market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date
1.217608355,Karolina Pliskova,Elena-Gabriela Ruse,1.45,120.0,Karolina Pliskova,Karolina Pliskova,Elena Gabriela Ruse,2023-08-28
1.217608547,Caroline Garcia,Yafan Wang,1.69,2.44,Yafan Wang,Yafan Wang,Caroline Garcia,2023-08-28
1.217608558,Eva Lys,Robin Montgomery,1.56,2.84,Eva Lys,Eva Lys,Robin Montgomery,2023-08-28
1.217608788,Na-Lae Han,Marketa Vondrousova,20.0,1.06,Marketa Vondrousova,Marketa Vondrousova,Na Lae Han,2023-08-28
1.217608968,Sachia Vickery,Donna Vekic,1.04,21.0,Sachia Vickery,Sachia Vickery,Donna Vekic,2023-08-28
1.217609097,Anastasia Pavlyuchenkova,Fiona Crawley,1.03,36.0,Anastasia Pavlyuchenkova,Anastasia Pavlyuchenkova,Fiona Crawley,2023-08-28
1.21761347,Lesia Tsurenko,Elsa Jacquemot,1.35,4.1,Lesia Tsurenko,Lesia Tsurenko,Elsa Jacquemot,2023-08-28
1.217682344,Daria Saville,I Swiatek,100.0,1.02,Iga Swiatek,Iga Swiatek,Daria Saville,2023-08-28
1.217685359,Belinda Bencic,Yuriko Miyazaki,1.06,13.5,Belinda Bencic,Belinda Bencic,Yuriko Miyazaki,2023-08-28
1.217685591,Taylor Townsend,Beatriz Haddad Maia,1.06,17.5,Taylor Townsend,Taylor Townsend,Beatriz Haddad Maia,2023-08-28
1.217685599,Sara Sorribes Tormo,Xinyu Wang,26.0,1.03,Xin Yu Wang,Xin Yu Wang,Sara Sorribes Tormo,2023-08-28
1.217685982,Lauren Davis,Kaja Juvan,26.0,1.04,Kaja Juvan,Kaja Juvan,Lauren Davis,2023-08-28
1.217685984,Victoria Azarenka,Lin Zhu,15.0,3.95,Lin Zhu,Lin Zhu,Victoria Azarenka,2023-08-28
1.217687093,Bernarda Pera,Xiyu Wang,1.04,26.0,Bernarda Pera,Bernarda Pera,Xiyu Wang,2023-08-28
1.217692913,Elise Mertens,Danielle Collins,1.01,50.0,Elise Mertens,Elise Mertens,Danielle Collins,2023-08-28
1.217695242,Anna Kalinskaya,Sorana Cirstea ,42.0,1.03,Sorana Cirstea,Sorana Cirstea,Anna Kalinskaya,2023-08-28
1.217696003,Magda Linette,Jennifer Brady,2.36,1.72,Jennifer Brady,Jennifer Brady,Magda Linette,2023-08-28
1.21769619,Jelena Ostapenko,Elina Avanesyan,1.06,19.0,Jelena Ostapenko,Jelena Ostapenko,Elina Avanesyan,2023-08-28
1.21769682,Cori Gauff,Mirra Andreeva,1.2,1000.0,Coco Gauff,Coco Gauff,Mirra Andreeva,2023-08-28
1.217697266,Caroline Wozniacki,Petra Kvitova,1.01,6.2,Caroline Wozniacki,Caroline Wozniacki,Petra Kvitova,2023-08-28
1.217728452,Ons Jabeur,Linda Noskova,1.07,16.0,Ons Jabeur,Ons Jabeur,Linda Noskova,2023-08-28
1.217730102,Petra Martic,Marie Bouzkova,2.1,1.88,Marie Bouzkova,Marie Bouzkova,Petra Martic,2023-08-28
1.217730272,Yafan Wang,Katie Boulter,9.4,1.12,Katie Boulter,Katie Boulter,Yafan Wang,2023-08-28
1.217731936,Yanina Wickmayer,Madison Keys,6.2,1.19,Madison Keys,Madison Keys,Yanina Wickmayer,2023-08-28
1.217732978,Jessica Pegula,Patricia Maria Tig,1.03,50.0,Jessica Pegula,Jessica Pegula,Patricia Maria Tig,2023-08-28
1.217733135,Karolina Pliskova,Clara Burel,100.0,1.01,Clara Burel,Clara Burel,Karolina Pliskova,2023-08-28
1.217733361,Lesia Tsurenko,Ekaterina Alexandrova,100.0,1.01,Ekaterina Alexandrova,Ekaterina Alexandrova,Lesia Tsurenko,2023-08-28
1.217734045,Peyton Stearns,Clara Tauson,2.06,1.94,Peyton Stearns,Peyton Stearns,Clara Tauson,2023-08-28
1.217734047,Elina Svitolina,Anastasia Pavlyuchenkova,1.06,16.5,Elina Svitolina,Elina Svitolina,Anastasia Pavlyuchenkova,2023-08-28
1.217735205,Sachia Vickery,Greet Minnen,2.52,1.02,Greet Minnen,Greet Minnen,Sachia Vickery,2023-08-28
1.217735474,Kaia Kanepi,Qinwen Zheng,36.0,1.03,Qinwen Zheng,Qinwen Zheng,Kaia Kanepi,2023-08-28
1.21773938,Lucia Bronzetti,Eva Lys,2.38,1.73,Lucia Bronzetti,Lucia Bronzetti,Eva Lys,2023-08-28
1.217740581,Daria Kasatkina,Sofia Kenin,1.14,8.0,Daria Kasatkina,Daria Kasatkina,Sofia Kenin,2023-08-28
1.217741084,Jodie Burrage,A Sabalenka,17.5,1.04,Aryna Sabalenka,Aryna Sabalenka,Jodie Burrage,2023-08-28
1.217763146,Elise Mertens,Cori Gauff,700.0,1.27,Coco Gauff,Coco Gauff,Elise Mertens,2023-08-28
1.217764248,Taylor Townsend,Karolina Muchova,100.0,1.01,Karolina Muchova,Karolina Muchova,Taylor Townsend,2023-08-28
1.217764547,Xinyu Wang,Anna Karolina Schmiedlova,1.01,65.0,Xin Yu Wang,Xin Yu Wang,Anna Karolina Schmiedlova,2023-08-28
1.217764549,Kaja Juvan,I Swiatek,34.0,1.04,Iga Swiatek,Iga Swiatek,Kaja Juvan,2023-08-28
1.217765733,Belinda Bencic,Lin Zhu,1.04,3.75,Belinda Bencic,Belinda Bencic,Lin Zhu,2023-08-28
1.217765983,Elena Rybakina,Sorana Cirstea ,5.5,1.22,Sorana Cirstea,Sorana Cirstea,Elena Rybakina,2023-08-28
1.217776667,Bernarda Pera,Jelena Ostapenko,3.85,1.02,Jelena Ostapenko,Jelena Ostapenko,Bernarda Pera,2023-08-28
1.217777051,Caroline Wozniacki,Jennifer Brady,1.84,1000.0,Caroline Wozniacki,Caroline Wozniacki,Jennifer Brady,2023-08-28
1.217799942,Katie Boulter,Peyton Stearns,50.0,1.05,Peyton Stearns,Peyton Stearns,Katie Boulter,2023-08-28
1.217801827,Lucia Bronzetti,Qinwen Zheng,13.5,1.21,Qinwen Zheng,Qinwen Zheng,Lucia Bronzetti,2023-08-28
1.217802453,Clara Burel,A Sabalenka,11.0,1.11,Aryna Sabalenka,Aryna Sabalenka,Clara Burel,2023-08-28
1.2178039,Madison Keys,Liudmila Samsonova,1.02,34.0,Madison Keys,Madison Keys,Liudmila Samsonova,2023-08-28
1.217804481,Ekaterina Alexandrova,Marketa Vondrousova,2.84,1.54,Marketa Vondrousova,Marketa Vondrousova,Ekaterina Alexandrova,2023-08-28
1.217810683,Ons Jabeur,Marie Bouzkova,1.06,21.0,Ons Jabeur,Ons Jabeur,Marie Bouzkova,2023-08-28
1.217811801,Jessica Pegula,Elina Svitolina,1.4,3.5,Jessica Pegula,Jessica Pegula,Elina Svitolina,2023-08-28
1.217811805,Daria Kasatkina,Greet Minnen,1.05,29.0,Daria Kasatkina,Daria Kasatkina,Greet Minnen,2023-08-28
1.217834763,Karolina Muchova,Xinyu Wang,1.23,5.6,Karolina Muchova,Karolina Muchova,Xin Yu Wang,2023-08-28
1.217836429,Jelena Ostapenko,I Swiatek,1.01,55.0,Jelena Ostapenko,Jelena Ostapenko,Iga Swiatek,2023-08-28
1.217841607,Caroline Wozniacki,Cori Gauff,600.0,1.25,Coco Gauff,Coco Gauff,Caroline Wozniacki,2023-08-28
1.217843985,Belinda Bencic,Sorana Cirstea ,1.59,2.68,Sorana Cirstea,Sorana Cirstea,Belinda Bencic,2023-08-28
1.217861177,Daria Kasatkina,A Sabalenka,55.0,1.02,Aryna Sabalenka,Aryna Sabalenka,Daria Kasatkina,2023-08-28
1.217870307,Madison Keys,Jessica Pegula,1.03,34.0,Madison Keys,Madison Keys,Jessica Pegula,2023-08-28
1.217872554,Ons Jabeur,Qinwen Zheng,21.0,2.58,Qinwen Zheng,Qinwen Zheng,Ons Jabeur,2023-08-28
1.217874608,Marketa Vondrousova,Peyton Stearns,1.22,5.5,Marketa Vondrousova,Marketa Vondrousova,Peyton Stearns,2023-08-28
1.21790106,Karolina Muchova,Sorana Cirstea ,1.54,2.88,Karolina Muchova,Karolina Muchova,Sorana Cirstea,2023-08-28
1.217943625,Madison Keys,Marketa Vondrousova,1.03,34.0,Madison Keys,Madison Keys,Marketa Vondrousova,2023-08-28
1.21795221,Qinwen Zheng,A Sabalenka,70.0,1.02,Aryna Sabalenka,Aryna Sabalenka,Qinwen Zheng,2023-08-28
1.217981142,Karolina Muchova,Cori Gauff,15.5,1.01,Coco Gauff,Coco Gauff,Karolina Muchova,2023-08-28
1.218015371,Madison Keys,A Sabalenka,50.0,1.02,Aryna Sabalenka,Aryna Sabalenka,Madison Keys,2023-08-28
1.218050287,Cori Gauff,A Sabalenka,1.01,200.0,Coco Gauff,Coco Gauff,Aryna Sabalenka,2023-08-28
