market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date
1.208567859,Lorenzo Sonego,Nuno Borges,1.32,4.1,Lorenzo Sonego,Lorenzo Sonego,Nuno Borges,2023-01-16
1.208567865,Sebastian Korda,Cristian Garin,1.09,11.0,Sebastian Korda,Sebastian Korda,Cristian Garin,2023-01-16
1.208567871,Pedro Martinez,Hubert Hurkacz,21.0,1.05,Hubert Hurkacz,Hubert Hurkacz,Pedro Martinez,2023-01-16
1.208567877,Daniel Altmaier,Frances Tiafoe,12.5,1.1,Frances Tiafoe,Frances Tiafoe,Daniel Altmaier,2023-01-16
1.208567889,Ilya Ivashka,Botic Van de Zandschulp,75.0,1.01,Botic Van De Zandschulp,Botic Van De Zandschulp,Ilya Ivashka,2023-01-16
1.20857502,Diego Schwartzman,Oleksii Krutykh,1.71,8.6,Diego Schwartzman,Diego Schwartzman,Oleksii Krutykh,2023-01-16
1.208575026,Taro Daniel,Ernesto Escobedo,1.01,2.78,Taro Daniel,Taro Daniel,Ernesto Escobedo,2023-01-16
1.208575045,Yannick Hanfmann,Rinky Hijikata,29.0,1.01,Rinky Hijikata,Rinky Hijikata,Yannick Hanfmann,2023-01-16
1.208575051,Aleksandar Vukic,Brandon Holt,100.0,1.97,Brandon Holt,Brandon Holt,Aleksandar Vukic,2023-01-16
1.208575057,Nicolas Jarry,Miomir Kecmanovic,4.0,75.0,Nicolas Jarry,Nicolas Jarry,Miomir Kecmanovic,2023-01-16
1.208575164,Oscar Otte,Juncheng Shang,4.5,1.09,Juncheng Shang,Juncheng Shang,Oscar Otte,2023-01-16
1.208575172,Jaume Munar,Dalibor Svrcina,1.51,2.98,Dalibor Svrcina,Dalibor Svrcina,Jaume Munar,2023-01-16
1.208575184,Emil Ruusuvuori,Max Purcell,1.27,100.0,Emil Ruusuvuori,Emil Ruusuvuori,Max Purcell,2023-01-16
1.20857519,Jan-Lennard Struff,Tommy Paul,3.4,1.45,Tommy Paul,Tommy Paul,Jan Lennard Struff,2023-01-16
1.208575685,Laslo Djere,Zizou Bergs,1.5,2.9,Laslo Djere,Laslo Djere,Zizou Bergs,2023-01-16
1.208595656,Juan Pablo Varillas,Alexander Zverev,38.0,1.01,Alexander Zverev,Alexander Zverev,Juan Pablo Varillas,2023-01-16
1.2087433,Corentin Moutet,Francisco Cerundolo,22.0,1.01,Francisco Cerundolo,Francisco Cerundolo,Corentin Moutet,2023-01-16
1.208743605,Sebastian Korda,Yosuke Watanuki,1.01,90.0,Sebastian Korda,Sebastian Korda,Yosuke Watanuki,2023-01-16
1.208744242,Denis Kudla,Roman Safiullin,1.01,110.0,Denis Kudla,Denis Kudla,Roman Safiullin,2023-01-16
1.208745476,Jason Kubler,Karen Khachanov,4.3,1.3,Karen Khachanov,Karen Khachanov,Jason Kubler,2023-01-16
1.208745572,Yoshihito Nishioka,Dalibor Svrcina,1.3,990.0,Yoshihito Nishioka,Yoshihito Nishioka,Dalibor Svrcina,2023-01-16
1.208745668,Tallon Griekspoor,Botic Van de Zandschulp,2.2,1.82,Tallon Griekspoor,Tallon Griekspoor,Botic Van De Zandschulp,2023-01-16
1.208745764,Taro Daniel,Denis Shapovalov,6.6,1.17,Denis Shapovalov,Denis Shapovalov,Taro Daniel,2023-01-16
1.208746105,Rafael Nadal,Mackenzie McDonald,1000.0,1.01,Mackenzie Mcdonald,Mackenzie Mcdonald,Rafael Nadal,2023-01-16
1.208747651,Lorenzo Sonego,Hubert Hurkacz,4.3,1.31,Hubert Hurkacz,Hubert Hurkacz,Lorenzo Sonego,2023-01-16
1.208747747,Christopher Eubanks,Jiri Lehecka,3.15,1.46,Jiri Lehecka,Jiri Lehecka,Christopher Eubanks,2023-01-16
1.208750606,Stefanos Tsitsipas,Rinky Hijikata,1.04,22.0,Stefanos Tsitsipas,Stefanos Tsitsipas,Rinky Hijikata,2023-01-16
1.208750919,Constant Lestienne,Cameron Norrie,11.0,1.1,Cameron Norrie,Cameron Norrie,Constant Lestienne,2023-01-16
1.208752082,Alex Molcan,Felix Auger-Aliassime,13.5,1.07,Felix Auger Aliassime,Felix Auger Aliassime,Alex Molcan,2023-01-16
1.208755649,Marton Fucsovics,Lloyd Harris,1.98,1.97,Marton Fucsovics,Marton Fucsovics,Lloyd Harris,2023-01-16
1.208782724,Grigor Dimitrov,Laslo Djere,1.31,1000.0,Grigor Dimitrov,Grigor Dimitrov,Laslo Djere,2023-01-16
1.208787744,Pablo Carreno Busta,Benjamin Bonzi,1.38,3.65,Benjamin Bonzi,Benjamin Bonzi,Pablo Carreno Busta,2023-01-16
1.208791811,Tommy Paul,"Alejandro Davidovich Fokina
",1.5,3.0,Tommy Paul,Tommy Paul,Alejandro Davidovich Fokina,2023-01-16
1.208791981,Diego Schwartzman,JJ Wolf,2.8,1.54,J J Wolf,J J Wolf,Diego Schwartzman,2023-01-16
1.208797267,Nicolas Jarry,Ben Shelton,12.0,2.64,Ben Shelton,Ben Shelton,Nicolas Jarry,2023-01-16
1.208799621,Casper Ruud,Jenson Brooksby,1.3,4.2,Jenson Brooksby,Jenson Brooksby,Casper Ruud,2023-01-16
1.208799955,Taylor Fritz,Alexei Popyrin,130.0,1.01,Alexei Popyrin,Alexei Popyrin,Taylor Fritz,2023-01-16
1.208831573,Michael Mmoh,Alexander Zverev,1.01,100.0,Michael Mmoh,Michael Mmoh,Alexander Zverev,2023-01-16
1.208831735,Andrey Rublev,Emil Ruusuvuori,1.01,5.3,Andrey Rublev,Andrey Rublev,Emil Ruusuvuori,2023-01-16
1.208835389,Karen Khachanov,Frances Tiafoe,1.01,100.0,Karen Khachanov,Karen Khachanov,Frances Tiafoe,2023-01-16
1.20883577,Andy Murray,Thanasi Kokkinakis,1.01,1000.0,Andy Murray,Andy Murray,Thanasi Kokkinakis,2023-01-16
1.208835867,Roberto Bautista Agut,Brandon Holt,1.11,9.4,Roberto Bautista Agut,Roberto Bautista Agut,Brandon Holt,2023-01-16
1.208835965,Adrian Mannarino,Alex De Minaur,6.4,1.17,Alex De Minaur,Alex De Minaur,Adrian Mannarino,2023-01-16
1.208836061,Maxime Cressy,Holger Rune,1000.0,1.21,Holger Rune,Holger Rune,Maxime Cressy,2023-01-16
1.208837911,Yoshihito Nishioka,Mackenzie McDonald,1.01,110.0,Yoshihito Nishioka,Yoshihito Nishioka,Mackenzie Mcdonald,2023-01-16
1.208840033,Novak Djokovic,Enzo Couacaud,1.03,36.0,Novak Djokovic,Novak Djokovic,Enzo Couacaud,2023-01-16
1.208840394,Felix Auger Aliassime,Francisco Cerundolo,1.12,9.4,Felix Auger Aliassime,Felix Auger Aliassime,Francisco Cerundolo,2023-01-16
1.208840756,Stefanos Tsitsipas,Tallon Griekspoor,1.12,9.6,Stefanos Tsitsipas,Stefanos Tsitsipas,Tallon Griekspoor,2023-01-16
1.208840942,Sebastian Korda,Daniil Medvedev,1.01,1000.0,Sebastian Korda,Sebastian Korda,Daniil Medvedev,2023-01-16
1.208841756,Denis Shapovalov,Hubert Hurkacz,100.0,1.01,Hubert Hurkacz,Hubert Hurkacz,Denis Shapovalov,2023-01-16
1.208842167,Jiri Lehecka,Cameron Norrie,4.2,300.0,Jiri Lehecka,Jiri Lehecka,Cameron Norrie,2023-01-16
1.208857339,Marton Fucsovics,Jannik Sinner,7.6,1.14,Jannik Sinner,Jannik Sinner,Marton Fucsovics,2023-01-16
1.208864574,Daniel Evans,Andrey Rublev,800.0,1.35,Andrey Rublev,Andrey Rublev,Daniel Evans,2023-01-16
1.208865484,Tommy Paul,Jenson Brooksby,1.74,110.0,Tommy Paul,Tommy Paul,Jenson Brooksby,2023-01-16
1.208870907,Ugo Humbert,Holger Rune,26.0,1.24,Holger Rune,Holger Rune,Ugo Humbert,2023-01-16
1.20887101,Alexei Popyrin,Ben Shelton,100.0,1.01,Ben Shelton,Ben Shelton,Alexei Popyrin,2023-01-16
1.208871106,Michael Mmoh,J.j. Wolf,3.65,1.4,J J Wolf,J J Wolf,Michael Mmoh,2023-01-16
1.20887491,Benjamin Bonzi,Alex De Minaur,6.0,1.19,Alex De Minaur,Alex De Minaur,Benjamin Bonzi,2023-01-16
1.208875024,Novak Djokovic,Grigor Dimitrov,1.33,4.1,Novak Djokovic,Novak Djokovic,Grigor Dimitrov,2023-01-16
1.208886038,Andy Murray,Roberto Bautista Agut,1000.0,1.01,Roberto Bautista Agut,Roberto Bautista Agut,Andy Murray,2023-01-16
1.208909547,Stefanos Tsitsipas,Jannik Sinner,1.01,1000.0,Stefanos Tsitsipas,Stefanos Tsitsipas,Jannik Sinner,2023-01-16
1.208919088,Felix Auger-Aliassime,Jiri Lehecka,1000.0,1.01,Jiri Lehecka,Jiri Lehecka,Felix Auger Aliassime,2023-01-16
1.208927293,Yoshihito Nishioka,Karen Khachanov,100.0,1.53,Karen Khachanov,Karen Khachanov,Yoshihito Nishioka,2023-01-16
1.208929763,Sebastian Korda,Hubert Hurkacz,1.01,120.0,Sebastian Korda,Sebastian Korda,Hubert Hurkacz,2023-01-16
