match,side,odds,ev,stake,win,profit,player_staked,player_payout,bankroll
Aslan Karatsev vs Luca Van Assche,p1,1.76,0.1999629002232419,20.0,True,15.200000000000003,Aslan Karatsev,35.2,1015.2
Aslan Karatsev vs Luca Van Assche,p1,1.68,0.1839435362730026,20.304000000000002,True,13.806719999999999,Aslan Karatsev,34.11072,1029.00672
Aslan Karatsev vs Luca Van Assche,p1,1.65,0.1844413921388035,20.580134400000002,True,13.37708736,Aslan Karatsev,33.95722176,1042.38380736
Aslan Karatsev vs Luca Van Assche,p1,1.69,0.1945441766658391,20.8476761472,True,14.384896541568,Aslan Karatsev,35.232572688768,1056.768703901568
Aslan Karatsev vs Luca Van Assche,p1,1.81,0.2315689809407217,21.135374078031358,True,17.119653003205404,Aslan Karatsev,38.25502708123676,1073.8883569047734
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,21.47776713809547,True,13.53099329700014,Aslan Karatsev,35.00876043509561,1087.4193502017736
Aslan Karatsev vs Luca Van Assche,p1,1.75,0.1962078812752401,21.74838700403547,True,16.311290253026606,Aslan Karatsev,38.05967725706208,1103.7306404548
Aslan Karatsev vs Luca Van Assche,p1,1.68,0.1839435362730026,22.074612809096003,True,15.010736710185277,Aslan Karatsev,37.08534951928128,1118.7413771649854
Aslan Karatsev vs Luca Van Assche,p1,1.75,0.1962078812752401,22.37482754329971,True,16.78112065747478,Aslan Karatsev,39.15594820077449,1135.52249782246
Aslan Karatsev vs Luca Van Assche,p1,1.75,0.1962078812752401,22.710449956449203,True,17.032837467336904,Aslan Karatsev,39.74328742378611,1152.555335289797
Aslan Karatsev vs Luca Van Assche,p1,1.6,0.1614006597944965,23.05110670579594,True,13.830664023477564,Aslan Karatsev,36.881770729273505,1166.3859993132746
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,23.327719986265492,True,14.69646359134726,Aslan Karatsev,38.02418357761275,1181.082462904622
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,23.62164925809244,True,14.881639032598237,Aslan Karatsev,38.503288290690676,1195.9641019372202
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,23.919282038744406,True,15.069147684408975,Aslan Karatsev,38.98842972315338,1211.0332496216292
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,24.220664992432585,True,15.259018945232523,Aslan Karatsev,39.47968393766511,1226.2922685668618
Aslan Karatsev vs Luca Van Assche,p1,1.75,0.1962078812752401,24.525845371337237,True,18.39438402850293,Aslan Karatsev,42.92022939984017,1244.6866525953646
Aslan Karatsev vs Luca Van Assche,p1,1.77,0.2116719183923234,24.893733051907294,True,19.168174449968614,Aslan Karatsev,44.06190750187591,1263.8548270453332
Aslan Karatsev vs Luca Van Assche,p1,1.77,0.2116719183923234,25.277096540906665,True,19.463364336498135,Aslan Karatsev,44.7404608774048,1283.3181913818314
Aslan Karatsev vs Luca Van Assche,p1,1.77,0.2037089587952474,25.66636382763663,True,19.763100147280205,Aslan Karatsev,45.429463974916835,1303.0812915291117
Aslan Karatsev vs Luca Van Assche,p1,1.77,0.2116719183923234,26.061625830582233,True,20.06745188954832,Aslan Karatsev,46.12907772013055,1323.14874341866
Aslan Karatsev vs Luca Van Assche,p1,1.74,0.1924436868351513,26.4629748683732,True,19.582601402596165,Aslan Karatsev,46.04557627096936,1342.731344821256
Aslan Karatsev vs Luca Van Assche,p1,1.73,0.1963596426612099,26.85462689642512,True,19.60387763439034,Aslan Karatsev,46.45850453081546,1362.3352224556463
Aslan Karatsev vs Luca Van Assche,p1,1.73,0.1963596426612099,27.246704449112926,True,19.89009424785244,Aslan Karatsev,47.136798696965364,1382.2253167034987
Aslan Karatsev vs Luca Van Assche,p1,1.79,0.2111750291112579,27.644506334069973,True,21.839160003915282,Aslan Karatsev,49.483666337985255,1404.064476707414
Aslan Karatsev vs Luca Van Assche,p1,1.8,0.2062566546102209,28.081289534148283,True,22.46503162731863,Aslan Karatsev,50.54632116146691,1426.5295083347328
Aslan Karatsev vs Luca Van Assche,p1,1.8,0.2409429224348847,28.530590166694655,True,22.824472133355723,Aslan Karatsev,51.35506230005038,1449.3539804680886
Aslan Karatsev vs Luca Van Assche,p1,1.78,0.2074462668480876,28.98707960936177,True,22.60992209530218,Aslan Karatsev,51.59700170466395,1471.9639025633908
Aslan Karatsev vs Luca Van Assche,p1,1.77,0.2116719183923234,29.439278051267816,True,22.668244099476222,Aslan Karatsev,52.10752215074404,1494.632146662867
Aslan Karatsev vs Luca Van Assche,p1,1.75,0.204034436882067,29.89264293325734,True,22.419482199943,Aslan Karatsev,52.31212513320034,1517.05162886281
Aslan Karatsev vs Luca Van Assche,p1,1.76,0.2047525533055567,30.3410325772562,True,23.059184758714714,Aslan Karatsev,53.400217335970915,1540.1108136215248
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,30.802216272430496,True,19.405396251631206,Aslan Karatsev,50.2076125240617,1559.516209873156
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,31.19032419746312,True,19.64990424440176,Aslan Karatsev,50.84022844186488,1579.1661141175578
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,31.583322282351155,True,19.897493037881226,Aslan Karatsev,51.48081532023238,1599.063607155439
Aslan Karatsev vs Luca Van Assche,p1,1.63,0.1795834998416541,31.981272143108782,True,20.14820145015853,Aslan Karatsev,52.12947359326731,1619.2118086055975
