match,side,odds,ev,stake,win,profit,player_staked,player_payout,bankroll
Aslan Karatsev vs Luca Van Assche,p1,1.73,0.1963596426612099,1,True,0.73,Aslan Karatsev,1.73,1029.2399999999998
Aslan Karatsev vs Luca Van Assche,p1,1.75,0.204034436882067,1,True,0.75,Aslan Karatsev,1.75,1029.9899999999998
Aslan Karatsev vs Luca Van Assche,p1,1.69,0.1879030499227942,1,True,0.69,Aslan Karatsev,1.69,1030.6799999999998
Aslan Karatsev vs Luca Van Assche,p1,1.71,0.1886457487549777,1,True,0.71,Aslan Karatsev,1.71,1031.3899999999999
Aslan Karatsev vs Luca Van Assche,p1,1.73,0.1963596426612099,1,True,0.73,Aslan Karatsev,1.73,1032.12
Aslan Karatsev vs Luca Van Assche,p1,1.79,0.2370046750813912,1,True,0.79,Aslan Karatsev,1.79,1032.9099999999999
Aslan Karatsev vs Luca Van Assche,p1,1.79,0.2370046750813912,1,True,0.79,Aslan Karatsev,1.79,1033.6999999999998
Aslan Karatsev vs Luca Van Assche,p1,1.79,0.2370046750813912,1,True,0.79,Aslan Karatsev,1.79,1034.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.9,0.2219757248923357,1,False,-1.0,Brandon Nakashima,0.0,1033.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.94,0.2265328079464552,1,False,-1.0,Brandon Nakashima,0.0,1032.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.220997432344407,1,False,-1.0,Brandon Nakashima,0.0,1031.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.94,0.2265328079464552,1,False,-1.0,Brandon Nakashima,0.0,1030.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2275596018367491,1,False,-1.0,Brandon Nakashima,0.0,1029.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.93,0.2490650925617628,1,False,-1.0,Brandon Nakashima,0.0,1028.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2141937528100204,1,False,-1.0,Brandon Nakashima,0.0,1027.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.9,0.2153819163774262,1,False,-1.0,Brandon Nakashima,0.0,1026.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2141937528100204,1,False,-1.0,Brandon Nakashima,0.0,1025.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2141937528100204,1,False,-1.0,Brandon Nakashima,0.0,1024.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.88,0.1995719332677712,1,False,-1.0,Brandon Nakashima,0.0,1023.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.92,0.2243827817115067,1,False,-1.0,Brandon Nakashima,0.0,1022.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.92,0.2243827817115067,1,False,-1.0,Brandon Nakashima,0.0,1021.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.92,0.2243827817115067,1,False,-1.0,Brandon Nakashima,0.0,1020.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.92,0.2243827817115067,1,False,-1.0,Brandon Nakashima,0.0,1019.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2141937528100204,1,False,-1.0,Brandon Nakashima,0.0,1018.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.87,0.2219218515947774,1,False,-1.0,Brandon Nakashima,0.0,1017.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.87,0.2219218515947774,1,False,-1.0,Brandon Nakashima,0.0,1016.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.85,0.2148669039840425,1,False,-1.0,Brandon Nakashima,0.0,1015.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.87,0.2219218515947774,1,False,-1.0,Brandon Nakashima,0.0,1014.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2095175429947038,1,False,-1.0,Brandon Nakashima,0.0,1013.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2275596018367491,1,False,-1.0,Brandon Nakashima,0.0,1012.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.93,0.2322262131989561,1,False,-1.0,Brandon Nakashima,0.0,1011.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.9,0.2219757248923357,1,False,-1.0,Brandon Nakashima,0.0,1010.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.88,0.2193168227001023,1,False,-1.0,Brandon Nakashima,0.0,1009.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2275596018367491,1,False,-1.0,Brandon Nakashima,0.0,1008.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.96,0.2676464504425937,1,False,-1.0,Brandon Nakashima,0.0,1007.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.85,0.2148669039840425,1,False,-1.0,Brandon Nakashima,0.0,1006.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.88,0.2213817597609588,1,False,-1.0,Brandon Nakashima,0.0,1005.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.92,0.2243827817115067,1,False,-1.0,Brandon Nakashima,0.0,1004.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.92,0.2243827817115067,1,False,-1.0,Brandon Nakashima,0.0,1003.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.92,0.2243827817115067,1,False,-1.0,Brandon Nakashima,0.0,1002.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.92,0.2243827817115067,1,False,-1.0,Brandon Nakashima,0.0,1001.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.85,0.2148669039840425,1,False,-1.0,Brandon Nakashima,0.0,1000.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.85,0.1872925745828417,1,False,-1.0,Brandon Nakashima,0.0,999.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2095175429947038,1,False,-1.0,Brandon Nakashima,0.0,998.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.85,0.1940490910219028,1,False,-1.0,Brandon Nakashima,0.0,997.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.88,0.2193168227001023,1,False,-1.0,Brandon Nakashima,0.0,996.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.84,0.207392911229985,1,False,-1.0,Brandon Nakashima,0.0,995.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.9,0.2219757248923357,1,False,-1.0,Brandon Nakashima,0.0,994.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.9,0.2241215071196907,1,False,-1.0,Brandon Nakashima,0.0,993.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.87,0.2052212304777245,1,False,-1.0,Brandon Nakashima,0.0,992.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.88,0.2129725498169474,1,False,-1.0,Brandon Nakashima,0.0,991.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.91,0.2275596018367491,1,False,-1.0,Brandon Nakashima,0.0,990.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.96,0.2676464504425937,1,False,-1.0,Brandon Nakashima,0.0,989.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.96,0.2676464504425937,1,False,-1.0,Brandon Nakashima,0.0,988.4899999999998
Brandon Nakashima vs Jordan Thompson,p1,1.96,0.2676464504425937,1,False,-1.0,Brandon Nakashima,0.0,987.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.3176433155737612,1,False,-1.0,Juan Pablo Varillas,0.0,986.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.5989311236849653,1,False,-1.0,Juan Pablo Varillas,0.0,985.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.284367574344556,1,False,-1.0,Juan Pablo Varillas,0.0,984.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.1,1.0925286859338188,1,False,-1.0,Juan Pablo Varillas,0.0,983.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,10.0,1.892184144362671,1,False,-1.0,Juan Pablo Varillas,0.0,982.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.0,1.0743800293361008,1,False,-1.0,Juan Pablo Varillas,0.0,981.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,980.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,979.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,978.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1379645283690063,1,False,-1.0,Juan Pablo Varillas,0.0,977.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,976.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,975.4899999999998
Juan Pablo Varillas vs Lorenzo Musetti,p1,9.5,1.1921572724356464,1,False,-1.0,Juan Pablo Varillas,0.0,974.4899999999998
