market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date
1.215666818,Ysaline Bonaventure,Zhuoxuan Bai,1.86,1.05,Zhuoxuan Bai,Zhuoxuan Bai,Ysaline Bonaventure,2023-07-03
1.215666819,Anett Kontaveit,Lucrezia Stefanini,1.02,34.0,Anett Kontaveit,Anett Kontaveit,Lucrezia Stefanini,2023-07-03
1.215667655,Panna Udvardy,A Sabalenka,1000.0,1.03,Aryna Sabalenka,Aryna Sabalenka,Panna Udvardy,2023-07-03
1.215669661,Magda Linette,Jil Teichmann,1.72,2.38,Magda Linette,Magda Linette,Jil Teichmann,2023-07-03
1.215670463,Maryna Zanevska,Barbora Strycova,2.32,1.61,Barbora Strycova,Barbora Strycova,Maryna Zanevska,2023-07-03
1.21567109,Ana Bogdan,Liudmila Samsonova,1.11,10.0,Ana Bogdan,Ana Bogdan,Liudmila Samsonova,2023-07-03
1.215671275,Lesia Tsurenko,Claire Liu,1.01,3.45,Lesia Tsurenko,Lesia Tsurenko,Claire Liu,2023-07-03
1.215671935,Margarita Gasparyan,Kaja Juvan,21.0,1.04,Kaja Juvan,Kaja Juvan,Margarita Gasparyan,2023-07-03
1.215671957,Venus Williams,Elina Svitolina,970.0,1.39,Elina Svitolina,Elina Svitolina,Venus Williams,2023-07-03
1.215672242,Aliaksandra Sasnovich,Nuria Parrizas Diaz,1.1,10.0,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Nuria Parrizas Diaz,2023-07-03
1.215672682,Shelby Rogers,Elena Rybakina,1000.0,1.15,Elena Rybakina,Elena Rybakina,Shelby Rogers,2023-07-03
1.215674036,Mayar Sherif,Rebeka Masarova,17.5,1.04,Rebeka Masarova,Rebeka Masarova,Mayar Sherif,2023-07-03
1.215674614,Marie Bouzkova,Simona Waltert,1.03,38.0,Marie Bouzkova,Marie Bouzkova,Simona Waltert,2023-07-03
1.215674988,Rebecca Marino,Irinia-Camelia Begu,50.0,1.01,Irina Camelia Begu,Irina Camelia Begu,Rebecca Marino,2023-07-03
1.215675422,Anna Bondar,Bianca Andreescu,4.3,1.3,Bianca Andreescu,Bianca Andreescu,Anna Bondar,2023-07-03
1.215676128,Jaqueline Cristian,Lucia Bronzetti,1.03,36.0,Jaqueline Cristian,Jaqueline Cristian,Lucia Bronzetti,2023-07-03
1.21567617,Alison Riske,Paula Badosa,490.0,1.31,Paula Badosa,Paula Badosa,Alison Riske Amritraj,2023-07-03
1.21567638,Viktoriya Tomova,Bernarda Pera,1.01,65.0,Viktoriya Tomova,Viktoriya Tomova,Bernarda Pera,2023-07-03
1.215676659,Daria Kasatkina,Caroline Dolehide,1.01,50.0,Daria Kasatkina,Daria Kasatkina,Caroline Dolehide,2023-07-03
1.215676945,Tatjana Maria,Sorana Cirstea ,13.5,1.06,Sorana Cirstea,Sorana Cirstea,Tatjana Maria,2023-07-03
1.21567711,Sloane Stephens,Rebecca Peterson,1.5,3.1,Sloane Stephens,Sloane Stephens,Rebecca Peterson,2023-07-03
1.215690549,Anhelina Kalinina,Jessica Bouzas Maneiro,1.34,3.9,Anhelina Kalinina,Anhelina Kalinina,Jessica Bouzas Maneiro,2023-07-03
1.215690712,Alize Cornet,Nao Hibino,1.01,3.2,Alize Cornet,Alize Cornet,Nao Hibino,2023-07-03
1.215765461,Victoria Azarenka,Nadia Podoroska,1.25,4.8,Victoria Azarenka,Victoria Azarenka,Nadia Podoroska,2023-07-03
1.215765587,Jessica Pegula,Cristina Bucsa,1.01,110.0,Jessica Pegula,Jessica Pegula,Cristina Bucsa,2023-07-03
1.21576578,Petra Martic,Diane Parry,1.02,36.0,Petra Martic,Petra Martic,Diane Parry,2023-07-03
1.215770403,Magda Linette,Barbora Strycova,1.04,23.0,Magda Linette,Magda Linette,Barbora Strycova,2023-07-03
1.215771438,Caroline Garcia,Leylah Fernandez,1.09,12.0,Caroline Garcia,Caroline Garcia,Leylah Fernandez,2023-07-03
1.215771907,Sara Sorribes Tormo,I Swiatek,17.5,1.06,Iga Swiatek,Iga Swiatek,Sara Sorribes Tormo,2023-07-03
1.215772132,Daria Kasatkina,Jodie Burrage,1.32,4.2,Daria Kasatkina,Daria Kasatkina,Jodie Burrage,2023-07-03
1.215772136,Veronika Kudermetova,Marketa Vondrousova,1.72,2.38,Marketa Vondrousova,Marketa Vondrousova,Veronika Kudermetova,2023-07-03
1.215773734,Elina Svitolina,Elise Mertens,2.24,1.8,Elina Svitolina,Elina Svitolina,Elise Mertens,2023-07-03
1.215775168,Sofia Kenin,Xinyu Wang,1.43,2.7,Sofia Kenin,Sofia Kenin,Xin Yu Wang,2023-07-03
1.215819456,Anett Kontaveit,Marie Bouzkova,2.36,1.68,Marie Bouzkova,Marie Bouzkova,Anett Kontaveit,2023-07-03
1.215819545,Rebeka Masarova,Elisabetta Cocciaretto,1.7,2.46,Elisabetta Cocciaretto,Elisabetta Cocciaretto,Rebeka Masarova,2023-07-03
1.215819712,Sloane Stephens,Donna Vekic,100.0,1.01,Donna Vekic,Donna Vekic,Sloane Stephens,2023-07-03
1.215819844,Belinda Bencic,Danielle Collins,1.33,670.0,Belinda Bencic,Belinda Bencic,Danielle Collins,2023-07-03
1.215820283,Ons Jabeur,Zhuoxuan Bai,1.12,9.4,Ons Jabeur,Ons Jabeur,Zhuoxuan Bai,2023-07-03
1.215821398,Beatriz Haddad Maia,Jaqueline Cristian,1.02,6.6,Beatriz Haddad Maia,Beatriz Haddad Maia,Jaqueline Cristian,2023-07-03
1.215824355,Jelena Ostapenko,Sorana Cirstea ,60.0,1.01,Sorana Cirstea,Sorana Cirstea,Jelena Ostapenko,2023-07-03
1.215826015,Kaja Juvan,Anastasia Potapova,3.75,1.36,Anastasia Potapova,Anastasia Potapova,Kaja Juvan,2023-07-03
1.215827155,Madison Brengle,Ekaterina Alexandrova,7.2,1.01,Ekaterina Alexandrova,Ekaterina Alexandrova,Madison Brengle,2023-07-03
1.215827647,Alize Cornet,Elena Rybakina,450.0,1.16,Elena Rybakina,Elena Rybakina,Alize Cornet,2023-07-03
1.215828383,Paula Badosa,Marta Kostyuk,110.0,1.01,Marta Kostyuk,Marta Kostyuk,Paula Badosa,2023-07-03
1.215831761,Barbora Krejcikova,Mirra Andreeva,1.39,3.55,Mirra Andreeva,Mirra Andreeva,Barbora Krejcikova,2023-07-03
1.215848444,Elina Svitolina,Sofia Kenin,2.38,1.72,Elina Svitolina,Elina Svitolina,Sofia Kenin,2023-07-03
1.215848718,Ana Bogdan,Lesia Tsurenko,3.85,1.01,Lesia Tsurenko,Lesia Tsurenko,Ana Bogdan,2023-07-03
1.215849562,Petra Martic,I Swiatek,140.0,1.07,Iga Swiatek,Iga Swiatek,Petra Martic,2023-07-03
1.215849997,Petra Kvitova,Aliaksandra Sasnovich,1.28,5.2,Petra Kvitova,Petra Kvitova,Aliaksandra Sasnovich,2023-07-03
1.215850001,Anna Blinkova,Irinia-Camelia Begu,1.01,100.0,Anna Blinkova,Anna Blinkova,Irina Camelia Begu,2023-07-03
1.215850838,Victoria Azarenka,Daria Kasatkina,1.12,11.0,Victoria Azarenka,Victoria Azarenka,Daria Kasatkina,2023-07-03
1.215851864,Madison Keys,Viktorija Golubic,1.2,190.0,Madison Keys,Madison Keys,Viktorija Golubic,2023-07-03
1.215852097,Anhelina Kalinina,Bianca Andreescu,8.0,1.15,Bianca Andreescu,Bianca Andreescu,Anhelina Kalinina,2023-07-03
1.215854139,Beatriz Haddad Maia,Sorana Cirstea ,1.81,1000.0,Beatriz Haddad Maia,Beatriz Haddad Maia,Sorana Cirstea,2023-07-03
1.215854413,Caroline Garcia,Marie Bouzkova,8.0,1.01,Marie Bouzkova,Marie Bouzkova,Caroline Garcia,2023-07-03
1.215854896,Belinda Bencic,Magda Linette,1.39,3.55,Belinda Bencic,Belinda Bencic,Magda Linette,2023-07-03
1.215855133,Donna Vekic,Marketa Vondrousova,40.0,1.9,Marketa Vondrousova,Marketa Vondrousova,Donna Vekic,2023-07-03
1.215856645,Katie Boulter,Elena Rybakina,950.0,1.16,Elena Rybakina,Elena Rybakina,Katie Boulter,2023-07-03
1.215856906,Jessica Pegula,Elisabetta Cocciaretto,1.28,4.7,Jessica Pegula,Jessica Pegula,Elisabetta Cocciaretto,2023-07-03
1.215857281,Anastasia Potapova,Mirra Andreeva,1.7,2.38,Mirra Andreeva,Mirra Andreeva,Anastasia Potapova,2023-07-03
1.215859167,Dalma Galfi,Jule Niemeier,3.0,1.5,Dalma Galfi,Dalma Galfi,Jule Niemeier,2023-07-03
1.215876072,Madison Keys,Marta Kostyuk,1.33,3.85,Madison Keys,Madison Keys,Marta Kostyuk,2023-07-03
1.215882269,Ekaterina Alexandrova,Dalma Galfi,1.15,1000.0,Ekaterina Alexandrova,Ekaterina Alexandrova,Dalma Galfi,2023-07-03
1.215883204,Anna Blinkova,A Sabalenka,110.0,1.01,Aryna Sabalenka,Aryna Sabalenka,Anna Blinkova,2023-07-03
1.215888501,Lesia Tsurenko,Jessica Pegula,4.6,1.29,Jessica Pegula,Jessica Pegula,Lesia Tsurenko,2023-07-03
1.215889295,Ons Jabeur,Bianca Andreescu,1.01,200.0,Ons Jabeur,Ons Jabeur,Bianca Andreescu,2023-07-03
1.215891271,Victoria Azarenka,Elina Svitolina,11.0,1.01,Elina Svitolina,Elina Svitolina,Victoria Azarenka,2023-07-03
1.215891908,Belinda Bencic,I Swiatek,34.0,1.03,Iga Swiatek,Iga Swiatek,Belinda Bencic,2023-07-03
1.215893478,Marie Bouzkova,Marketa Vondrousova,90.0,1.02,Marketa Vondrousova,Marketa Vondrousova,Marie Bouzkova,2023-07-03
1.215915483,Ekaterina Alexandrova,A Sabalenka,2.88,1.51,Aryna Sabalenka,Aryna Sabalenka,Ekaterina Alexandrova,2023-07-03
1.21591711,Petra Kvitova,Ons Jabeur,200.0,2.32,Ons Jabeur,Ons Jabeur,Petra Kvitova,2023-07-03
1.215918515,Beatriz Haddad Maia,Elena Rybakina,110.0,1.01,Elena Rybakina,Elena Rybakina,Beatriz Haddad Maia,2023-07-03
1.215929285,Madison Keys,Mirra Andreeva,1.01,120.0,Madison Keys,Madison Keys,Mirra Andreeva,2023-07-03
1.21593412,Jessica Pegula,Marketa Vondrousova,100.0,1.01,Marketa Vondrousova,Marketa Vondrousova,Jessica Pegula,2023-07-03
1.215943307,Elina Svitolina,I Swiatek,1.04,26.0,Elina Svitolina,Elina Svitolina,Iga Swiatek,2023-07-03
1.215967909,Madison Keys,A Sabalenka,34.0,1.03,Aryna Sabalenka,Aryna Sabalenka,Madison Keys,2023-07-03
1.215972519,Ons Jabeur,Elena Rybakina,1.01,100.0,Ons Jabeur,Ons Jabeur,Elena Rybakina,2023-07-03
1.215995413,Elina Svitolina,Marketa Vondrousova,34.0,1.8,Marketa Vondrousova,Marketa Vondrousova,Elina Svitolina,2023-07-03
1.21602059,Ons Jabeur,A Sabalenka,1.06,17.0,Ons Jabeur,Ons Jabeur,Aryna Sabalenka,2023-07-03
1.216046733,Ons Jabeur,Marketa Vondrousova,28.0,1.01,Marketa Vondrousova,Marketa Vondrousova,Ons Jabeur,2023-07-03
