market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date
1.211156979,Sofia Kenin,Elena Rybakina,1000.0,1.24,Elena Rybakina,Elena Rybakina,Sofia Kenin,2023-03-06
1.211201138,Rebecca Peterson,Jil Teichmann,1.01,1.81,Rebecca Peterson,Rebecca Peterson,Jil Teichmann,2023-03-06
1.211202385,Petra Kvitova,Jelena Ostapenko,1.01,17.5,Petra Kvitova,Petra Kvitova,Jelena Ostapenko,2023-03-06
1.211207226,Anhelina Kalinina,Maria Sakkari,2.42,1.7,Maria Sakkari,Maria Sakkari,Anhelina Kalinina,2023-03-06
1.211209844,Barbora Krejcikova,Xinyu Wang,1.19,6.2,Barbora Krejcikova,Barbora Krejcikova,Xin Yu Wang,2023-03-06
1.211213708,Linda Noskova,Coco Gauff,1000.0,1.4,Coco Gauff,Coco Gauff,Linda Noskova,2023-03-06
1.211214232,Jessica Pegula,Anastasia Potapova,1.01,1000.0,Jessica Pegula,Jessica Pegula,Anastasia Potapova,2023-03-06
1.211260378,Beatriz Haddad Maia,Emma Raducanu,100.0,1.01,Emma Raducanu,Emma Raducanu,Beatriz Haddad Maia,2023-03-06
1.211266686,Daria Kasatkina,Varvara Gracheva,100.0,1.01,Varvara Gracheva,Varvara Gracheva,Daria Kasatkina,2023-03-06
1.211266814,Caroline Garcia,Leylah Fernandez,1.58,2.66,Caroline Garcia,Caroline Garcia,Leylah Fernandez,2023-03-06
1.211269606,Martina Trevisan,Karolina Muchova,100.0,1.01,Karolina Muchova,Karolina Muchova,Martina Trevisan,2023-03-06
1.211270366,Ons Jabeur,Marketa Vondrousova,1000.0,1.62,Marketa Vondrousova,Marketa Vondrousova,Ons Jabeur,2023-03-06
1.211270498,Bianca Andreescu,I Swiatek,12.5,1.09,Iga Swiatek,Iga Swiatek,Bianca Andreescu,2023-03-06
1.211271855,Bernarda Pera,Sorana Cirstea ,2.48,1.67,Sorana Cirstea,Sorana Cirstea,Bernarda Pera,2023-03-06
1.211272211,Paula Badosa,Elena Rybakina,2.5,1.6,Elena Rybakina,Elena Rybakina,Paula Badosa,2023-03-06
1.211307039,Karolina Pliskova,Maria Sakkari,26.0,1.01,Maria Sakkari,Maria Sakkari,Karolina Pliskova,2023-03-06
1.211318993,Rebecca Peterson,Coco Gauff,1000.0,1.23,Coco Gauff,Coco Gauff,Rebecca Peterson,2023-03-06
1.211322836,Petra Kvitova,Jessica Pegula,3.1,1.48,Petra Kvitova,Petra Kvitova,Jessica Pegula,2023-03-06
1.211323933,Barbora Krejcikova,A Sabalenka,100.0,1.01,Aryna Sabalenka,Aryna Sabalenka,Barbora Krejcikova,2023-03-06
1.211364539,Caroline Garcia,Sorana Cirstea ,28.0,1.01,Sorana Cirstea,Sorana Cirstea,Caroline Garcia,2023-03-06
1.21137157,Marketa Vondrousova,Karolina Muchova,100.0,1.01,Karolina Muchova,Karolina Muchova,Marketa Vondrousova,2023-03-06
1.211376549,Emma Raducanu,I Swiatek,10.0,1.11,Iga Swiatek,Iga Swiatek,Emma Raducanu,2023-03-06
1.211376963,Elena Rybakina,Varvara Gracheva,1.28,6.0,Elena Rybakina,Elena Rybakina,Varvara Gracheva,2023-03-06
1.211409163,Petra Kvitova,Maria Sakkari,1000.0,1.71,Maria Sakkari,Maria Sakkari,Petra Kvitova,2023-03-06
1.211447613,Karolina Muchova,Elena Rybakina,1000.0,1.01,Elena Rybakina,Elena Rybakina,Karolina Muchova,2023-03-06
1.211456676,Maria Sakkari,A Sabalenka,170.0,1.01,Aryna Sabalenka,Aryna Sabalenka,Maria Sakkari,2023-03-06
1.211483809,Elena Rybakina,I Swiatek,1.01,1000.0,Elena Rybakina,Elena Rybakina,Iga Swiatek,2023-03-06
1.211544225,Elena Rybakina,A Sabalenka,1.01,1000.0,Elena Rybakina,Elena Rybakina,Aryna Sabalenka,2023-03-06
