market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date
1.229506654,Audrey Albie,Lucia Cortez Llorca,1.05,19.0,9c6165f558,,,,
1.229507865,Grigor Dimitrov,Zizou Bergs,1.01,100.0,590fd00903,,,,
1.229507866,Anastasia Potapova,Xinyu Wang,1.01,100.0,193bd0d76b,Anastasia Potapova,Anastasia Potapova,Xin Yu Wang,2024-05-27
1.229508882,Ons Jabeur,Leylah Fernandez,1.14,8.6,256ef193e9,Ons Jabeur,Ons Jabeur,Leylah Fernandez,2024-05-27
1.229509603,Chloe Paquet,Marketa Vondrousova,100.0,1.17,8a173d4593,Marketa Vondrousova,Marketa Vondrousova,Chloe Paquet,2024-05-27
1.229509608,Tallon Griekspoor,Alexander Zverev,990.0,1.1,3b8d46a580,,,,
1.22950984,Denis Shapovalov,Hubert Hurkacz,12.0,1.09,c6d105cc04,,,,
1.229510416,Elisabetta Cocciaretto,Liudmila Samsonova,1.01,100.0,adee6d7345,Elisabetta Cocciaretto,Elisabetta Cocciaretto,Liudmila Samsonova,2024-05-27
1.229510419,Marie Bouzkova,I Swiatek,32.0,1.03,f5480d85be,Iga Swiatek,Iga Swiatek,Marie Bouzkova,2024-05-27
1.229510594,Donna Vekic,Olga Danilovic,11.0,1.1,36060a2fd8,Olga Danilovic,Olga Danilovic,Donna Vekic,2024-05-27
1.229510601,Elise Mertens,Elena Rybakina,280.0,1.16,2de518c10c,Elena Rybakina,Elena Rybakina,Elise Mertens,2024-05-27
1.229510928,Sofia Kenin,Clara Tauson,20.0,1.01,ea3a64d44f,Clara Tauson,Clara Tauson,Sofia Kenin,2024-05-27
1.229511486,Cagla Buyukakcay,Sofia Costoulas,21.0,1.01,1d7a5fa8f8,,,,
1.229511577,Stephanie Wagner,Marie Benoit,3.85,1.35,3094a9677d,,,,
1.229511675,Felix Auger-Aliassime,Ben Shelton,1.33,480.0,c0093b1e9e,,,,
1.229512291,Stefanos Tsitsipas,Zhizhen Zhang,1.13,9.2,da63c1e79a,,,,
1.229513331,Corentin Moutet,Sebastian Ofner,1.41,3.45,f0547c6b2a,,,,
1.229513536,Jan-Lennard Struff,Alex De Minaur,50.0,1.01,55c1e45bbe,,,,
1.229514141,Madison Keys,Emma Navarro,100.0,1.01,26c46525d5,Emma Navarro,Emma Navarro,Madison Keys,2024-05-27
1.229514145,Tommy Paul,Francisco Cerundolo,100.0,1.01,08ab58bd68,,,,
1.229514779,Tomas Machac,Daniil Medvedev,55.0,1.01,b0958c4267,,,,
1.229514917,Varvara Gracheva,Irinia-Camelia Begu,1.04,1.58,5538d1e887,Varvara Gracheva,Varvara Gracheva,Irina Camelia Begu,2024-05-27
1.22951644,Jasmine Paolini,Bianca Andreescu,1.54,2.86,ef568181df,Jasmine Paolini,Jasmine Paolini,Bianca Andreescu,2024-05-27
1.229516441,Jozef Kovalik,Holger Rune,8.0,1.17,e4ace67501,,,,
1.229516669,Thanasi Kokkinakis,Taylor Fritz,970.0,1.16,6b8c5f06f9,,,,
1.229517388,Ana Bogdan,Elina Svitolina,3.5,1.4,1ede025214,Elina Svitolina,Elina Svitolina,Ana Bogdan,2024-05-27
1.229517394,Casper Ruud,Tomas Martin Etcheverry,1.26,500.0,7c97b83c40,,,,
1.229517792,Peyton Stearns,Mirra Andreeva,130.0,1.36,5bb15db5dd,Mirra Andreeva,Mirra Andreeva,Peyton Stearns,2024-05-27
1.229517951,Novak Djokovic,Lorenzo Musetti,1.24,5.0,10cc7fb571,,,,
1.229518154,Elina Avanesyan,Qinwen Zheng,1.01,60.0,fcd56c717b,Elina Avanesyan,Elina Avanesyan,Qinwen Zheng,2024-05-27
1.229525788,Yuta Shimizu,Rudy Quan,1.02,50.0,add27b40a5,,,,
1.22952593,Goransson/Pel,Purcell/Thompson,34.0,1.03,8aecb6c345,,,,
1.229529903,Kato/Kichenok,Lumsden/Wang,1.02,50.0,4dfb48b88d,,,,
1.229532197,Elisabetta Cocciaretto,Coco Gauff,7.6,1.15,097381c273,Coco Gauff,Coco Gauff,Elisabetta Cocciaretto,2024-05-27
1.229532906,Blinkova/Rus,Eikeri/Neel,10.0,1.1,4e27fc55ca,,,,
1.229533737,Koolhof/Mektic,Purcell/Thompson,18.0,1.05,79a836a6de,,,,
1.229534137,Kyoka Okamura,Hanna Chang,2.76,1.43,b26481660d,,,,
1.229534182,Petra Hule,Dayeon Back,2.36,1.73,27376d1a28,,,,
1.229536192,Added/Arribage,Balaji/Reyes-Varela,55.0,1.02,e619949ab8,,,,
1.229537363,Eubanks/King,Nys/Zielinski,21.0,1.05,36d1d692f7,,,,
1.229537367,Marketa Vondrousova,Olga Danilovic,1.39,3.5,740c0aa379,Marketa Vondrousova,Marketa Vondrousova,Olga Danilovic,2024-05-27
1.229538707,Ons Jabeur,Clara Tauson,1.01,55.0,6378c5b9c7,Ons Jabeur,Ons Jabeur,Clara Tauson,2024-05-27
1.229538708,Barrere/Pouille,Murray/Venus,1.18,6.4,d111170c6d,,,,
1.229540118,Hsieh/Mertens,Navarro/Shnaider,8.2,1.15,5b3d68d7bb,,,,
1.229540125,Anastasia Potapova,I Swiatek,24.0,1.04,777bbc91ee,Iga Swiatek,Iga Swiatek,Anastasia Potapova,2024-05-27
1.229541869,Schnaitter/Wallner,Manafov/Niklas-Salminen,7.0,1.01,387533cc23,,,,
1.229542834,Chun Hsin Tseng,Murkel Dellien,1.01,2.0,6b97dcd34d,,,,
1.229543031,Stefanos Tsitsipas,Matteo Arnaldi,1.21,290.0,f7ede4e89b,,,,
1.229543604,Maya Joint,Victoria Mboko,2.12,1.89,95feb7cc4a,,,,
1.229549678,Corentin Moutet,Jannik Sinner,600.0,1.07,bc2f62db5e,,,,
1.229555445,Yuta Shimizu,Nishesh Basavareddy,2.6,1.63,85978ee3e5,,,,
1.229565993,Olmos/Panova,Muhammad/Sutjiadi,1.07,15.5,0b7b12678c,,,,
1.229566754,Shibahara/Wang,Avanesyan/Osorio Serran,1.01,25.0,eef43eeaab,,,,
1.229568364,Felix Auger-Aliassime,Carlos Alcaraz,8.8,1.13,53cce2d278,,,,
1.229569426,Katarina Zavatska,Polina Kudermetova,2.04,1.96,6d8695f13a,,,,
1.229569427,Hanna Chang,Petra Hule,1.88,2.12,2780d04e9a,,,,
1.229569553,Marco Trungelliti,Nerman Fatic,1.01,2.56,00daf4805e,,,,
1.22956958,Lucrezia Stefanini,Talia Gibson,1.62,2.6,96720b6270,,,,
1.229570631,Krawietz/Puetz,Arevalo/Pavic,12.0,1.08,f06f86a46d,,,,
1.229571596,Alex De Minaur,Daniil Medvedev,1.01,100.0,cb9a4fdc57,,,,
1.229571915,Varvara Gracheva,Mirra Andreeva,1000.0,1.29,63bd02bcb9,Mirra Andreeva,Mirra Andreeva,Varvara Gracheva,2024-05-27
1.22957243,Jasmine Paolini,Elina Avanesyan,1.31,4.5,8474c3048f,Jasmine Paolini,Jasmine Paolini,Elina Avanesyan,2024-05-27
1.22957263,Kenin/Mattek-Sands,Bucsa/Niculescu,3.15,1.46,6ce14c1db9,,,,
1.229572659,Elina Svitolina,Elena Rybakina,100.0,1.01,e778fae10f,Elena Rybakina,Elena Rybakina,Elina Svitolina,2024-05-27
1.22957393,Emma Navarro,A Sabalenka,120.0,1.31,313b39828c,Aryna Sabalenka,Aryna Sabalenka,Emma Navarro,2024-05-27
1.229574085,Stefan Popovic,Marcello Serafini,3.15,1.47,d7f2012a04,,,,
1.22957411,Gastao Elias,Cem Ilkel,1.26,4.8,c2041ae0be,,,,
1.229574114,Blaz Rola,Mathys Erhard,100.0,1.01,a37c19c172,,,,
1.229574118,Lorenzo Giustino,Daniel Cukierman,1.59,2.7,83d1ddd361,,,,
1.229574323,Peter Heller,Sandro Kopp,3.15,1.48,30ecfcbc29,,,,
1.229574327,Louis Wessels,Federico Iannaccone,3.45,1.39,1d7bcbc465,,,,
1.229574332,Felix Gill,Max Hans Rehberg,1.67,2.5,13ed6434be,,,,
1.229574335,Jonas Forejtek,Oleksii Krutykh,1.6,1.01,265594c88f,,,,
1.229574344,Michael Geerts,Justin Engel,1.42,3.3,3cd9fb5a93,,,,
1.229574348,Tim Handel,Liam Gavrielides,1.74,2.4,91b91dd758,,,,
1.229574352,Mathias Bourgue,Lasse Poertner,1.07,15.5,329e00505a,,,,
1.229574356,Lucas Gerch,Hazem Naw,1.01,2.06,74f352f116,,,,
1.229574362,Grigor Dimitrov,Hubert Hurkacz,1.64,100.0,0a21df92f4,,,,
1.229574502,Alexander Zverev,Holger Rune,1.01,1000.0,4c1df14136,,,,
1.229577292,Casper Ruud,Taylor Fritz,1.38,300.0,e5afdef448,,,,
1.2295826,Novak Djokovic,Francisco Cerundolo,1.01,100.0,2b982a144f,,,,
1.229584091,Yuta Shimizu,Mitchell Krueger,2.5,1.67,6e639ef9f6,,,,
1.229584095,Marco Trungelliti,Chun Hsin Tseng,2.5,1.7,d1b360cef9,,,,
