snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.9,1.4,0.3448275862068966,0.7142857142857143,MyBookie.ag,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.5,1.45,0.4,0.6896551724137931,Betway,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.95,1.38,0.3389830508474576,0.7246376811594204,Unibet,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,3.1,1.37,0.3225806451612903,0.7299270072992701,TAB,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.7,1.44,0.3703703703703703,0.6944444444444444,Virgin Bet,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,3.05,1.38,0.3278688524590164,0.7246376811594204,Matchbook,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,3.45,1.4,0.2898550724637681,0.7142857142857143,Betfair,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.9,1.4,0.3448275862068966,0.7142857142857143,Betclic,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.4,1.56,0.4166666666666667,0.641025641025641,PointsBet (US),Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,7.75,1.13,0.1290322580645161,0.8849557522123894,Pinnacle,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.8,1.4,0.3571428571428571,0.7142857142857143,Bet Victor,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,3.6,1.27,0.2777777777777778,0.7874015748031495,Bovada,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.8,1.4,0.3571428571428571,0.7142857142857143,BetMGM,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.95,1.38,0.3389830508474576,0.7246376811594204,Unibet,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.8,1.38,0.3571428571428571,0.7246376811594204,Unibet,Danielle Collins,False,True
2023-01-16,2023-01-16,Danielle Collins,Anna Kalinskaya,Anna Kalinskaya,Danielle Collins,2.95,1.38,0.3389830508474576,0.7246376811594204,Unibet,Danielle Collins,False,True
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.15,5.5,0.8695652173913044,0.1818181818181818,Unibet,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.17,4.8,0.8547008547008548,0.2083333333333333,DraftKings,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.17,4.8,0.8547008547008548,0.2083333333333333,Virgin Bet,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.17,4.8,0.8547008547008548,0.2083333333333333,LiveScore Bet,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.17,5.0,0.8547008547008548,0.2,Betway,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.12,6.0,0.8928571428571428,0.1666666666666666,Betclic,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.15,5.5,0.8695652173913044,0.1818181818181818,Barstool Sportsbook,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.12,6.2,0.8928571428571428,0.1612903225806451,WynnBET,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.12,6.0,0.8928571428571428,0.1666666666666666,MyBookie.ag,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.1,6.5,0.9090909090909092,0.1538461538461538,SportsBet,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.12,6.87,0.8928571428571428,0.1455604075691411,BetOnline.ag,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.15,5.5,0.8695652173913044,0.1818181818181818,TAB,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.11,6.75,0.9009009009009008,0.1481481481481481,TwinSpires,Maria Sakkari,True,False
2023-01-16,2023-01-16,Maria Sakkari,Yue Yuan,Maria Sakkari,Yue Yuan,1.12,6.87,0.8928571428571428,0.1455604075691411,LowVig.ag,Maria Sakkari,True,False
