player_1,player_2,odds_player_1,odds_player_2,p_model,ev_p1_model,ev_p2_model,winner_name
Arthur Rinderknech,Richard Gasquet,2.1,1.68,0.350564215171726,-0.26381514813937545,0.0910521185115003,Arthur Rinderknech
Alejandro Davidovich Fokina,Luca Van Assche,1.34,3.18,0.6500228824640567,-0.12896933749816397,0.1129272337642997,Alejandro Davidovich Fokina
Grigor Dimitrov,Timofey Skatov,1.08,7.0,0.8032604682662321,-0.13247869427246928,0.3771767221363753,Grigor Dimitrov
Gael Monfils,Sebastian Baez,3.7,1.28,0.1831467359892246,-0.3223570768398689,0.045572177933792535,Gael Monfils
Michael Mmoh,Taylor Fritz,17.5,1.0,0.0784262440727037,0.3724592712723147,-0.07842624407270371,Taylor Fritz
Christopher Eubanks,Holger Rune,13.0,1.02,0.0850533662833524,0.10569376168358113,-0.06675443360901934,Holger Rune
Daniil Medvedev,Thiago Seyboth Wild,1.06,10.0,0.8238495897518205,-0.12671943486307014,0.7615041024817946,Thiago Seyboth Wild
Thiago Monteiro,Yannick Hanfmann,2.85,1.36,0.2293371070717539,-0.3463892448455014,0.04810153438241471,Yannick Hanfmann
Emil Ruusuvuori,Gregoire Barrere,1.57,2.72,0.5636208788311139,-0.1151152202351512,0.1869512095793704,Emil Ruusuvuori
Guido Pella,Quentin Halys,3.2,1.36,0.2146188497269933,-0.3132196808736214,0.06811836437128926,Guido Pella
Francisco Cerundolo,Jaume Munar,1.3,3.45,0.673898891967014,-0.12393144044288174,0.12504882271380158,Francisco Cerundolo
Thiago Agustin Tirante,Zhizhen Zhang,2.4,1.52,0.290973944365929,-0.3016625335217704,0.07771960456378801,Zhizhen Zhang
