player_1,player_2,odds_player_1,odds_player_2,p_model,ev_p1_model,ev_p2_model,winner_name
Aslan Karatsev,Luca Van Assche,1.69,2.15,0.7029012129720676,0.1879030499227942,-0.3612376078899454,Aslan Karatsev
Aslan Karatsev,Luca Van Assche,1.71,2.1,0.6951144729561274,0.1886457487549777,-0.3597403932078674,Aslan Karatsev
Aslan Karatsev,Luca Van Assche,1.73,2.1,0.6915373657001214,0.1963596426612099,-0.3522284679702548,Aslan Karatsev
Aslan Karatsev,Luca Van Assche,1.79,2.22,0.69106406429128,0.2370046750813912,-0.3141622227266415,Aslan Karatsev
Aslan Karatsev,Luca Van Assche,1.79,2.22,0.69106406429128,0.2370046750813912,-0.3141622227266415,Aslan Karatsev
Aslan Karatsev,Luca Van Assche,1.79,2.22,0.69106406429128,0.2370046750813912,-0.3141622227266415,Aslan Karatsev
Brandon Nakashima,Jordan Thompson,1.9,1.9,0.6431451183643873,0.2219757248923357,-0.3219757248923358,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.94,1.86,0.6322334061579666,0.2265328079464552,-0.3159541354538179,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.88,0.6392656713845063,0.220997432344407,-0.3218194622028718,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.94,1.86,0.6322334061579666,0.2265328079464552,-0.3159541354538179,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.91,0.6427013622181933,0.2275596018367491,-0.3175596018367492,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.93,1.98,0.6471839857832968,0.2490650925617628,-0.3014242918509278,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.85,0.6357035355026285,0.2141937528100204,-0.3260515406798626,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.9,1.87,0.6396746928302244,0.2153819163774262,-0.3261916755925196,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.85,0.6357035355026285,0.2141937528100204,-0.3260515406798626,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.85,0.6357035355026285,0.2141937528100204,-0.3260515406798626,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.88,1.83,0.6380701772700911,0.1995719332677712,-0.3376684244042667,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.92,1.88,0.6376993654747432,0.2243827817115067,-0.3188748070925171,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.92,1.88,0.6376993654747432,0.2243827817115067,-0.3188748070925171,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.92,1.88,0.6376993654747432,0.2243827817115067,-0.3188748070925171,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.92,1.88,0.6376993654747432,0.2243827817115067,-0.3188748070925171,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.85,0.6357035355026285,0.2141937528100204,-0.3260515406798626,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.87,1.95,0.6534341452378488,0.2219218515947774,-0.3241965832138052,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.87,1.95,0.6534341452378488,0.2219218515947774,-0.3241965832138052,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.85,1.95,0.6566848129643473,0.2148669039840425,-0.3305353852804773,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.87,1.95,0.6534341452378488,0.2219218515947774,-0.3241965832138052,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.83,0.6332552581124105,0.2095175429947038,-0.3288571223457111,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.91,0.6427013622181933,0.2275596018367491,-0.3175596018367492,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.93,1.9,0.6384591778232933,0.2322262131989561,-0.3130724378642573,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.9,1.9,0.6431451183643873,0.2219757248923357,-0.3219757248923358,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.88,1.92,0.6485727780319693,0.2193168227001023,-0.3252597338213812,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.91,0.6427013622181933,0.2275596018367491,-0.3175596018367492,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.96,2.02,0.646758393082956,0.2676464504425937,-0.2864519540275712,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.85,1.95,0.6566848129643473,0.2148669039840425,-0.3305353852804773,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.88,1.93,0.6496711488090207,0.2213817597609588,-0.3238653172014099,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.92,1.88,0.6376993654747432,0.2243827817115067,-0.3188748070925171,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.92,1.88,0.6376993654747432,0.2243827817115067,-0.3188748070925171,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.92,1.88,0.6376993654747432,0.2243827817115067,-0.3188748070925171,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.92,1.88,0.6376993654747432,0.2243827817115067,-0.3188748070925171,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.85,1.95,0.6566848129643473,0.2148669039840425,-0.3305353852804773,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.85,1.82,0.6417797700447793,0.1872925745828417,-0.3480391814814982,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.91,1.83,0.6332552581124105,0.2095175429947038,-0.3288571223457111,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.85,1.85,0.6454319410929205,0.1940490910219028,-0.3440490910219028,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.88,1.92,0.6485727780319693,0.2193168227001023,-0.3252597338213812,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.84,1.93,0.6561917995815136,0.207392911229985,-0.3364501731923213,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.9,1.9,0.6431451183643873,0.2219757248923357,-0.3219757248923358,Jordan Thompson
Brandon Nakashima,Jordan Thompson,1.9,1.91,0.6442744774314162,0.2241215071196907,-0.3205642518940049,Jordan Thompson
