match,side,odds,ev,stake,win,profit,player_staked,player_payout,bankroll
Mikael Ymer vs Yoshihito Nishioka,p1,1.63,0.0984103929586937,20.0,False,-20.0,Mikael Ymer,0.0,980.0
Cristian Garin vs Sebastian Korda,p1,10.0,0.285139178831078,19.6,False,-19.6,Cristian Garin,0.0,960.4
Bernabe Zapata Miralles vs Karen Khachanov,p1,10.0,0.340320437680137,19.208,False,-19.208,Bernabe Zapata Miralles,0.0,941.192
Daniel Altmaier vs Frances Tiafoe,p1,6.75,0.1029493530454825,16.8513230420146,False,-16.8513230420146,Daniel Altmaier,0.0,924.3406769579854
Constant Lestienne vs Thiago Monteiro,p1,2.02,0.0865291093200086,18.48681353915971,True,18.8565498099429,Constant Lestienne,37.34336334910261,943.1972267679282
Quentin Halys vs Stefanos Tsitsipas,p1,5.8,0.0846486457755253,16.633409988570044,False,-16.633409988570044,Quentin Halys,0.0,926.5638167793581
Jason Kubler vs Sebastian Baez,p1,1.32,0.0718991688926615,18.53127633558716,True,5.930008427387893,Jason Kubler,24.461284762975055,932.493825206746
Rinky Hijikata vs Yannick Hanfmann,p1,2.02,0.0824498461880316,18.64987650413492,True,19.02287403421762,Rinky Hijikata,37.67275053835254,951.5166992409636
Borna Coric vs Jiri Lehecka,p1,1.31,0.0733899612486872,19.030333984819272,False,-19.030333984819272,Borna Coric,0.0,932.4863652561443
Lorenzo Sonego vs Nuno Borges,p1,1.35,0.0822715655897887,18.649727305122887,True,6.527404556793012,Lorenzo Sonego,25.1771318619159,939.0137698129373
Botic Van de Zandschulp vs Tallon Griekspoor,p1,1.8,0.1034850601792176,18.780275396258748,False,-18.780275396258748,Botic Van de Zandschulp,0.0,920.2334944166786
Corentin Moutet vs Francisco Cerundolo,p1,1.93,0.094923732567389,18.404669888333572,False,-18.404669888333572,Corentin Moutet,0.0,901.828824528345
Lloyd Harris vs Marton Fucsovics,p1,1.73,0.0780334312923105,18.0365764905669,False,-18.0365764905669,Lloyd Harris,0.0,883.7922480377781
Hubert Hurkacz vs Lorenzo Sonego,p1,1.23,0.0510857746533268,17.675844960755562,True,4.06544434097378,Hubert Hurkacz,21.741289301729342,887.8576923787518
Miomir Kecmanovic vs Nicolas Jarry,p1,1.83,0.0525991505175247,17.757153847575037,False,-17.757153847575037,Miomir Kecmanovic,0.0,870.1005385311768
Ben Shelton vs Zhizhen Zhang,p1,1.45,0.0976781366181371,17.402010770623537,True,7.830904846780591,Ben Shelton,25.232915617404128,877.9314433779574
Daniel Elahi Galan vs Jeremy Chardy,p1,1.4,0.0795191407443451,17.558628867559147,False,-17.558628867559147,Daniel Elahi Galan,0.0,860.3728145103983
Diego Schwartzman vs Oleksii Krutykh,p1,1.38,0.0779760271384248,17.207456290207965,True,6.538833390279024,Diego Schwartzman,23.74628968048699,866.9116479006773
Laslo Djere vs Zizou Bergs,p1,1.7,0.0939119425111025,17.338232958013545,True,12.13676307060948,Laslo Djere,29.474996028623025,879.0484109712868
Benjamin Bonzi vs Mattia Bellucci,p1,1.94,0.0599975005430937,17.580968219425735,True,16.526110126260193,Benjamin Bonzi,34.10707834568593,895.574521097547
Fabio Fognini vs Thanasi Kokkinakis,p1,5.7,0.1574627825652919,17.91149042195094,False,-17.91149042195094,Fabio Fognini,0.0,877.663030675596
Richard Gasquet vs Ugo Humbert,p1,1.75,0.083753822696728,17.55326061351192,False,-17.55326061351192,Richard Gasquet,0.0,860.1097700620841
Emil Ruusuvuori vs Max Purcell,p1,1.4,0.1209482603108682,17.20219540124168,True,6.880878160496671,Emil Ruusuvuori,24.083073561738352,866.9906482225807
Adrian Mannarino vs John Isner,p1,2.0,0.0778332477919385,17.339812964451614,True,17.339812964451614,Adrian Mannarino,34.67962592890323,884.3304611870324
