snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,odds_margin,implied_diff,won
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.98,1.4,0.3355704697986577,0.7142857142857143,1xBet,Radu Albot,False,True,-0.04985618408437187,-0.3787152444870566,0
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.09,0.5617977528089888,0.4784688995215311,LowVig.ag,Tallon Griekspoor,False,True,-0.04026665233051996,0.0833288532874577,0
2023-05-28,2023-05-29,Sebastian Ofner,Maxime Cressy,Maxime Cressy,Sebastian Ofner,2.9,1.42,0.3448275862068966,0.7042253521126761,DraftKings,Sebastian Ofner,False,True,-0.0490529383195728,-0.35939776590577954,0
2023-05-28,2023-05-29,Alexander Shevchenko,Oscar Otte,Alexander Shevchenko,Oscar Otte,1.38,3.04,0.7246376811594204,0.3289473684210526,Marathon Bet,Alexander Shevchenko,True,False,-0.053585049580473054,0.3956903127383678,1
2023-05-28,2023-05-29,Lorenzo Sonego,Ben Shelton,Ben Shelton,Lorenzo Sonego,2.9,1.42,0.3448275862068966,0.7042253521126761,Barstool Sportsbook,Lorenzo Sonego,False,True,-0.0490529383195728,-0.35939776590577954,0
2023-05-28,2023-05-29,Corentin Moutet,Arthur Cazaux,Arthur Cazaux,Corentin Moutet,1.95,1.85,0.5128205128205129,0.5405405405405405,SportsBet,Corentin Moutet,False,True,-0.053361053361053346,-0.027720027720027574,0
2023-05-28,2023-05-29,Ugo Humbert,Adrian Mannarino,Adrian Mannarino,Ugo Humbert,4.1,1.24,0.2439024390243902,0.8064516129032259,Unibet,Ugo Humbert,False,True,-0.050354051927615995,-0.5625491738788356,0
2023-05-28,2023-05-29,Lucas Pouille,Jurij Rodionov,Jurij Rodionov,Lucas Pouille,2.1,1.68,0.4761904761904761,0.5952380952380952,Mr Green,Lucas Pouille,False,True,-0.0714285714285714,-0.11904761904761912,0
2023-05-28,2023-05-29,Lorenzo Musetti,Mikael Ymer,Lorenzo Musetti,Mikael Ymer,1.2,4.6,0.8333333333333334,0.2173913043478261,TwinSpires,Lorenzo Musetti,True,False,-0.050724637681159424,0.6159420289855073,1
2023-05-29,2023-05-29,Tomas Martin Etcheverry,Jack Draper,Jack Draper,Tomas Martin Etcheverry,2.1,1.74,0.4761904761904761,0.5747126436781609,Unibet,Tomas Martin Etcheverry,False,True,-0.05090311986863694,-0.09852216748768478,0
2023-05-29,2023-05-29,Roberto Bautista Agut,Yibing Wu,Roberto Bautista Agut,Yibing Wu,1.47,2.76,0.6802721088435374,0.3623188405797102,FanDuel,Roberto Bautista Agut,True,False,-0.042590949423247704,0.3179532682638272,1
2023-05-29,2023-05-29,Borna Coric,Federico Coria,Borna Coric,Federico Coria,1.09,6.5,0.9174311926605504,0.1538461538461538,TAB,Borna Coric,True,False,-0.07127734650670425,0.7635850388143965,1
2023-05-29,2023-05-29,Novak Djokovic,Aleksandar Kovacevic,Aleksandar Kovacevic,Novak Djokovic,29.0,1.01,0.0344827586206896,0.99009900990099,FanDuel,Novak Djokovic,False,True,-0.024581768521679592,-0.9556162512803004,0
2023-05-29,2023-05-29,Cameron Norrie,Benoit Paire,Benoit Paire,Cameron Norrie,5.2,1.17,0.1923076923076923,0.8547008547008548,Unibet,Cameron Norrie,False,True,-0.047008547008547064,-0.6623931623931625,0
2023-05-29,2023-05-29,Juan Pablo Varillas,Juncheng Shang,Juan Pablo Varillas,Juncheng Shang,1.53,2.45,0.6535947712418301,0.4081632653061224,SportsBet,Juan Pablo Varillas,True,False,-0.06175803654795242,0.24543150593570767,1
2023-05-29,2023-05-29,Aslan Karatsev,Alexei Popyrin,Alexei Popyrin,Aslan Karatsev,2.1,1.7,0.4761904761904761,0.5882352941176471,Coral,Aslan Karatsev,False,True,-0.06442577030812324,-0.11204481792717097,0
2023-05-29,2023-05-29,Diego Schwartzman,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Diego Schwartzman,1.63,2.28,0.6134969325153374,0.4385964912280702,Unibet,Diego Schwartzman,False,True,-0.05209342374340764,0.17490044128726723,0
2023-05-29,2023-05-29,Denis Shapovalov,Brandon Nakashima,Brandon Nakashima,Denis Shapovalov,1.76,2.07,0.5681818181818182,0.4830917874396135,Barstool Sportsbook,Denis Shapovalov,False,True,-0.051273605621431795,0.08509003074220473,0
2023-05-29,2023-05-29,Alex De Minaur,Ilya Ivashka,Alex De Minaur,Ilya Ivashka,1.28,3.5,0.78125,0.2857142857142857,FOX Bet,Alex De Minaur,True,False,-0.06696428571428559,0.4955357142857143,1
2023-05-29,2023-05-29,Luca Van Assche,Marco Cecchinato,Luca Van Assche,Marco Cecchinato,1.82,2.0,0.5494505494505494,0.5,Unibet,Luca Van Assche,True,False,-0.049450549450549275,0.049450549450549386,1
2023-05-29,2023-05-29,Zhizhen Zhang,Dusan Lajovic,Dusan Lajovic,Zhizhen Zhang,1.5,2.5,0.6666666666666666,0.4,FOX Bet,Zhizhen Zhang,False,True,-0.06666666666666665,0.2666666666666666,0
2023-05-29,2023-05-29,Jannik Sinner,Alexandre Muller,Alexandre Muller,Jannik Sinner,12.0,1.01,0.0833333333333333,0.99009900990099,TAB,Jannik Sinner,False,True,-0.07343234323432335,-0.9067656765676567,0
2023-05-29,2023-05-29,Pedro Cachin,Dominic Thiem,Dominic Thiem,Pedro Cachin,1.76,2.06,0.5681818181818182,0.4854368932038835,Unibet,Pedro Cachin,False,True,-0.05361871138570162,0.08274492497793473,0
2023-05-29,2023-05-29,Carlos Alcaraz,Flavio Cobolli,Carlos Alcaraz,Flavio Cobolli,1.01,12.0,0.99009900990099,0.0833333333333333,BlueBet,Carlos Alcaraz,True,False,-0.07343234323432335,0.9067656765676567,1
2023-05-29,2023-05-29,Thiago Agustin Tirante,Botic Van De Zandschulp,Botic Van De Zandschulp,Thiago Agustin Tirante,1.19,4.85,0.8403361344537815,0.2061855670103093,FanDuel,Thiago Agustin Tirante,False,True,-0.04652170146409085,0.6341505674434722,0
2023-05-29,2023-05-29,Alejandro Davidovich Fokina,Arthur Fils,Alejandro Davidovich Fokina,Arthur Fils,1.25,3.7,0.8,0.2702702702702702,FOX Bet,Alejandro Davidovich Fokina,True,False,-0.07027027027027022,0.5297297297297299,1
2023-05-29,2023-05-29,Frances Tiafoe,Filip Krajinovic,Filip Krajinovic,Frances Tiafoe,3.6,1.29,0.2777777777777778,0.7751937984496123,William Hill,Frances Tiafoe,False,True,-0.05297157622739013,-0.49741602067183455,0
2023-05-29,2023-05-29,Marcos Giron,Hamad Medjedovic,Hamad Medjedovic,Marcos Giron,1.71,2.15,0.5847953216374269,0.4651162790697674,DraftKings,Marcos Giron,False,True,-0.04991160070719425,0.11967904256765949,0
2023-05-30,2023-05-29,Denis Shapovalov,Matteo Arnaldi,Denis Shapovalov,Matteo Arnaldi,1.95,1.85,0.5128205128205129,0.5405405405405405,Unibet,Denis Shapovalov,True,False,-0.053361053361053346,-0.027720027720027574,1
2023-05-30,2023-05-29,Diego Schwartzman,Nuno Borges,Diego Schwartzman,Nuno Borges,1.7,2.1,0.5882352941176471,0.4761904761904761,TAB,Diego Schwartzman,True,False,-0.06442577030812324,0.11204481792717097,1
2023-05-30,2023-05-29,Hubert Hurkacz,Tallon Griekspoor,Hubert Hurkacz,Tallon Griekspoor,1.42,2.88,0.7042253521126761,0.3472222222222222,Unibet,Hubert Hurkacz,True,False,-0.05144757433489833,0.3570031298904539,1
2023-05-30,2023-05-29,Fabio Fognini,Jason Kubler,Fabio Fognini,Jason Kubler,1.5,2.55,0.6666666666666666,0.3921568627450981,BetMGM,Fabio Fognini,True,False,-0.05882352941176472,0.27450980392156854,1
2023-05-30,2023-05-29,Lorenzo Musetti,Alexander Shevchenko,Alexander Shevchenko,Lorenzo Musetti,4.0,1.25,0.25,0.8,PointsBet (AU),Lorenzo Musetti,False,True,-0.050000000000000044,-0.55,0
2023-05-30,2023-05-29,Carlos Alcaraz,Taro Daniel,Carlos Alcaraz,Taro Daniel,1.01,16.0,0.99009900990099,0.0625,Virgin Bet,Carlos Alcaraz,True,False,-0.05259900990099009,0.92759900990099,1
2023-05-30,2023-05-29,Andrey Rublev,Corentin Moutet,Andrey Rublev,Corentin Moutet,1.09,11.0,0.9174311926605504,0.0909090909090909,Matchbook,Andrey Rublev,True,False,-0.008340283569641338,0.8265221017514595,1
2023-05-30,2023-05-29,Cameron Norrie,Lucas Pouille,Cameron Norrie,Lucas Pouille,1.22,4.35,0.819672131147541,0.2298850574712644,Unibet,Cameron Norrie,True,False,-0.049557188618805315,0.5897870736762766,1
2023-05-30,2023-05-29,Tomas Martin Etcheverry,Alex De Minaur,Alex De Minaur,Tomas Martin Etcheverry,1.73,2.12,0.5780346820809249,0.4716981132075471,Unibet,Tomas Martin Etcheverry,False,True,-0.049732795288472076,0.10633656887337778,0
2023-05-30,2023-05-29,Thanasi Kokkinakis,Stan Wawrinka,Stan Wawrinka,Thanasi Kokkinakis,1.91,1.91,0.5235602094240838,0.5235602094240838,Virgin Bet,Thanasi Kokkinakis,False,True,-0.04712041884816753,0.0,0
2023-05-30,2023-05-29,Marcos Giron,Jiri Lehecka,Jiri Lehecka,Marcos Giron,1.48,2.65,0.6756756756756757,0.3773584905660377,BetRivers,Marcos Giron,False,True,-0.05303416624171331,0.29831718510963795,0
2023-05-30,2023-05-29,Frances Tiafoe,Aslan Karatsev,Aslan Karatsev,Frances Tiafoe,1.85,1.94,0.5405405405405405,0.5154639175257733,Unibet,Frances Tiafoe,False,True,-0.05600445806631371,0.025076623014767208,0
2023-05-30,2023-05-29,Daniel Altmaier,Jannik Sinner,Daniel Altmaier,Jannik Sinner,8.5,1.08,0.1176470588235294,0.9259259259259258,Unibet,Daniel Altmaier,True,False,-0.04357298474945526,-0.8082788671023964,1
2023-05-30,2023-05-29,Borna Coric,Pedro Cachin,Borna Coric,Pedro Cachin,1.43,3.05,0.6993006993006994,0.3278688524590164,Pinnacle,Borna Coric,True,False,-0.027169551759715915,0.37143184684168296,1
2023-05-30,2023-05-29,Karen Khachanov,Radu Albot,Karen Khachanov,Radu Albot,1.18,5.0,0.8474576271186441,0.2,Unibet,Karen Khachanov,True,False,-0.04745762711864421,0.6474576271186441,1
2023-05-30,2023-05-29,Juan Pablo Varillas,Roberto Bautista Agut,Juan Pablo Varillas,Roberto Bautista Agut,2.8,1.45,0.3571428571428571,0.6896551724137931,Unibet,Juan Pablo Varillas,True,False,-0.046798029556650356,-0.33251231527093605,1
2023-05-30,2023-05-29,Sebastian Ofner,Sebastian Korda,Sebastian Korda,Sebastian Ofner,1.55,2.45,0.6451612903225806,0.4081632653061224,Unibet,Sebastian Ofner,False,True,-0.053324555628702974,0.23699802501645822,0
2023-05-30,2023-05-29,Stefanos Tsitsipas,Roberto Carballes Baena,Roberto Carballes Baena,Stefanos Tsitsipas,9.8,1.1,0.1020408163265306,0.9090909090909092,Betfair,Stefanos Tsitsipas,False,True,-0.011131725417439675,-0.8070500927643786,0
2023-05-30,2023-05-29,Lorenzo Sonego,Ugo Humbert,Lorenzo Sonego,Ugo Humbert,1.8,2.0,0.5555555555555556,0.5,SportsBet,Lorenzo Sonego,True,False,-0.05555555555555558,0.05555555555555558,1
2023-05-30,2023-05-29,Novak Djokovic,Marton Fucsovics,Marton Fucsovics,Novak Djokovic,12.0,1.05,0.0833333333333333,0.9523809523809524,Unibet,Novak Djokovic,False,True,-0.03571428571428581,-0.8690476190476192,0
2023-05-30,2023-05-29,Alex Molcan,Hugo Gaston,Alex Molcan,Hugo Gaston,1.59,2.5,0.6289308176100629,0.4,LowVig.ag,Alex Molcan,True,False,-0.028930817610062887,0.22893081761006284,1
2023-05-30,2023-05-29,Max Purcell,Jordan Thompson,Jordan Thompson,Max Purcell,1.75,2.1,0.5714285714285714,0.4761904761904761,TAB,Max Purcell,False,True,-0.04761904761904745,0.09523809523809529,0
2023-05-30,2023-05-29,Alexander Zverev,Lloyd Harris,Alexander Zverev,Lloyd Harris,1.06,10.0,0.9433962264150942,0.1,Unibet,Alexander Zverev,True,False,-0.04339622641509422,0.8433962264150943,1
2023-05-30,2023-05-29,Giulio Zeppieri,Alexander Bublik,Alexander Bublik,Giulio Zeppieri,2.12,1.86,0.4716981132075471,0.5376344086021505,Betfair,Giulio Zeppieri,False,True,-0.00933252180969757,-0.06593629539460338,0
2023-05-30,2023-05-29,Casper Ruud,Elias Ymer,Casper Ruud,Elias Ymer,1.06,10.5,0.9433962264150942,0.0952380952380952,Unibet,Casper Ruud,True,False,-0.038634321653189474,0.848158131176999,1
2023-05-30,2023-05-29,Andrea Vavassori,Miomir Kecmanovic,Andrea Vavassori,Miomir Kecmanovic,2.85,1.47,0.3508771929824561,0.6802721088435374,BetOnline.ag,Andrea Vavassori,True,False,-0.031149301825993625,-0.32939491586108127,1
2023-05-30,2023-05-29,Nicolas Jarry,Hugo Dellien,Hugo Dellien,Nicolas Jarry,3.8,1.25,0.2631578947368421,0.8,Coral,Nicolas Jarry,False,True,-0.06315789473684208,-0.536842105263158,0
2023-05-30,2023-05-29,Tommy Paul,Dominic Stricker,Dominic Stricker,Tommy Paul,3.25,1.42,0.3076923076923077,0.7042253521126761,Betfair,Tommy Paul,False,True,-0.011917659804983938,-0.3965330444203684,0
2023-05-30,2023-05-29,Genaro Alberto Olivieri,Giovanni Mpetshi Perricard,Genaro Alberto Olivieri,Giovanni Mpetshi Perricard,1.78,2.04,0.5617977528089888,0.4901960784313725,Unibet,Genaro Alberto Olivieri,True,False,-0.05199383124036139,0.07160167437761633,1
2023-05-30,2023-05-29,Arthur Rinderknech,Richard Gasquet,Arthur Rinderknech,Richard Gasquet,2.1,1.68,0.4761904761904761,0.5952380952380952,BlueBet,Arthur Rinderknech,True,False,-0.0714285714285714,-0.11904761904761912,1
2023-05-30,2023-05-29,Alejandro Davidovich Fokina,Luca Van Assche,Alejandro Davidovich Fokina,Luca Van Assche,1.34,3.18,0.7462686567164178,0.3144654088050314,SportsBet,Alejandro Davidovich Fokina,True,False,-0.06073406552144922,0.43180324791138647,1
2023-05-30,2023-05-29,Grigor Dimitrov,Timofey Skatov,Grigor Dimitrov,Timofey Skatov,1.08,7.0,0.9259259259259258,0.1428571428571428,FOX Bet,Grigor Dimitrov,True,False,-0.06878306878306861,0.783068783068783,1
2023-05-30,2023-05-29,Gael Monfils,Sebastian Baez,Gael Monfils,Sebastian Baez,3.7,1.28,0.2702702702702702,0.78125,Unibet,Gael Monfils,True,False,-0.051520270270270174,-0.5109797297297298,1
2023-05-30,2023-05-29,Taylor Fritz,Michael Mmoh,Michael Mmoh,Taylor Fritz,17.5,1.0,0.0571428571428571,1.0,Marathon Bet,Taylor Fritz,False,True,-0.05714285714285716,-0.942857142857143,0
2023-05-30,2023-05-29,Holger Rune,Christopher Eubanks,Christopher Eubanks,Holger Rune,13.0,1.02,0.0769230769230769,0.9803921568627452,MyBookie.ag,Holger Rune,False,True,-0.05731523378582204,-0.9034690799396683,0
2023-05-30,2023-05-29,Thiago Seyboth Wild,Daniil Medvedev,Daniil Medvedev,Thiago Seyboth Wild,1.06,10.0,0.9433962264150942,0.1,Ladbrokes,Thiago Seyboth Wild,False,True,-0.04339622641509422,0.8433962264150943,0
2023-05-30,2023-05-29,Yannick Hanfmann,Thiago Monteiro,Thiago Monteiro,Yannick Hanfmann,2.85,1.36,0.3508771929824561,0.7352941176470588,Mr Green,Yannick Hanfmann,False,True,-0.08617131062951477,-0.38441692466460264,0
2023-05-30,2023-05-29,Emil Ruusuvuori,Gregoire Barrere,Emil Ruusuvuori,Gregoire Barrere,1.57,2.72,0.6369426751592356,0.3676470588235294,Matchbook,Emil Ruusuvuori,True,False,-0.004589733982764965,0.26929561633570626,1
2023-05-30,2023-05-29,Guido Pella,Quentin Halys,Guido Pella,Quentin Halys,3.2,1.36,0.3125,0.7352941176470588,Unibet,Guido Pella,True,False,-0.047794117647058876,-0.42279411764705876,1
2023-05-30,2023-05-29,Francisco Cerundolo,Jaume Munar,Francisco Cerundolo,Jaume Munar,1.3,3.45,0.7692307692307692,0.2898550724637681,SportsBet,Francisco Cerundolo,True,False,-0.05908584169453723,0.47937569676700104,1
2023-05-30,2023-05-29,Zhizhen Zhang,Thiago Agustin Tirante,Thiago Agustin Tirante,Zhizhen Zhang,2.4,1.52,0.4166666666666667,0.6578947368421053,TAB,Zhizhen Zhang,False,True,-0.07456140350877205,-0.24122807017543862,0
