market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.211048269,Jack Draper,Leandro Riedi,1.63,2.6,Jack Draper,Jack Draper,Leandro Riedi,2023-03-06,15313804,28081306,0.6134969325153374,0.3846153846153846,-0.0018876828692779846,0.22888154789995285
1.211073508,Marcos Giron,Frances Tiafoe,3.5,1.4,Frances Tiafoe,Frances Tiafoe,Marcos Giron,2023-03-06,8230256,19924839,0.2857142857142857,0.7142857142857143,0.0,-0.4285714285714286
1.211074863,Ugo Humbert,Denis Shapovalov,2.8,1.58,Ugo Humbert,Ugo Humbert,Denis Shapovalov,2023-03-06,9633253,19924829,0.35714285714285715,0.6329113924050632,-0.009945750452079682,-0.27576853526220607
1.211074867,Botic Van de Zandschulp,Ilya Ivashka,1.59,2.68,Ilya Ivashka,Ilya Ivashka,Botic Van De Zandschulp,2023-03-06,11204614,19924837,0.6289308176100629,0.3731343283582089,0.0020651459682716755,0.25579648925185394
1.211075054,Karen Khachanov,Oscar Otte,1.27,150.0,Karen Khachanov,Karen Khachanov,Oscar Otte,2023-03-06,7659623,9624731,0.7874015748031495,0.006666666666666667,-0.20593175853018375,0.7807349081364828
1.211079674,Pedro Cachin,Alexander Zverev,11.5,1.1,Alexander Zverev,Alexander Zverev,Pedro Cachin,2023-03-06,8461316,19924823,0.08695652173913043,0.9090909090909091,-0.0039525691699604515,-0.8221343873517786
1.211079676,Roberto Bautista Agut,Emil Ruusuvuori,34.0,1.03,Emil Ruusuvuori,Emil Ruusuvuori,Roberto Bautista Agut,2023-03-06,4290403,8979329,0.029411764705882353,0.970873786407767,0.0002855511136492517,-0.9414620217018846
1.211079863,Brandon Nakashima,Daniil Medvedev,220.0,1.1,Daniil Medvedev,Daniil Medvedev,Brandon Nakashima,2023-03-06,17806048,19924831,0.004545454545454545,0.9090909090909091,-0.08636363636363642,-0.9045454545454545
1.211081427,Grigor Dimitrov,Jason Kubler,200.0,1.01,Jason Kubler,Jason Kubler,Grigor Dimitrov,2023-03-06,3120169,4448756,0.005,0.9900990099009901,-0.004900990099009905,-0.9850990099009901
1.211084223,Quentin Halys,Jan-Lennard Struff,2.2,1.03,Jan Lennard Struff,Jan Lennard Struff,Quentin Halys,2023-03-06,7287690,8259098,0.45454545454545453,0.970873786407767,0.4254192409532216,-0.5163283318623124
1.211084707,Taro Daniel,Matteo Berrettini,1.01,14.0,Taro Daniel,Taro Daniel,Matteo Berrettini,2023-03-06,8173434,8962036,0.9900990099009901,0.07142857142857142,0.06152758132956149,0.9186704384724187
1.211084708,Yoshihito Nishioka,Cristian Garin,1.69,2.46,Cristian Garin,Cristian Garin,Yoshihito Nishioka,2023-03-06,7137497,23814703,0.591715976331361,0.4065040650406504,-0.0017799586279886315,0.18521191129071057
1.211085693,Andrey Rublev,Jiri Lehecka,1.77,320.0,Andrey Rublev,Andrey Rublev,Jiri Lehecka,2023-03-06,7797771,13203243,0.5649717514124294,0.003125,-0.43190324858757057,0.5618467514124293
1.211090249,Diego Schwartzman,Casper Ruud,4.2,1.32,Casper Ruud,Casper Ruud,Diego Schwartzman,2023-03-06,8736474,9629711,0.23809523809523808,0.7575757575757576,-0.0043290043290042934,-0.5194805194805194
1.21109461,Stefanos Tsitsipas,Jordan Thompson,8.8,1.02,Jordan Thompson,Jordan Thompson,Stefanos Tsitsipas,2023-03-06,9193006,19924841,0.11363636363636363,0.9803921568627451,0.0940285204991087,-0.8667557932263814
1.211095859,Alejandro Tabilo,Maxime Cressy,1.16,1.53,Alejandro Tabilo,Alejandro Tabilo,Maxime Cressy,2023-03-06,9630879,11510005,0.8620689655172414,0.6535947712418301,0.5156637367590715,0.20847419427541136
1.211128573,Mackenzie McDonald,Holger Rune,100.0,1.43,Holger Rune,Holger Rune,Mackenzie Mcdonald,2023-03-06,10691901,39127965,0.01,0.6993006993006994,-0.2906993006993006,-0.6893006993006994
1.211129145,Miomir Kecmanovic,Stan Wawrinka,1.95,2.06,Stan Wawrinka,Stan Wawrinka,Miomir Kecmanovic,2023-03-06,9657480,19924832,0.5128205128205129,0.4854368932038835,-0.0017425939756036124,0.027383619616629384
1.211131599,Jan-Lennard Struff,Tommy Paul,3.5,1.45,Tommy Paul,Tommy Paul,Jan Lennard Struff,2023-03-06,8259098,8859306,0.2857142857142857,0.6896551724137931,-0.024630541871921152,-0.40394088669950745
1.211134618,Thanasi Kokkinakis,Carlos Alcaraz,3.8,1.35,Carlos Alcaraz,Carlos Alcaraz,Thanasi Kokkinakis,2023-03-06,8172416,25215583,0.2631578947368421,0.7407407407407407,0.0038986354775827348,-0.4775828460038986
1.211136166,Taylor Fritz,Ben Shelton,1.01,100.0,Taylor Fritz,Taylor Fritz,Ben Shelton,2023-03-06,10279360,39460566,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.211143815,Borna Coric,Alex Molcan,36.0,1.02,Alex Molcan,Alex Molcan,Borna Coric,2023-03-06,7446579,8960879,0.027777777777777776,0.9803921568627451,0.008169934640522847,-0.9526143790849673
1.211143925,Marton Fucsovics,Alex De Minaur,1.01,100.0,Marton Fucsovics,Marton Fucsovics,Alex De Minaur,2023-03-06,4827766,10109527,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.211153532,Sebastian Baez,Rinky Hijikata,2.04,180.0,Sebastian Baez,Sebastian Baez,Rinky Hijikata,2023-03-06,11285506,12343905,0.49019607843137253,0.005555555555555556,-0.5042483660130719,0.484640522875817
1.211162243,Adrian Mannarino,Lorenzo Musetti,1.01,34.0,Adrian Mannarino,Adrian Mannarino,Lorenzo Musetti,2023-03-06,3066621,13834991,0.9900990099009901,0.029411764705882353,0.01951077460687234,0.9606872451951077
1.211163226,Jack Sock,Francisco Cerundolo,2.06,1.94,Francisco Cerundolo,Francisco Cerundolo,Jack Sock,2023-03-06,4596957,11204210,0.4854368932038835,0.5154639175257733,0.0009008107296568646,-0.03002702432188975
1.211164289,Alexei Popyrin,Hubert Hurkacz,4.8,1.26,Hubert Hurkacz,Hubert Hurkacz,Alexei Popyrin,2023-03-06,10706479,19924838,0.20833333333333334,0.7936507936507936,0.001984126984126977,-0.5853174603174602
1.211197168,Casper Ruud,Cristian Garin,1.32,4.1,Cristian Garin,Cristian Garin,Casper Ruud,2023-03-06,9629711,23814703,0.7575757575757576,0.24390243902439027,0.0014781966001478075,0.5136733185513673
1.211206929,Alejandro Tabilo,Jordan Thompson,1.01,8.6,Alejandro Tabilo,Alejandro Tabilo,Jordan Thompson,2023-03-06,9630879,19924841,0.9900990099009901,0.11627906976744186,0.10637807966843194,0.8738199401335482
