snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,odds_margin,implied_diff,won
2023-05-28,2023-05-29,Storm Hunter,Nuria Parrizas Diaz,Nuria Parrizas Diaz,Storm Hunter,1.83,1.98,0.5464480874316939,0.5050505050505051,Marathon Bet,Storm Hunter,False,True,-0.0514985924821989,0.04139758238118885,0
2023-05-28,2023-05-29,Nadia Podoroska,Jessika Ponchet,Jessika Ponchet,Nadia Podoroska,2.14,1.71,0.4672897196261682,0.5847953216374269,Barstool Sportsbook,Nadia Podoroska,False,True,-0.052085041263595144,-0.11750560201125865,0
2023-05-28,2023-05-29,Qinwen Zheng,Tamara Zidansek,Qinwen Zheng,Tamara Zidansek,1.22,4.35,0.819672131147541,0.2298850574712644,TwinSpires,Qinwen Zheng,True,False,-0.049557188618805315,0.5897870736762766,1
2023-05-28,2023-05-29,Daria Kasatkina,Jule Niemeier,Daria Kasatkina,Jule Niemeier,1.3,3.55,0.7692307692307692,0.2816901408450704,Unibet,Daria Kasatkina,True,False,-0.050920910075839654,0.4875406283856988,1
2023-05-28,2023-05-29,Jessica Pegula,Danielle Collins,Danielle Collins,Jessica Pegula,4.2,1.24,0.238095238095238,0.8064516129032259,TwinSpires,Jessica Pegula,False,True,-0.044546850998463894,-0.5683563748079878,0
2023-05-28,2023-05-29,Mayar Sherif,Madison Brengle,Madison Brengle,Mayar Sherif,4.1,1.24,0.2439024390243902,0.8064516129032259,Barstool Sportsbook,Mayar Sherif,False,True,-0.050354051927615995,-0.5625491738788356,0
2023-05-28,2023-05-29,Sara Errani,Jil Teichmann,Jil Teichmann,Sara Errani,1.33,3.4,0.7518796992481203,0.2941176470588235,FanDuel,Sara Errani,False,True,-0.045997346306943854,0.4577620521892968,0
2023-05-28,2023-05-29,Liudmila Samsonova,Katie Volynets,Katie Volynets,Liudmila Samsonova,3.55,1.3,0.2816901408450704,0.7692307692307692,PointsBet (AU),Liudmila Samsonova,False,True,-0.050920910075839654,-0.4875406283856988,0
2023-05-29,2023-05-29,Jelena Ostapenko,Tereza Martincova,Jelena Ostapenko,Tereza Martincova,1.14,6.0,0.8771929824561404,0.1666666666666666,Unibet,Jelena Ostapenko,True,False,-0.04385964912280693,0.7105263157894738,1
2023-05-29,2023-05-29,Marketa Vondrousova,Alycia Parks,Alycia Parks,Marketa Vondrousova,8.5,1.07,0.1176470588235294,0.9345794392523364,Neds,Marketa Vondrousova,False,True,-0.05222649807586577,-0.816932380428807,0
2023-05-29,2023-05-29,Sloane Stephens,Karolina Pliskova,Karolina Pliskova,Sloane Stephens,1.7,2.1,0.5882352941176471,0.4761904761904761,Coral,Sloane Stephens,False,True,-0.06442577030812324,0.11204481792717097,0
2023-05-29,2023-05-29,Varvara Gracheva,Dalma Galfi,Dalma Galfi,Varvara Gracheva,3.25,1.34,0.3076923076923077,0.7462686567164178,Unibet,Varvara Gracheva,False,True,-0.053960964408725554,-0.43857634902411013,0
2023-05-29,2023-05-29,Elina Avanesyan,Belinda Bencic,Belinda Bencic,Elina Avanesyan,1.1,7.0,0.9090909090909092,0.1428571428571428,William Hill,Elina Avanesyan,False,True,-0.051948051948051965,0.7662337662337664,0
2023-05-29,2023-05-29,Anastasia Pavlyuchenkova,Linda Fruhvirtova,Anastasia Pavlyuchenkova,Linda Fruhvirtova,1.3,3.6,0.7692307692307692,0.2777777777777778,Unibet,Anastasia Pavlyuchenkova,True,False,-0.04700854700854684,0.4914529914529914,1
2023-05-29,2023-05-29,Camila Osorio,Ana Bogdan,Ana Bogdan,Camila Osorio,2.57,1.56,0.3891050583657587,0.641025641025641,LowVig.ag,Camila Osorio,False,True,-0.030130699391399673,-0.25192058265988226,0
2023-05-29,2023-05-29,Madison Keys,Kaia Kanepi,Kaia Kanepi,Madison Keys,4.0,1.25,0.25,0.8,Unibet,Madison Keys,False,True,-0.050000000000000044,-0.55,0
2023-05-29,2023-05-29,Kayla Day,Kristina Mladenovic,Kayla Day,Kristina Mladenovic,1.22,4.33,0.819672131147541,0.23094688221709,LiveScore Bet,Kayla Day,True,False,-0.05061901336463093,0.588725248930451,1
2023-05-29,2023-05-29,Donna Vekic,Dayana Yastremska,Dayana Yastremska,Donna Vekic,2.66,1.52,0.3759398496240601,0.6578947368421053,BetOnline.ag,Donna Vekic,False,True,-0.03383458646616533,-0.28195488721804524,0
2023-05-29,2023-05-29,Bernarda Pera,Anett Kontaveit,Anett Kontaveit,Bernarda Pera,1.96,1.83,0.5102040816326531,0.5464480874316939,TwinSpires,Bernarda Pera,False,True,-0.05665216906434711,-0.03624400579904086,0
2023-05-29,2023-05-29,Anna Blinkova,Ysaline Bonaventure,Anna Blinkova,Ysaline Bonaventure,1.46,2.75,0.684931506849315,0.3636363636363636,Unibet,Anna Blinkova,True,False,-0.04856787048567868,0.32129514321295144,1
2023-05-29,2023-05-29,Caroline Garcia,Xiyu Wang,Caroline Garcia,Xiyu Wang,1.37,3.02,0.7299270072992701,0.3311258278145695,MyBookie.ag,Caroline Garcia,True,False,-0.06105283511383952,0.39880117948470056,1
2023-05-29,2023-05-29,Simona Waltert,Elizabeth Mandlik,Elizabeth Mandlik,Simona Waltert,1.76,2.06,0.5681818181818182,0.4854368932038835,Unibet,Simona Waltert,False,True,-0.05361871138570162,0.08274492497793473,0
2023-05-29,2023-05-29,Elisabetta Cocciaretto,Petra Kvitova,Elisabetta Cocciaretto,Petra Kvitova,2.0,1.79,0.5,0.5586592178770949,MyBookie.ag,Elisabetta Cocciaretto,True,False,-0.05865921787709505,-0.05865921787709494,1
2023-05-29,2023-05-29,Anna Karolina Schmiedlova,Veronika Kudermetova,Anna Karolina Schmiedlova,Veronika Kudermetova,7.0,1.1,0.1428571428571428,0.9090909090909092,Virgin Bet,Anna Karolina Schmiedlova,True,False,-0.051948051948051965,-0.7662337662337664,1
2023-05-29,2023-05-29,Ekaterina Alexandrova,Viktoriya Tomova,Ekaterina Alexandrova,Viktoriya Tomova,1.32,3.7,0.7575757575757576,0.2702702702702702,Pinnacle,Ekaterina Alexandrova,True,False,-0.027846027846027743,0.4873054873054874,1
2023-05-29,2023-05-29,Aliona Bolsova,Kristina Kucova,Aliona Bolsova,Kristina Kucova,1.32,3.28,0.7575757575757576,0.3048780487804878,MyBookie.ag,Aliona Bolsova,True,False,-0.06245380635624542,0.45269770879526977,1
2023-05-29,2023-05-29,Diana Shnaider,Rebecca Marino,Diana Shnaider,Rebecca Marino,1.5,2.6,0.6666666666666666,0.3846153846153846,Bet Victor,Diana Shnaider,True,False,-0.0512820512820511,0.28205128205128205,1
2023-05-29,2023-05-29,Yulia Putintseva,Maryna Zanevska,Maryna Zanevska,Yulia Putintseva,2.63,1.44,0.3802281368821293,0.6944444444444444,Mr Green,Yulia Putintseva,False,True,-0.07467258132657362,-0.3142163075623151,0
2023-05-29,2023-05-29,Peyton Stearns,Katerina Siniakova,Katerina Siniakova,Peyton Stearns,2.75,1.42,0.3636363636363636,0.7042253521126761,Mr Green,Peyton Stearns,False,True,-0.06786171574903976,-0.3405889884763125,0
2023-05-29,2023-05-29,Beatriz Haddad Maia,Tatjana Maria,Beatriz Haddad Maia,Tatjana Maria,1.23,3.7,0.8130081300813008,0.2702702702702702,LeoVegas,Beatriz Haddad Maia,True,False,-0.08327840035157097,0.5427378598110306,1
2023-05-29,2023-05-29,Elina Svitolina,Martina Trevisan,Elina Svitolina,Martina Trevisan,1.83,1.83,0.5464480874316939,0.5464480874316939,LeoVegas,Elina Svitolina,True,False,-0.09289617486338786,0.0,1
2023-05-30,2023-05-29,Jessica Pegula,Camila Giorgi,Camila Giorgi,Jessica Pegula,3.1,1.3,0.3225806451612903,0.7692307692307692,LeoVegas,Jessica Pegula,False,True,-0.09181141439205942,-0.44665012406947885,0
2023-05-30,2023-05-29,Elise Mertens,Camila Osorio,Camila Osorio,Elise Mertens,2.14,1.73,0.4672897196261682,0.5780346820809249,FanDuel,Elise Mertens,False,True,-0.045324401707093065,-0.11074496245475668,0
2023-05-30,2023-05-29,Clara Tauson,Leylah Fernandez,Clara Tauson,Leylah Fernandez,1.83,1.95,0.5464480874316939,0.5128205128205129,Ladbrokes,Clara Tauson,True,False,-0.05926860025220693,0.033627574611181044,1
2023-05-30,2023-05-29,Anastasia Potapova,Mayar Sherif,Anastasia Potapova,Mayar Sherif,1.47,2.7,0.6802721088435374,0.3703703703703703,Unibet,Anastasia Potapova,True,False,-0.05064247921390774,0.3099017384731671,1
2023-05-30,2023-05-29,Bernarda Pera,Donna Vekic,Bernarda Pera,Donna Vekic,2.25,1.6,0.4444444444444444,0.625,BlueBet,Bernarda Pera,True,False,-0.06944444444444442,-0.18055555555555558,1
2023-05-30,2023-05-29,Beatriz Haddad Maia,Diana Shnaider,Beatriz Haddad Maia,Diana Shnaider,1.25,3.75,0.8,0.2666666666666666,Ladbrokes,Beatriz Haddad Maia,True,False,-0.06666666666666665,0.5333333333333334,1
2023-05-30,2023-05-29,Aryna Sabalenka,Iryna Shymanovich,Aryna Sabalenka,Iryna Shymanovich,1.01,17.0,0.99009900990099,0.0588235294117647,DraftKings,Aryna Sabalenka,True,False,-0.04892253931275459,0.9312754804892253,1
2023-05-30,2023-05-29,Anna Blinkova,Caroline Garcia,Anna Blinkova,Caroline Garcia,3.0,1.4,0.3333333333333333,0.7142857142857143,PointsBet (AU),Anna Blinkova,True,False,-0.04761904761904767,-0.380952380952381,1
2023-05-30,2023-05-29,Karolina Muchova,Nadia Podoroska,Karolina Muchova,Nadia Podoroska,1.16,4.75,0.8620689655172414,0.2105263157894736,BlueBet,Karolina Muchova,True,False,-0.072595281306715,0.6515426497277679,1
2023-05-30,2023-05-29,Kayla Day,Madison Keys,Kayla Day,Madison Keys,4.8,1.22,0.2083333333333333,0.819672131147541,Betfair,Kayla Day,True,False,-0.028005464480874265,-0.6113387978142077,1
2023-05-30,2023-05-29,Yulia Putintseva,Qinwen Zheng,Qinwen Zheng,Yulia Putintseva,1.3,3.3,0.7692307692307692,0.303030303030303,TAB,Yulia Putintseva,False,True,-0.07226107226107215,0.4662004662004662,0
2023-05-30,2023-05-29,Elina Avanesyan,Leolia Jeanjean,Elina Avanesyan,Leolia Jeanjean,1.44,2.8,0.6944444444444444,0.3571428571428571,Bet Victor,Elina Avanesyan,True,False,-0.051587301587301404,0.3373015873015873,1
2023-05-30,2023-05-29,Daria Kasatkina,Marketa Vondrousova,Daria Kasatkina,Marketa Vondrousova,2.99,1.38,0.334448160535117,0.7246376811594204,TopSport,Daria Kasatkina,True,False,-0.059085841694537455,-0.3901895206243034,1
2023-05-30,2023-05-29,Kamilla Rakhimova,Magdalena Frech,Kamilla Rakhimova,Magdalena Frech,2.21,1.67,0.4524886877828054,0.5988023952095809,Marathon Bet,Kamilla Rakhimova,True,False,-0.05129108299238627,-0.14631370742677552,1
2023-05-30,2023-05-29,Elisabetta Cocciaretto,Simona Waltert,Elisabetta Cocciaretto,Simona Waltert,1.25,4.1,0.8,0.2439024390243902,Betfair,Elisabetta Cocciaretto,True,False,-0.04390243902439028,0.5560975609756098,1
2023-05-30,2023-05-29,Peyton Stearns,Jelena Ostapenko,Jelena Ostapenko,Peyton Stearns,1.4,2.9,0.7142857142857143,0.3448275862068966,Coral,Peyton Stearns,False,True,-0.059113300492610765,0.3694581280788177,0
2023-05-30,2023-05-29,Elina Svitolina,Storm Hunter,Elina Svitolina,Storm Hunter,1.28,3.5,0.78125,0.2857142857142857,TAB,Elina Svitolina,True,False,-0.06696428571428559,0.4955357142857143,1
2023-05-30,2023-05-29,Julia Grabher,Arantxa Rus,Arantxa Rus,Julia Grabher,1.6,2.38,0.625,0.4201680672268907,LiveScore Bet,Julia Grabher,False,True,-0.045168067226890596,0.2048319327731093,0
2023-05-30,2023-05-29,Lesia Tsurenko,Barbora Krejcikova,Barbora Krejcikova,Lesia Tsurenko,1.32,3.85,0.7575757575757576,0.2597402597402597,Betfair,Lesia Tsurenko,False,True,-0.017316017316017174,0.49783549783549785,0
2023-05-30,2023-05-29,Linda Noskova,Danka Kovinic,Danka Kovinic,Linda Noskova,2.11,1.73,0.4739336492890995,0.5780346820809249,1xBet,Linda Noskova,False,True,-0.05196833137002432,-0.10410103279182542,0
2023-05-30,2023-05-29,Diane Parry,Anhelina Kalinina,Anhelina Kalinina,Diane Parry,1.28,3.5,0.78125,0.2857142857142857,SportsBet,Diane Parry,False,True,-0.06696428571428559,0.4955357142857143,0
2023-05-30,2023-05-29,Olga Danilovic,Kateryna Baindl,Kateryna Baindl,Olga Danilovic,4.3,1.21,0.2325581395348837,0.8264462809917356,MyBookie.ag,Olga Danilovic,False,True,-0.05900442052661914,-0.5938881414568519,0
2023-05-30,2023-05-29,Ons Jabeur,Lucia Bronzetti,Lucia Bronzetti,Ons Jabeur,4.85,1.17,0.2061855670103093,0.8547008547008548,SportsBet,Ons Jabeur,False,True,-0.060886421711163985,-0.6485152876905454,0
2023-05-30,2023-05-29,Rebecca Peterson,Fiona Ferro,Fiona Ferro,Rebecca Peterson,2.3,1.62,0.4347826086956522,0.6172839506172839,William Hill,Rebecca Peterson,False,True,-0.052066559312936134,-0.1825013419216317,0
2023-05-30,2023-05-29,Petra Martic,Shelby Rogers,Petra Martic,Shelby Rogers,1.75,2.26,0.5714285714285714,0.4424778761061947,Betfair,Petra Martic,True,False,-0.013906447534766109,0.12895069532237668,1
2023-05-30,2023-05-29,Anastasia Pavlyuchenkova,Liudmila Samsonova,Anastasia Pavlyuchenkova,Liudmila Samsonova,3.1,1.35,0.3225806451612903,0.7407407407407407,Neds,Anastasia Pavlyuchenkova,True,False,-0.06332138590203096,-0.4181600955794504,1
2023-05-30,2023-05-29,Anna Karolina Schmiedlova,Aliona Bolsova,Aliona Bolsova,Anna Karolina Schmiedlova,2.1,1.72,0.4761904761904761,0.5813953488372093,SportsBet,Anna Karolina Schmiedlova,False,True,-0.0575858250276855,-0.10520487264673323,0
2023-05-30,2023-05-29,Emma Navarro,Erika Andreeva,Emma Navarro,Erika Andreeva,1.32,3.45,0.7575757575757576,0.2898550724637681,FanDuel,Emma Navarro,True,False,-0.04743083003952564,0.46772068511198944,1
2023-05-30,2023-05-29,Bianca Andreescu,Victoria Azarenka,Bianca Andreescu,Victoria Azarenka,2.55,1.5,0.3921568627450981,0.6666666666666666,Unibet,Bianca Andreescu,True,False,-0.05882352941176472,-0.27450980392156854,1
2023-05-30,2023-05-29,Oceane Dodin,Selena Janicijevic,Oceane Dodin,Selena Janicijevic,1.67,2.3,0.5988023952095809,0.4347826086956522,LowVig.ag,Oceane Dodin,True,False,-0.033585003905233,0.16401978651392868,1
2023-05-30,2023-05-29,Lauren Davis,Lin Zhu,Lauren Davis,Lin Zhu,1.38,3.1,0.7246376811594204,0.3225806451612903,FanDuel,Lauren Davis,True,False,-0.04721832632071066,0.4020570359981301,1
2023-05-30,2023-05-29,Iga Swiatek,Cristina Bucsa,Cristina Bucsa,Iga Swiatek,26.0,1.01,0.0384615384615384,0.99009900990099,TAB,Iga Swiatek,False,True,-0.028560548362528415,-0.9516374714394515,0
2023-05-30,2023-05-29,Jasmine Paolini,Sorana Cirstea,Jasmine Paolini,Sorana Cirstea,3.08,1.38,0.3246753246753247,0.7246376811594204,1xBet,Jasmine Paolini,True,False,-0.04931300583474507,-0.3999623564840957,1
2023-05-30,2023-05-29,Sara Sorribes Tormo,Clara Burel,Clara Burel,Sara Sorribes Tormo,2.79,1.48,0.3584229390681003,0.6756756756756757,LowVig.ag,Sara Sorribes Tormo,False,True,-0.03409861474377607,-0.31725273660757536,0
2023-05-30,2023-05-29,Sloane Stephens,Varvara Gracheva,Sloane Stephens,Varvara Gracheva,1.55,2.46,0.6451612903225806,0.4065040650406504,FanDuel,Sloane Stephens,True,False,-0.051665355363231136,0.23865722528193023,1
