market_id,player_1,player_2,odds_player_1_x,odds_player_2_x,actual_winner,winner_name,loser_name,match_date,player_1_clean,player_2_clean,selection_id_1,selection_id_2,odds_player_1_y,odds_player_2_y
1.217608355,Karolina Pliskova,Elena-Gabriela Ruse,1.45,120.0,Karolina Pliskova,Karolina Pliskova,Elena Gabriela Ruse,2023-08-28,karolina pliskova,elena gabriela ruse,6199453,11439772,1.45,120.0
1.217608547,Caroline Garcia,Yafan Wang,1.69,2.44,Yafan Wang,Yafan Wang,Caroline Garcia,2023-08-28,caroline garcia,yafan wang,5248977,7695509,1.69,2.44
1.217608558,Eva Lys,Robin Montgomery,1.56,2.84,Eva Lys,Eva Lys,Robin Montgomery,2023-08-28,eva lys,robin montgomery,10943021,24143439,1.56,2.84
1.217608788,Na-Lae Han,Marketa Vondrousova,20.0,1.06,Marketa Vondrousova,Marketa Vondrousova,Na Lae Han,2023-08-28,na lae han,marketa vondrousova,8842650,9433253,20.0,1.06
1.217608968,Sachia Vickery,Donna Vekic,1.04,21.0,Sachia Vickery,Sachia Vickery,Donna Vekic,2023-08-28,sachia vickery,donna vekic,6596286,6603944,1.04,21.0
1.217609097,Anastasia Pavlyuchenkova,Fiona Crawley,1.03,36.0,Anastasia Pavlyuchenkova,Anastasia Pavlyuchenkova,Fiona Crawley,2023-08-28,anastasia pavlyuchenkova,fiona crawley,11057836,18848037,1.03,36.0
1.21761347,Lesia Tsurenko,Elsa Jacquemot,1.35,4.1,Lesia Tsurenko,Lesia Tsurenko,Elsa Jacquemot,2023-08-28,lesia tsurenko,elsa jacquemot,5300861,18848406,1.35,4.1
1.217682344,Daria Saville,I Swiatek,100.0,1.02,Iga Swiatek,Iga Swiatek,Daria Saville,2023-08-28,daria saville,i swiatek,42231870,55228386,100.0,1.02
1.217685359,Belinda Bencic,Yuriko Miyazaki,1.06,13.5,Belinda Bencic,Belinda Bencic,Yuriko Miyazaki,2023-08-28,belinda bencic,yuriko miyazaki,6390244,9631280,1.06,13.5
1.217685591,Taylor Townsend,Beatriz Haddad Maia,1.06,17.5,Taylor Townsend,Taylor Townsend,Beatriz Haddad Maia,2023-08-28,taylor townsend,beatriz haddad maia,7066166,7083752,1.06,17.5
1.217685599,Sara Sorribes Tormo,Xinyu Wang,26.0,1.03,Xin Yu Wang,Xin Yu Wang,Sara Sorribes Tormo,2023-08-28,sara sorribes tormo,xinyu wang,6356637,13578400,26.0,1.03
1.217685982,Lauren Davis,Kaja Juvan,26.0,1.04,Kaja Juvan,Kaja Juvan,Lauren Davis,2023-08-28,lauren davis,kaja juvan,4176991,9635566,26.0,1.04
1.217685984,Victoria Azarenka,Lin Zhu,15.0,3.95,Lin Zhu,Lin Zhu,Victoria Azarenka,2023-08-28,victoria azarenka,lin zhu,2263640,8714569,15.0,3.95
1.217687093,Bernarda Pera,Xiyu Wang,1.04,26.0,Bernarda Pera,Bernarda Pera,Xiyu Wang,2023-08-28,bernarda pera,xiyu wang,8784983,11352357,1.04,26.0
1.217692913,Elise Mertens,Danielle Collins,1.01,50.0,Elise Mertens,Elise Mertens,Danielle Collins,2023-08-28,elise mertens,danielle collins,9002334,9626845,1.01,50.0
1.217695242,Anna Kalinskaya,Sorana Cirstea ,42.0,1.03,Sorana Cirstea,Sorana Cirstea,Anna Kalinskaya,2023-08-28,anna kalinskaya,sorana cirstea,8907174,51395204,42.0,1.03
1.217696003,Magda Linette,Jennifer Brady,2.36,1.72,Jennifer Brady,Jennifer Brady,Magda Linette,2023-08-28,magda linette,jennifer brady,7083215,8784966,2.36,1.72
1.21769619,Jelena Ostapenko,Elina Avanesyan,1.06,19.0,Jelena Ostapenko,Jelena Ostapenko,Elina Avanesyan,2023-08-28,jelena ostapenko,elina avanesyan,8827537,14383103,1.06,19.0
1.21769682,Cori Gauff,Mirra Andreeva,1.2,1000.0,Coco Gauff,Coco Gauff,Mirra Andreeva,2023-08-28,cori gauff,mirra andreeva,19249131,49006396,1.2,1000.0
1.217697266,Caroline Wozniacki,Petra Kvitova,1.01,6.2,Caroline Wozniacki,Caroline Wozniacki,Petra Kvitova,2023-08-28,caroline wozniacki,petra kvitova,2309522,2497008,1.01,6.2
1.217728452,Ons Jabeur,Linda Noskova,1.07,16.0,Ons Jabeur,Ons Jabeur,Linda Noskova,2023-08-28,ons jabeur,linda noskova,6161111,22088831,1.07,16.0
1.217730102,Petra Martic,Marie Bouzkova,2.1,1.88,Marie Bouzkova,Marie Bouzkova,Petra Martic,2023-08-28,petra martic,marie bouzkova,2346703,8442764,2.1,1.88
1.217730272,Yafan Wang,Katie Boulter,9.4,1.12,Katie Boulter,Katie Boulter,Yafan Wang,2023-08-28,yafan wang,katie boulter,7695509,8619018,9.4,1.12
1.217731936,Yanina Wickmayer,Madison Keys,6.2,1.19,Madison Keys,Madison Keys,Yanina Wickmayer,2023-08-28,yanina wickmayer,madison keys,2386943,3800907,6.2,1.19
1.217732978,Jessica Pegula,Patricia Maria Tig,1.03,50.0,Jessica Pegula,Jessica Pegula,Patricia Maria Tig,2023-08-28,jessica pegula,patricia maria tig,6215852,8679189,1.03,50.0
1.217733135,Karolina Pliskova,Clara Burel,100.0,1.01,Clara Burel,Clara Burel,Karolina Pliskova,2023-08-28,karolina pliskova,clara burel,6199453,10351066,100.0,1.01
