snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.1,1.75,0.4761904761904761,0.5714285714285714,Betsson,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.1,1.75,0.4761904761904761,0.5714285714285714,Nordic Bet,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.0,1.8,0.5,0.5555555555555556,Paddy Power,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.1,1.77,0.4761904761904761,0.5649717514124294,BetOnline.ag,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.1,1.77,0.4761904761904761,0.5649717514124294,LowVig.ag,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.08,1.75,0.4807692307692307,0.5714285714285714,Unibet,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.06,1.76,0.4854368932038835,0.5681818181818182,Betr,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.08,1.75,0.4807692307692307,0.5714285714285714,Unibet,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.0,1.8,0.5,0.5555555555555556,Virgin Bet,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.08,1.75,0.4807692307692307,0.5714285714285714,Unibet,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.08,1.75,0.4807692307692307,0.5714285714285714,Casumo,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.0,1.8,0.5,0.5555555555555556,BoyleSports,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.05,1.78,0.4878048780487805,0.5617977528089888,BlueBet,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.05,1.75,0.4878048780487805,0.5714285714285714,PlayUp,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.0,1.8,0.5,0.5555555555555556,Betfair Sportsbook,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.05,1.75,0.4878048780487805,0.5714285714285714,Betway,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.08,1.82,0.4807692307692307,0.5494505494505494,Coolbet,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.0,1.77,0.5,0.5649717514124294,SuperBook,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.04,1.78,0.4901960784313725,0.5617977528089888,1xBet,Martina Trevisan,True,False
2023-08-29,2023-08-28,Martina Trevisan,Yulia Putintseva,Martina Trevisan,Yulia Putintseva,2.18,1.81,0.4587155963302752,0.5524861878453039,Matchbook,Martina Trevisan,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.23,0.6060606060606061,0.4484304932735426,Unibet,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.65,2.23,0.6060606060606061,0.4484304932735426,BetRivers,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.6,2.15,0.625,0.4651162790697674,LeoVegas,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.62,2.17,0.6172839506172839,0.4608294930875576,Mr Green,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.62,2.25,0.6172839506172839,0.4444444444444444,Everygame,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.69,2.2,0.591715976331361,0.4545454545454545,Bovada,Petra Martic,True,False
2023-08-29,2023-08-28,Petra Martic,Tatjana Maria,Petra Martic,Tatjana Maria,1.67,2.2,0.5988023952095809,0.4545454545454545,Bet Victor,Petra Martic,True,False
