match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,actual_winner,p1_is_winner,p2_is_winner,winner_clean,p1_clean,p1_won,odds_margin,is_fav_p1,implied_diff,p_model,ev_p1_model,model_bet,profit_model
2023-01-16,Tallon Griekspoor,Pavel Kotov,Pavel Kotov,Tallon Griekspoor,3.2,1.37,0.3125,0.7299270072992701,Tallon Griekspoor,False,True,tallon griekspoor,pavel kotov,0,0.04242700729927,0,-0.41742700729927,0.3967795809723727,0.2696946591115926,True,-1.0
2023-01-16,Tallon Griekspoor,Pavel Kotov,Pavel Kotov,Tallon Griekspoor,3.0,1.35,0.3333333333333333,0.7407407407407407,Tallon Griekspoor,False,True,tallon griekspoor,pavel kotov,0,0.0740740740740739,0,-0.4074074074074074,0.4107798911447758,0.2323396734343276,True,-1.0
2023-01-16,Tallon Griekspoor,Pavel Kotov,Pavel Kotov,Tallon Griekspoor,3.1,1.36,0.3225806451612903,0.7352941176470588,Tallon Griekspoor,False,True,tallon griekspoor,pavel kotov,0,0.0578747628083491,0,-0.4127134724857684,0.403371111778172,0.2504504465123333,True,-1.0
2023-01-16,Tallon Griekspoor,Pavel Kotov,Pavel Kotov,Tallon Griekspoor,3.1,1.33,0.3225806451612903,0.7518796992481203,Tallon Griekspoor,False,True,tallon griekspoor,pavel kotov,0,0.0744603444094105,0,-0.4292990540868299,0.3834402970364545,0.188664920813009,True,-1.0
2023-01-16,Tallon Griekspoor,Pavel Kotov,Pavel Kotov,Tallon Griekspoor,3.25,1.36,0.3076923076923077,0.7352941176470588,Tallon Griekspoor,False,True,tallon griekspoor,pavel kotov,0,0.0429864253393663,0,-0.427601809954751,0.3841612127816132,0.2485239415402429,True,-1.0
2023-01-16,Tallon Griekspoor,Pavel Kotov,Pavel Kotov,Tallon Griekspoor,3.4,1.32,0.2941176470588235,0.7575757575757576,Tallon Griekspoor,False,True,tallon griekspoor,pavel kotov,0,0.0516934046345811,0,-0.4634581105169341,0.3412953494348034,0.1604041880783315,True,-1.0
2023-01-16,Tallon Griekspoor,Pavel Kotov,Pavel Kotov,Tallon Griekspoor,3.4,1.32,0.2941176470588235,0.7575757575757576,Tallon Griekspoor,False,True,tallon griekspoor,pavel kotov,0,0.0516934046345811,0,-0.4634581105169341,0.3412953494348034,0.1604041880783315,True,-1.0
2023-01-16,Tallon Griekspoor,Pavel Kotov,Pavel Kotov,Tallon Griekspoor,3.4,1.32,0.2941176470588235,0.7575757575757576,Tallon Griekspoor,False,True,tallon griekspoor,pavel kotov,0,0.0516934046345811,0,-0.4634581105169341,0.3412953494348034,0.1604041880783315,True,-1.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.6,2.3,0.625,0.4347826086956522,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0597826086956523,1,0.1902173913043477,0.5518345227271089,-0.1170647636366257,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.7,2.2,0.5882352941176471,0.4545454545454545,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0427807486631015,1,0.1336898395721926,0.4774664538453753,-0.1883070284628619,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.87,1.95,0.53475935828877,0.5128205128205129,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0475798711092827,1,0.021938845468257,0.3378743555477314,-0.3681749551257421,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.57,2.38,0.6369426751592356,0.4201680672268907,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0571107423861263,1,0.2167746079323449,0.5857084704511032,-0.0804377013917679,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.59,2.3,0.6289308176100629,0.4347826086956522,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.063713426305715,1,0.1941482089144106,0.5570838372297828,-0.1142366988046452,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.6,2.3,0.625,0.4347826086956522,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0597826086956523,1,0.1902173913043477,0.5518345227271089,-0.1170647636366257,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.87,1.92,0.53475935828877,0.5208333333333334,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0555926916221034,1,0.0139260249554366,0.3289059062422775,-0.3849459553269411,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.55,2.4,0.6451612903225806,0.4166666666666667,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0618279569892472,1,0.2284946236559139,0.6006839942844299,-0.0689398088591337,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.75,2.04,0.5714285714285714,0.4901960784313725,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0616246498599437,1,0.0812324929971989,0.4108133252212443,-0.2810766808628225,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.72,2.07,0.5813953488372093,0.4830917874396135,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0644871362768229,1,0.0983035613975958,0.4326752913616455,-0.2557984988579697,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.85,1.98,0.5405405405405405,0.5050505050505051,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0455910455910455,1,0.0354900354900353,0.3537958696622295,-0.3454776411248755,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.85,1.98,0.5405405405405405,0.5050505050505051,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0455910455910455,1,0.0354900354900353,0.3537958696622295,-0.3454776411248755,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.67,2.2,0.5988023952095809,0.4545454545454545,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0533478497550352,1,0.1442569406641264,0.4917330681067898,-0.1788057762616611,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.91,1.91,0.5235602094240838,0.5235602094240838,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0471204188481675,0,0.0,0.8533883965666244,0.6299718374422525,True,-1.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.44,1.89,0.6944444444444444,0.5291005291005292,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.2235449735449735,1,0.1653439153439152,0.5270894726996408,-0.2409911593125172,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,2.14,3.25,0.4672897196261682,0.3076923076923077,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,-0.225017972681524,1,0.1595974119338605,0.4989024276408166,0.0676511951513477,True,-1.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.73,2.34,0.5780346820809249,0.4273504273504274,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0053851094313523,1,0.1506842547304975,0.4979071586224932,-0.1386206155830867,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.75,2.38,0.5714285714285714,0.4201680672268907,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,-0.0084033613445378,1,0.1512605042016807,0.4980226402142249,-0.1284603796251063,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.86,2.05,0.5376344086021505,0.4878048780487805,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0254392866509309,1,0.04982953055337,0.3702257889273638,-0.3113800325951033,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.62,2.25,0.6172839506172839,0.4444444444444444,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0617283950617282,1,0.1728395061728395,0.5293940592767643,-0.1423816239716417,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.61,2.2,0.6211180124223602,0.4545454545454545,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0756634669678146,1,0.1665725578769057,0.5218772561871803,-0.1597776175386396,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.61,2.25,0.6211180124223602,0.4444444444444444,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0655624568668047,1,0.1766735679779157,0.5345544476318823,-0.1393673393126694,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.72,2.0,0.5813953488372093,0.5,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0813953488372094,1,0.0813953488372093,0.4119034520785271,-0.2915260624249333,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.62,2.2,0.6172839506172839,0.4545454545454545,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0718294051627383,1,0.1627384960718294,0.5167033904702235,-0.1629405074382378,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.67,2.15,0.5988023952095809,0.4651162790697674,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0639186742793482,1,0.1336861161398135,0.4784357635072519,-0.2010122749428893,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.69,2.15,0.591715976331361,0.4651162790697674,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0568322554011282,1,0.1265996972615936,0.4688855422893347,-0.2075834335310243,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.63,2.23,0.6134969325153374,0.4484304932735426,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.06192742578888,1,0.1650664392417948,0.5192814652671931,-0.1535712116144753,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.63,2.18,0.6134969325153374,0.4587155963302752,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.0722125288456125,1,0.1547813361850622,0.5063405129257043,-0.1746649639311021,False,-0.0
2023-01-16,Yoshihito Nishioka,Mikael Ymer,Mikael Ymer,Yoshihito Nishioka,1.63,2.23,0.6134969325153374,0.4484304932735426,Yoshihito Nishioka,False,True,yoshihito nishioka,mikael ymer,0,0.06192742578888,1,0.1650664392417948,0.5192814652671931,-0.1535712116144753,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,9.25,1.05,0.1081081081081081,0.9523809523809524,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0604890604890604,0,-0.8442728442728443,0.0663470327945298,-0.3862899466505988,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,8.8,1.06,0.1136363636363636,0.9433962264150942,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0570325900514578,0,-0.8297598627787306,0.0711557942575211,-0.3738290105338138,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,8.01,1.08,0.1248439450686641,0.9259259259259258,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0507698709945898,0,-0.8010819808572617,0.0816232513204282,-0.3461977569233699,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,4.0,1.02,0.25,0.9803921568627452,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.2303921568627451,0,-0.7303921568627452,0.1173018980899516,-0.5307924076401935,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,42.0,1.34,0.0238095238095238,0.7462686567164178,Sebastian Korda,False,True,sebastian korda,cristian garin,0,-0.2299218194740583,0,-0.722459132906894,0.112862088034644,3.740207697455052,True,-1.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,15.0,1.03,0.0666666666666666,0.970873786407767,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0375404530744336,0,-0.9042071197411004,0.0492017709701415,-0.2619734354478762,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,8.0,1.08,0.125,0.9259259259259258,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0509259259259258,0,-0.8009259259259258,0.0816865117890948,-0.3465079056872411,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,12.5,1.04,0.08,0.9615384615384616,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0415384615384615,0,-0.8815384615384616,0.0550819252575404,-0.3114759342807447,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,9.5,1.04,0.1052631578947368,0.9615384615384616,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0668016194331984,0,-0.8562753036437247,0.0626374459285678,-0.4049442636786056,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,9.5,1.04,0.1052631578947368,0.9615384615384616,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0668016194331984,0,-0.8562753036437247,0.0626374459285678,-0.4049442636786056,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,9.5,1.04,0.1052631578947368,0.9615384615384616,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0668016194331984,0,-0.8562753036437247,0.0626374459285678,-0.4049442636786056,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,13.0,1.04,0.0769230769230769,0.9615384615384616,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0384615384615385,0,-0.8846153846153847,0.0542225662361848,-0.2951066389295967,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,9.0,1.08,0.1111111111111111,0.9259259259259258,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0370370370370369,0,-0.8148148148148147,0.0762283355353798,-0.3139449801815818,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,9.0,1.08,0.1111111111111111,0.9259259259259258,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0370370370370369,0,-0.8148148148148147,0.0762283355353798,-0.3139449801815818,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,13.0,1.04,0.0769230769230769,0.9615384615384616,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0384615384615385,0,-0.8846153846153847,0.0542225662361848,-0.2951066389295967,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,7.25,1.09,0.1379310344827586,0.9174311926605504,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0553622271433089,0,-0.7795001581777918,0.0905479540244963,-0.3435273333224018,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,17.0,1.02,0.0588235294117647,0.9803921568627452,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0392156862745098,0,-0.9215686274509804,0.0451436863453539,-0.232557332128983,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,7.5,1.08,0.1333333333333333,0.9259259259259258,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0592592592592591,0,-0.7925925925925925,0.0851301243626046,-0.361524067280465,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,16.0,1.05,0.0625,0.9523809523809524,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0148809523809525,0,-0.8898809523809524,0.0526123241337924,-0.1582028138593203,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,22.0,1.07,0.0454545454545454,0.9345794392523364,Sebastian Korda,False,True,sebastian korda,cristian garin,0,-0.0199660152931181,0,-0.889124893797791,0.0524884090595813,0.1547449993107886,True,-1.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,9.05,1.1,0.1104972375690607,0.9090909090909092,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0195881466599698,0,-0.7985936715218485,0.0821670539885396,-0.2563881614037163,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,12.5,1.02,0.08,0.9803921568627452,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0603921568627452,0,-0.9003921568627452,0.0503434026744817,-0.3707074665689776,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,10.0,1.03,0.1,0.970873786407767,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.070873786407767,0,-0.870873786407767,0.0583499027370904,-0.4165009726290951,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,10.0,1.05,0.1,0.9523809523809524,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0523809523809524,0,-0.8523809523809525,0.0636829501409562,-0.3631704985904377,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,10.0,1.03,0.1,0.970873786407767,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.070873786407767,0,-0.870873786407767,0.0583499027370904,-0.4165009726290951,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,10.5,1.03,0.0952380952380952,0.970873786407767,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0661118816458621,0,-0.8756356911696718,0.056951462665914,-0.4020096420079028,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,11.0,1.02,0.0909090909090909,0.9803921568627452,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.071301247771836,0,-0.8894830659536542,0.0532387939069957,-0.4143732670230468,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,13.0,1.02,0.0769230769230769,0.9803921568627452,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.057315233785822,0,-0.9034690799396684,0.0495540945897189,-0.3557967703336537,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,13.0,1.04,0.0769230769230769,0.9615384615384616,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0384615384615385,0,-0.8846153846153847,0.0542225662361848,-0.2951066389295967,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,12.5,1.03,0.08,0.970873786407767,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.050873786407767,0,-0.890873786407767,0.0526853544833367,-0.3414330689582913,False,-0.0
2023-01-16,Sebastian Korda,Cristian Garin,Cristian Garin,Sebastian Korda,13.0,1.04,0.0769230769230769,0.9615384615384616,Sebastian Korda,False,True,sebastian korda,cristian garin,0,0.0384615384615385,0,-0.8846153846153847,0.0542225662361848,-0.2951066389295967,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.5,1.07,0.1052631578947368,0.9345794392523364,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0398425971470732,0,-0.8293162813575996,0.07109904020081,-0.3245591180923048,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,10.0,1.06,0.1,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0433962264150942,0,-0.8433962264150943,0.0664350420160968,-0.3356495798390316,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,8.8,1.06,0.1136363636363636,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0570325900514578,0,-0.8297598627787306,0.0711557942575211,-0.3738290105338138,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.5,1.07,0.1052631578947368,0.9345794392523364,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0398425971470732,0,-0.8293162813575996,0.07109904020081,-0.3245591180923048,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,12.0,1.03,0.0833333333333333,0.970873786407767,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0542071197411002,0,-0.8875404530744337,0.0535919899380143,-0.3568961207438285,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.25,1.07,0.1081081081081081,0.9345794392523364,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0426875473604444,0,-0.8264713311442283,0.0721214859434369,-0.3328762550232086,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,8.8,1.06,0.1136363636363636,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0570325900514578,0,-0.8297598627787306,0.0711557942575211,-0.3738290105338138,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,10.0,1.05,0.1,0.9523809523809524,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0523809523809524,0,-0.8523809523809525,0.0636829501409562,-0.3631704985904377,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.5,1.07,0.1052631578947368,0.9345794392523364,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0398425971470732,0,-0.8293162813575996,0.07109904020081,-0.3245591180923048,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,10.0,1.06,0.1,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0433962264150942,0,-0.8433962264150943,0.0664350420160968,-0.3356495798390316,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.25,1.07,0.1081081081081081,0.9345794392523364,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0426875473604444,0,-0.8264713311442283,0.0721214859434369,-0.3328762550232086,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.5,1.05,0.1052631578947368,0.9523809523809524,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0576441102756892,0,-0.8471177944862156,0.0654006798038694,-0.3786935418632405,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.7,1.06,0.1030927835051546,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0464890099202488,0,-0.8403034429099396,0.0674795398669349,-0.3454484632907306,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.5,1.06,0.1052631578947368,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.048659384309831,0,-0.8381330685203574,0.0682215955538108,-0.3518948422387971,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.5,1.06,0.1052631578947368,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.048659384309831,0,-0.8381330685203574,0.0682215955538108,-0.3518948422387971,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,13.0,1.03,0.0769230769230769,0.970873786407767,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0477968633308438,0,-0.8939507094846901,0.0518613333576729,-0.3258026663502512,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,10.0,1.05,0.1,0.9523809523809524,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0523809523809524,0,-0.8523809523809525,0.0636829501409562,-0.3631704985904377,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,13.0,1.06,0.0769230769230769,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0203193033381712,0,-0.8664731494920174,0.0591038284100355,-0.2316502306695377,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,18.0,1.09,0.0555555555555555,0.9174311926605504,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,-0.0270132517838941,0,-0.8618756371049949,0.0599582896268267,0.079249213282882,True,-1.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,14.0,1.07,0.0714285714285714,0.9345794392523364,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0060080106809077,0,-0.863150867823765,0.0599267851396384,-0.1610250080450622,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,15.5,1.08,0.064516129032258,0.9259259259259258,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,-0.0095579450418161,0,-0.8614097968936678,0.0602778909272458,-0.0656926906276894,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,12.33,1.07,0.08110300081103,0.9345794392523364,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0156824400633663,0,-0.8534764384413065,0.0629417747190291,-0.2239279177143701,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.25,1.05,0.1081081081081081,0.9523809523809524,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.0604890604890604,0,-0.8442728442728443,0.0663470327945298,-0.3862899466505988,False,-0.0
2023-01-16,Karen Khachanov,Bernabe Zapata Miralles,Bernabe Zapata Miralles,Karen Khachanov,9.5,1.06,0.1052631578947368,0.9433962264150942,Karen Khachanov,False,True,karen khachanov,bernabe zapata miralles,0,0.048659384309831,0,-0.8381330685203574,0.0682215955538108,-0.3518948422387971,False,-0.0
