market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.211746574,Alejandro Davidovich Fokina,Brandon Nakashima,1.65,6.2,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,Brandon Nakashima,2023-03-20,9953368,17806048,0.6060606060606061,0.16129032258064516,-0.2326490713587488,0.44477028347996095
1.211747376,Facundo Bagnis,Carlos Alcaraz,50.0,1.02,Carlos Alcaraz,Carlos Alcaraz,Facundo Bagnis,2023-03-20,4520808,25215583,0.02,0.9803921568627451,0.0003921568627449634,-0.960392156862745
1.211747465,Tommy Paul,Marc-Andrea Huesler,1.19,290.0,Tommy Paul,Tommy Paul,Marc Andrea Huesler,2023-03-20,8859306,9631939,0.8403361344537815,0.0034482758620689655,-0.1562155896841495,0.8368878585917126
1.211748056,Marton Fucsovics,Holger Rune,17.5,1.04,Holger Rune,Holger Rune,Marton Fucsovics,2023-03-20,4827766,39127965,0.05714285714285714,0.9615384615384615,0.018681318681318615,-0.9043956043956043
1.211750004,Laslo Djere,Jannik Sinner,12.0,1.08,Jannik Sinner,Jannik Sinner,Laslo Djere,2023-03-20,7692106,10372253,0.08333333333333333,0.9259259259259258,0.009259259259259078,-0.8425925925925924
1.21175043,Andrey Rublev,J.j. Wolf,1.02,50.0,Andrey Rublev,Andrey Rublev,J J Wolf,2023-03-20,7797771,24339655,0.9803921568627451,0.02,0.0003921568627449634,0.960392156862745
1.211750558,Alexei Popyrin,Botic Van de Zandschulp,50.0,1.02,Botic Van De Zandschulp,Botic Van De Zandschulp,Alexei Popyrin,2023-03-20,10706479,11204614,0.02,0.9803921568627451,0.0003921568627449634,-0.960392156862745
1.211750671,Guido Pella,Denis Shapovalov,200.0,1.38,Denis Shapovalov,Denis Shapovalov,Guido Pella,2023-03-20,6162610,19924829,0.005,0.7246376811594204,-0.2703623188405796,-0.7196376811594204
1.211752545,Casper Ruud,Ilya Ivashka,1.45,3.3,Casper Ruud,Casper Ruud,Ilya Ivashka,2023-03-20,9629711,19924837,0.6896551724137931,0.30303030303030304,-0.007314524555903867,0.3866248693834901
1.211753071,Roberto Bautista Agut,Emil Ruusuvuori,2.1,1.94,Emil Ruusuvuori,Emil Ruusuvuori,Roberto Bautista Agut,2023-03-20,4290403,8979329,0.47619047619047616,0.5154639175257733,-0.008345606283750584,-0.03927344133529709
1.211753073,Diego Schwartzman,Yibing Wu,2.88,1.52,Diego Schwartzman,Diego Schwartzman,Yibing Wu,2023-03-20,8736474,9633377,0.3472222222222222,0.6578947368421053,0.005116959064327631,-0.3106725146198831
1.211753283,Dusan Lajovic,Maxime Cressy,2.48,100.0,Dusan Lajovic,Dusan Lajovic,Maxime Cressy,2023-03-20,4688724,11510005,0.40322580645161293,0.01,-0.586774193548387,0.3932258064516129
1.211755294,Ugo Humbert,Miomir Kecmanovic,13.5,1.04,Miomir Kecmanovic,Miomir Kecmanovic,Ugo Humbert,2023-03-20,9633253,9657480,0.07407407407407407,0.9615384615384615,0.035612535612535634,-0.8874643874643874
1.211755829,Grigor Dimitrov,Jan-Lennard Struff,1.53,2.84,Grigor Dimitrov,Grigor Dimitrov,Jan Lennard Struff,2023-03-20,3120169,8259098,0.6535947712418301,0.35211267605633806,0.005707447298168189,0.301482095185492
1.21175945,Taylor Fritz,Emilio Nava,1.07,14.0,Taylor Fritz,Taylor Fritz,Emilio Nava,2023-03-20,10279360,12646384,0.9345794392523364,0.07142857142857142,0.006008010680907949,0.863150867823765
1.211780222,Jiri Lehecka,Lorenzo Musetti,1.02,100.0,Jiri Lehecka,Jiri Lehecka,Lorenzo Musetti,2023-03-20,13203243,13834991,0.9803921568627451,0.01,-0.009607843137254934,0.970392156862745
1.211782195,Quentin Halys,Alex De Minaur,1.15,6.0,Quentin Halys,Quentin Halys,Alex De Minaur,2023-03-20,7287690,10109527,0.8695652173913044,0.16666666666666666,0.036231884057971175,0.7028985507246378
