market_id,player_1,player_2,odds_player_1_x,odds_player_2_x,actual_winner,winner_name,loser_name,match_date,player_1_clean,player_2_clean,selection_id_1,selection_id_2,odds_player_1_y,odds_player_2_y,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff,pred_prob_player_1,predicted_prob,odds,ev,confidence,kelly_stake,expected_value,odds_2,implied_prob,winner
1.213452515,Bianca Andreescu,Xiyu Wang,1.54,2.82,Xiyu Wang,Xiyu Wang,Bianca Andreescu,2023-04-24,bianca andreescu,xiyu wang,10141729,11352357,1.54,2.82,1.54,2.82,0.6493506493506493,0.3546099290780142,1.0039605784286636,0.2947407202726351,0.934349173233152,0.934349173233152,1.54,0.4388977267790541,1.0,0.8127735681093595,0.4388977267790541,2.82,0.6493506493506493,0
1.213493093,Jelena Ostapenko,Liudmila Samsonova,1.67,2.46,Liudmila Samsonova,Liudmila Samsonova,Jelena Ostapenko,2023-04-24,jelena ostapenko,liudmila samsonova,8827537,21067365,1.67,2.46,1.67,2.46,0.5988023952095809,0.4065040650406504,1.0053064602502313,0.1922983301689305,0.8553866367170653,0.8553866367170653,1.67,0.4284956833174989,1.0,0.6395457959962673,0.4284956833174989,2.46,0.5988023952095809,0
1.213458998,Petra Martic,Laura Siegemund,1.7,2.42,Petra Martic,Petra Martic,Laura Siegemund,2023-04-24,petra martic,laura siegemund,2346703,4829328,1.7,2.42,1.7,2.42,0.5882352941176471,0.4132231404958678,1.001458434613515,0.1750121536217793,0.8358663832692115,0.8358663832692115,1.7,0.4209728515576594,1.0,0.6013897879395136,0.4209728515576594,2.42,0.5882352941176471,1
1.213328469,Leylah Fernandez,Mirra Andreeva,1.77,2.32,Mirra Andreeva,Mirra Andreeva,Leylah Fernandez,2023-04-24,leylah fernandez,mirra andreeva,11987709,49006396,1.77,2.32,1.77,2.32,0.5649717514124294,0.4310344827586207,0.99600623417105,0.1339372686538086,0.7787679109744539,0.7787679109744539,1.77,0.3784192024247834,1.0,0.4914535096425757,0.3784192024247834,2.32,0.5649717514124294,0
1.213457511,Daria Kasatkina,Anastasia Pavlyuchenkova,1.43,4.0,Daria Kasatkina,Daria Kasatkina,Anastasia Pavlyuchenkova,2023-04-24,daria kasatkina,anastasia pavlyuchenkova,7795290,11057836,1.43,4.0,1.43,4.0,0.6993006993006994,0.25,0.9493006993006994,0.4493006993006994,0.95,0.95,1.43,0.3584999999999998,1.0,0.833720930232558,0.3584999999999998,4.0,0.6993006993006994,1
1.213397001,Ana Bogdan,Shelby Rogers,1.77,2.26,Shelby Rogers,Shelby Rogers,Ana Bogdan,2023-04-24,ana bogdan,shelby rogers,3875013,4943786,1.77,2.26,1.77,2.26,0.5649717514124294,0.4424778761061947,1.007449627518624,0.1224938753062346,0.7559066683721686,0.7559066683721686,1.77,0.3379548030187385,1.0,0.4389023415827771,0.3379548030187385,2.26,0.5649717514124294,0
1.213496891,Elise Mertens,Jule Niemeier,1.28,4.6,Elise Mertens,Elise Mertens,Jule Niemeier,2023-04-24,elise mertens,jule niemeier,9002334,11173943,1.28,4.6,1.28,4.6,0.78125,0.2173913043478261,0.9986413043478262,0.5638586956521738,0.95,0.95,1.28,0.2159999999999999,1.0,0.7714285714285712,0.2159999999999999,4.6,0.78125,1
1.213414693,Nuria Parrizas Diaz,Anna Blinkova,1.79,2.12,Nuria Parrizas Diaz,Nuria Parrizas Diaz,Anna Blinkova,2023-04-24,nuria parrizas diaz,anna blinkova,9364864,9635244,1.79,2.12,1.79,2.12,0.5586592178770949,0.4716981132075471,1.030357331084642,0.0869611046695478,0.6780921906675015,0.6780921906675015,1.79,0.2137850212948275,1.0,0.2706139510061109,0.2137850212948275,2.12,0.5586592178770949,1
