tourney_date,surface,winner_name,loser_name,winner_rank,loser_rank,score,best_of,tour
20230508,Clay,Francisco Cerundolo,Yibing Wu,31.0,57.0,4-6 6-2 6-3,3,ATP
20230508,Clay,Alexander Shevchenko,Sebastian Baez,93.0,40.0,6-3 6-4,3,ATP
20230508,Clay,Jannik Sinner,Thanasi Kokkinakis,8.0,104.0,6-1 6-4,3,ATP
20230508,Clay,Andrey Rublev,Alex Molcan,6.0,59.0,6-3 6-4,3,ATP
20230508,Clay,Alejandro Davidovich Fokina,Guido Pella,34.0,484.0,6-0 7-6(4),3,ATP
20230508,Clay,Marco Cecchinato,Roberto Bautista Agut,83.0,25.0,6-2 6-2,3,ATP
20230508,Clay,Yannick Hanfmann,Taylor Fritz,101.0,9.0,6-4 6-1,3,ATP
20230508,Clay,J J Wolf,Hubert Hurkacz,54.0,15.0,6-3 6-4,3,ATP
20230508,Clay,Alexander Zverev,David Goffin,22.0,107.0,5-7 6-3 6-4,3,ATP
20230508,Clay,Bernabe Zapata Miralles,Jason Kubler,38.0,66.0,6-4 6-1,3,ATP
20230508,Clay,Daniil Medvedev,Emil Ruusuvuori,3.0,43.0,6-4 6-2,3,ATP
20230508,Clay,Stefanos Tsitsipas,Nuno Borges,5.0,88.0,6-3 6-3,3,ATP
20230508,Clay,Lorenzo Sonego,Yoshihito Nishioka,48.0,32.0,7-5 6-3,3,ATP
20230508,Clay,Lorenzo Musetti,Matteo Arnaldi,19.0,99.0,6-4 6-4,3,ATP
20230508,Clay,Frances Tiafoe,Daniel Altmaier,12.0,65.0,3-6 7-5 6-3,3,ATP
20230508,Clay,Borna Coric,Thiago Monteiro,16.0,98.0,4-6 7-6(8) 7-6(5),3,ATP
20230508,Clay,Roberto Carballes Baena,Daniel Evans,51.0,24.0,7-6(5) 5-7 6-4,3,ATP
20230508,Clay,Fabian Marozsan,Jiri Lehecka,135.0,39.0,4-6 6-1 7-6(4),3,ATP
20230508,Clay,Carlos Alcaraz,Albert Ramos,2.0,72.0,6-4 6-1,3,ATP
20230508,Clay,Tomas Martin Etcheverry,Luca Van Assche,61.0,85.0,7-6(7) 6-3,3,ATP
20230508,Clay,Stan Wawrinka,Ilya Ivashka,84.0,73.0,6-2 6-4,3,ATP
20230508,Clay,Marton Fucsovics,Filip Krajinovic,92.0,74.0,6-4 6-2,3,ATP
20230508,Clay,Alexandre Muller,Kyle Edmund,100.0,473.0,6-1 6-3,3,ATP
20230508,Clay,Alexei Popyrin,Christopher Oconnell,77.0,78.0,6-2 7-6(5),3,ATP
20230508,Clay,Roman Safiullin,Marcos Giron,103.0,60.0,6-4 6-3,3,ATP
20230508,Clay,Fabio Fognini,Andy Murray,130.0,42.0,6-4 4-6 6-4,3,ATP
20230508,Clay,Arthur Fils,Juan Manuel Cerundolo,119.0,105.0,6-1 1-6 6-4,3,ATP
20230508,Clay,Arthur Rinderknech,Flavio Cobolli,89.0,183.0,6-4 6-3,3,ATP
20230508,Clay,Alexander Bublik,Pedro Martinez,49.0,142.0,6-3 7-6(4),3,ATP
20230508,Clay,Laslo Djere,Constant Lestienne,62.0,70.0,6-1 0-0 RET,3,ATP
20230508,Clay,Cristian Garin,Pedro Cachin,79.0,68.0,6-4 3-6 7-6(5),3,ATP
20230508,Clay,Gregoire Barrere,Brandon Nakashima,63.0,47.0,6-3 6-3,3,ATP
20230508,Clay,Yibing Wu,Richard Gasquet,57.0,44.0,3-6 6-3 6-3,3,ATP
20230508,Clay,Sebastian Baez,Juan Pablo Varillas,40.0,97.0,7-5 6-3,3,ATP
20230508,Clay,Thanasi Kokkinakis,Jaume Munar,104.0,75.0,4-2 RET,3,ATP
20230508,Clay,Alex Molcan,Stefano Napolitano,59.0,555.0,6-4 3-6 7-6(1),3,ATP
20230508,Clay,Guido Pella,Maxime Cressy,484.0,41.0,6-3 6-4,3,ATP
20230508,Clay,Marco Cecchinato,Mackenzie Mcdonald,83.0,55.0,6-3 7-5,3,ATP
20230508,Clay,Yannick Hanfmann,Nicolas Jarry,101.0,56.0,6-4 6-4,3,ATP
20230508,Clay,J J Wolf,Hugo Grenier,54.0,124.0,7-5 7-5,3,ATP
20230508,Clay,David Goffin,Luca Nardi,107.0,151.0,3-6 6-4 6-2,3,ATP
20230508,Clay,Jason Kubler,Marc Andrea Huesler,66.0,82.0,6-7(6) 6-4 6-2,3,ATP
20230508,Clay,Emil Ruusuvuori,Ugo Humbert,43.0,50.0,6-4 3-6 7-6(6),3,ATP
20230508,Clay,Nuno Borges,Dusan Lajovic,88.0,46.0,6-4 6-1,3,ATP
20230508,Clay,Lorenzo Sonego,Jeremy Chardy,48.0,591.0,6-2 6-1,3,ATP
20230508,Clay,Matteo Arnaldi,Diego Schwartzman,99.0,91.0,6-1 4-6 6-3,3,ATP
20230508,Clay,Daniel Altmaier,Giulio Zeppieri,65.0,120.0,7-6(3) 4-6 6-0,3,ATP
20230508,Clay,Thiago Monteiro,Adrian Mannarino,98.0,45.0,6-1 6-2,3,ATP
20230508,Clay,Roberto Carballes Baena,Hugo Dellien,51.0,157.0,6-2 6-3,3,ATP
20230508,Clay,Fabian Marozsan,Corentin Moutet,135.0,67.0,6-0 6-7(8) 6-2,3,ATP
20230508,Clay,Albert Ramos,Francesco Passaro,72.0,126.0,4-6 6-1 6-4,3,ATP
20230522,Clay,Nicolas Jarry,Grigor Dimitrov,54.0,33.0,7-6(1) 6-1,3,ATP
20230522,Clay,Nicolas Jarry,Alexander Zverev,54.0,27.0,7-6(3) 6-3,3,ATP
20230522,Clay,Grigor Dimitrov,Taylor Fritz,33.0,9.0,3-6 7-5 7-6(2),3,ATP
20230522,Clay,Nicolas Jarry,Casper Ruud,54.0,4.0,3-6 7-6(2) 7-5,3,ATP
20230522,Clay,Alexander Zverev,Yibing Wu,27.0,59.0,4-1 RET,3,ATP
20230522,Clay,Grigor Dimitrov,Christopher Oconnell,33.0,85.0,6-7(5) 7-5 6-4,3,ATP
20230522,Clay,Taylor Fritz,Ilya Ivashka,9.0,86.0,6-1 6-2,3,ATP
20230522,Clay,Casper Ruud,J J Wolf,4.0,49.0,6-3 7-5,3,ATP
20230522,Clay,Nicolas Jarry,Tallon Griekspoor,54.0,39.0,W/O,3,ATP
20230522,Clay,Alexander Zverev,Christopher Eubanks,27.0,75.0,6-2 6-3,3,ATP
20230522,Clay,Yibing Wu,Marco Cecchinato,59.0,73.0,7-6(5) 6-3,3,ATP
20230522,Clay,Christopher Oconnell,Bernabe Zapata Miralles,85.0,37.0,6-0 3-0 RET,3,ATP
20230522,Clay,Grigor Dimitrov,Roberto Carballes Baena,33.0,58.0,6-1 6-4,3,ATP
20230522,Clay,Ilya Ivashka,Adrian Mannarino,86.0,47.0,6-4 4-6 6-3,3,ATP
20230522,Clay,Taylor Fritz,Marcos Giron,9.0,74.0,4-6 6-2 6-3,3,ATP
20230522,Clay,J J Wolf,Hugo Dellien,49.0,160.0,6-4 6-2,3,ATP
20230522,Clay,Nicolas Jarry,Dusan Lajovic,54.0,51.0,6-4 6-2,3,ATP
20230522,Clay,Tallon Griekspoor,Stefano Travaglia,39.0,282.0,7-5 7-6(3),3,ATP
20230522,Clay,Christopher Eubanks,Benoit Paire,75.0,149.0,7-6(2) 6-3,3,ATP
20230522,Clay,Yibing Wu,Marc Andrea Huesler,59.0,81.0,6-4 4-6 7-6(6),3,ATP
20230522,Clay,Marco Cecchinato,Ben Shelton,73.0,35.0,7-5 2-6 6-2,3,ATP
20230522,Clay,Bernabe Zapata Miralles,Vitaliy Sachko,37.0,286.0,6-2 6-4,3,ATP
20230522,Clay,Christopher Oconnell,Nino Serdarusic,85.0,307.0,7-6(5) 6-7(1) 6-1,3,ATP
20230522,Clay,Roberto Carballes Baena,Daniel Rincon,58.0,274.0,6-4 4-6 6-0,3,ATP
20230522,Clay,Adrian Mannarino,Filip Krajinovic,47.0,92.0,7-5 6-1,3,ATP
20230522,Clay,Ilya Ivashka,Guido Pella,86.0,421.0,6-4 7-5,3,ATP
20230522,Clay,Marcos Giron,Alexander Bublik,74.0,48.0,6-0 6-4,3,ATP
20230522,Clay,Arthur Fils,Francisco Cerundolo,112.0,28.0,6-3 7-5,3,ATP
20230522,Clay,Arthur Fils,Brandon Nakashima,112.0,52.0,7-5 4-6 7-6(5),3,ATP
20230522,Clay,Francisco Cerundolo,Cameron Norrie,28.0,14.0,6-3 6-0,3,ATP
20230522,Clay,Arthur Fils,Felix Auger Aliassime,112.0,10.0,W/O,3,ATP
20230522,Clay,Brandon Nakashima,Tommy Paul,52.0,17.0,6-3 7-6(4),3,ATP
20230522,Clay,Francisco Cerundolo,Jack Draper,28.0,60.0,4-6 6-4 6-3,3,ATP
20230522,Clay,Cameron Norrie,Sebastian Baez,14.0,44.0,6-2 2-6 6-1,3,ATP
20230522,Clay,Felix Auger Aliassime,Pablo Llamas Ruiz,10.0,240.0,7-5 6-2,3,ATP
20230522,Clay,Arthur Fils,Mikael Ymer,112.0,53.0,6-5 Def.,3,ATP
20230522,Clay,Tommy Paul,Gregoire Barrere,17.0,55.0,7-6(6) 4-6 6-3,3,ATP
20230522,Clay,Brandon Nakashima,Arthur Rinderknech,52.0,78.0,7-6(6) 1-6 7-5,3,ATP
20230522,Clay,Jack Draper,Miomir Kecmanovic,60.0,36.0,6-4 7-5,3,ATP
20230522,Clay,Francisco Cerundolo,Juan Pablo Varillas,28.0,97.0,6-2 0-0 RET,3,ATP
20230522,Clay,Sebastian Baez,Pedro Cachin,44.0,63.0,3-6 7-5 6-2,3,ATP
20230522,Clay,Cameron Norrie,David Goffin,14.0,113.0,6-3 6-4,3,ATP
20230522,Clay,Pablo Llamas Ruiz,Max Purcell,240.0,67.0,6-4 6-7(6) 6-1,3,ATP
20230522,Clay,Arthur Fils,Zhizhen Zhang,112.0,70.0,6-3 6-2,3,ATP
20230522,Clay,Mikael Ymer,Richard Gasquet,53.0,50.0,6-3 7-5,3,ATP
20230522,Clay,Gregoire Barrere,Corentin Moutet,55.0,61.0,6-4 6-2,3,ATP
20230522,Clay,Arthur Rinderknech,Lloyd Harris,78.0,306.0,6-4 6-2,3,ATP
20230522,Clay,Brandon Nakashima,Diego Schwartzman,52.0,93.0,7-5 6-3,3,ATP
20230522,Clay,Miomir Kecmanovic,Oriol Roca Batalla,36.0,310.0,6-1 6-3,3,ATP
20230522,Clay,Jack Draper,Alexandre Muller,60.0,100.0,6-2 6-3,3,ATP
20230522,Clay,Juan Pablo Varillas,Albert Ramos,97.0,66.0,3-6 7-6(7) 6-4,3,ATP
20230522,Clay,Sebastian Baez,Marton Fucsovics,44.0,80.0,6-4 7-6(5),3,ATP
20230522,Clay,Pedro Cachin,Gael Monfils,63.0,386.0,2-6 6-3 6-4,3,ATP
20230522,Clay,David Goffin,Alvaro Lopez San Martin,113.0,298.0,6-1 6-3,3,ATP
20230529,Clay,Carlos Alcaraz,Flavio Cobolli,1.0,159.0,6-0 6-2 7-5,5,ATP
20230529,Clay,Taro Daniel,Christopher Oconnell,112.0,77.0,6-0 6-2 6-4,5,ATP
20230529,Clay,Matteo Arnaldi,Daniel Elahi Galan,106.0,91.0,2-6 6-3 6-0 6-2,5,ATP
20230529,Clay,Denis Shapovalov,Brandon Nakashima,32.0,45.0,6-4 7-5 4-6 3-6 6-3,5,ATP
20230529,Clay,Lorenzo Musetti,Mikael Ymer,18.0,56.0,7-5 6-2 6-4,5,ATP
20230529,Clay,Alexander Shevchenko,Oscar Otte,87.0,120.0,7-5 4-6 6-1 7-6(2),5,ATP
20230529,Clay,Lucas Pouille,Jurij Rodionov,675.0,134.0,6-2 6-4 6-3,5,ATP
20230529,Clay,Cameron Norrie,Benoit Paire,13.0,149.0,7-5 4-6 3-6 6-1 6-4,5,ATP
20230529,Clay,Fabio Fognini,Felix Auger Aliassime,130.0,10.0,6-4 6-4 6-3,5,ATP
20230529,Clay,Jason Kubler,Facundo Diaz Acosta,69.0,137.0,1-6 6-3 6-4 3-6 6-1,5,ATP
20230529,Clay,Sebastian Ofner,Maxime Cressy,118.0,44.0,6-4 7-6(6) 6-2,5,ATP
20230529,Clay,Sebastian Korda,Mackenzie Mcdonald,30.0,59.0,6-4 7-5 6-4,5,ATP
20230529,Clay,Diego Schwartzman,Bernabe Zapata Miralles,95.0,38.0,1-6 6-7(5) 6-2 6-0 6-4,5,ATP
20230529,Clay,Nuno Borges,John Isner,80.0,90.0,6-4 5-7 7-6(3) 4-6 7-6(9),5,ATP
20230529,Clay,Roberto Carballes Baena,Eduardo Nava,57.0,1104.0,7-6(5) 6-3 6-2,5,ATP
20230529,Clay,Stefanos Tsitsipas,Jiri Vesely,5.0,455.0,7-5 6-3 4-6 7-6(7),5,ATP
20230529,Clay,Novak Djokovic,Aleksandar Kovacevic,3.0,114.0,6-3 6-2 7-6(1),5,ATP
20230529,Clay,Marton Fucsovics,Hugo Grenier,83.0,122.0,6-3 5-7 6-1 6-3,5,ATP
20230529,Clay,Luca Van Assche,Marco Cecchinato,82.0,72.0,6-1 6-1 6-3,5,ATP
20230529,Clay,Alejandro Davidovich Fokina,Arthur Fils,34.0,63.0,6-1 4-6 6-3 6-3,5,ATP
20230529,Clay,Roberto Bautista Agut,Yibing Wu,24.0,54.0,7-6(4) 6-1 6-1,5,ATP
20230529,Clay,Juan Pablo Varillas,Juncheng Shang,94.0,200.0,4-6 2-6 6-2 6-3 6-1,5,ATP
20230529,Clay,Tallon Griekspoor,Pedro Martinez,39.0,135.0,6-4 2-6 0-6 7-5 6-3,5,ATP
20230529,Clay,Hubert Hurkacz,David Goffin,14.0,111.0,6-3 5-7 6-4 2-6 6-4,5,ATP
20230529,Clay,Karen Khachanov,Constant Lestienne,11.0,70.0,3-6 1-6 6-2 6-1 6-3,5,ATP
20230529,Clay,Radu Albot,Patrick Kypson,113.0,329.0,6-3 6-2 4-6 6-1,5,ATP
20230529,Clay,Stan Wawrinka,Albert Ramos,89.0,67.0,7-6(5) 6-4 6-7(2) 1-6 6-4,5,ATP
20230529,Clay,Thanasi Kokkinakis,Daniel Evans,108.0,25.0,6-4 6-4 6-4,5,ATP
20230529,Clay,Lorenzo Sonego,Ben Shelton,48.0,36.0,6-4 3-6 6-3 6-3,5,ATP
20230529,Clay,Ugo Humbert,Adrian Mannarino,40.0,47.0,6-3 6-3 6-1,5,ATP
20230529,Clay,Corentin Moutet,Arthur Cazaux,61.0,190.0,6-1 6-3 4-6 6-4,5,ATP
20230529,Clay,Andrey Rublev,Laslo Djere,7.0,60.0,6-1 3-6 6-3 6-4,5,ATP
20230529,Clay,Holger Rune,Christopher Eubanks,6.0,74.0,6-4 3-6 7-6(2) 6-2,5,ATP
20230529,Clay,Gael Monfils,Sebastian Baez,394.0,42.0,3-6 6-3 7-5 1-6 7-5,5,ATP
20230529,Clay,Genaro Alberto Olivieri,Giovanni Mpetshi Perricard,231.0,237.0,7-6(3) 4-6 4-6 7-5 6-1,5,ATP
20230529,Clay,Andrea Vavassori,Miomir Kecmanovic,148.0,37.0,5-7 2-6 7-6(8) 7-6(3) 7-6(9),5,ATP
20230529,Clay,Francisco Cerundolo,Jaume Munar,23.0,81.0,6-1 2-6 7-6(5) 6-1,5,ATP
20230529,Clay,Yannick Hanfmann,Thiago Monteiro,65.0,98.0,6-3 7-5 6-7(6) 6-7(2) 6-4,5,ATP
20230529,Clay,Arthur Rinderknech,Richard Gasquet,78.0,52.0,6-4 2-6 6-2 7-6(4),5,ATP
20230529,Clay,Taylor Fritz,Michael Mmoh,8.0,123.0,6-2 6-1 6-1,5,ATP
20230529,Clay,Tommy Paul,Dominic Stricker,17.0,116.0,6-3 6-2 6-4,5,ATP
20230529,Clay,Nicolas Jarry,Hugo Dellien,35.0,160.0,6-4 6-4 6-2,5,ATP
20230529,Clay,Marcos Giron,Hamad Medjedovic,75.0,168.0,6-0 6-2 1-6 6-0,5,ATP
20230529,Clay,Jiri Lehecka,Jan Lennard Struff,41.0,28.0,7-5 1-6 6-3 3-6 6-1,5,ATP
20230529,Clay,Thiago Agustin Tirante,Botic Van De Zandschulp,153.0,31.0,6-2 4-6 6-3 6-4,5,ATP
20230529,Clay,Zhizhen Zhang,Dusan Lajovic,71.0,53.0,6-1 4-1 RET,5,ATP
20230529,Clay,Giulio Zeppieri,Alexander Bublik,129.0,51.0,6-0 4-6 4-6 6-3 7-5,5,ATP
20230529,Clay,Casper Ruud,Elias Ymer,4.0,155.0,6-4 6-3 6-2,5,ATP
20230529,Clay,Jannik Sinner,Alexandre Muller,9.0,101.0,6-1 6-4 6-1,5,ATP
20230529,Clay,Daniel Altmaier,Marc Andrea Huesler,79.0,84.0,6-3 6-4 6-4,5,ATP
20230529,Clay,Emil Ruusuvuori,Gregoire Barrere,46.0,58.0,6-2 6-7(7) 5-7 6-1 6-4,5,ATP
20230529,Clay,Grigor Dimitrov,Timofey Skatov,29.0,147.0,6-0 6-3 6-2,5,ATP
20230529,Clay,Alexander Zverev,Lloyd Harris,27.0,294.0,7-6(6) 7-6(0) 6-1,5,ATP
20230529,Clay,Alex Molcan,Hugo Gaston,86.0,109.0,6-1 7-6(4) 6-4,5,ATP
20230529,Clay,Aslan Karatsev,Alexei Popyrin,62.0,85.0,6-3 6-7(4) 6-1 6-2,5,ATP
20230529,Clay,Frances Tiafoe,Filip Krajinovic,12.0,93.0,6-3 6-4 6-2,5,ATP
20230529,Clay,Borna Coric,Federico Coria,16.0,96.0,7-6(3) 6-7(5) 6-3 6-3,5,ATP
20230529,Clay,Pedro Cachin,Dominic Thiem,64.0,92.0,6-3 6-2 6-7(1) 4-6 6-2,5,ATP
20230529,Clay,Tomas Martin Etcheverry,Jack Draper,49.0,55.0,6-4 1-0 RET,5,ATP
20230529,Clay,Alex De Minaur,Ilya Ivashka,19.0,73.0,6-1 5-7 6-1 6-3,5,ATP
20230529,Clay,Yoshihito Nishioka,J J Wolf,33.0,50.0,1-6 3-6 6-4 6-3 6-3,5,ATP
20230529,Clay,Max Purcell,Jordan Thompson,68.0,76.0,7-5 1-6 6-4 6-4,5,ATP
20230529,Clay,Guido Pella,Quentin Halys,423.0,88.0,6-4 6-7(7) 2-6 7-6(4) 7-6(4),5,ATP
20230529,Clay,Thiago Seyboth Wild,Daniil Medvedev,172.0,2.0,7-6(5) 6-7(6) 2-6 6-3 6-4,5,ATP
20230529,Clay,Carlos Alcaraz,Taro Daniel,1.0,112.0,6-1 3-6 6-1 6-2,5,ATP
20230529,Clay,Denis Shapovalov,Matteo Arnaldi,32.0,106.0,6-2 3-6 6-3 6-3,5,ATP
20230529,Clay,Lorenzo Musetti,Alexander Shevchenko,18.0,87.0,6-1 6-1 6-2,5,ATP
20230529,Clay,Cameron Norrie,Lucas Pouille,13.0,675.0,6-1 6-3 6-3,5,ATP
20230529,Clay,Fabio Fognini,Jason Kubler,130.0,69.0,6-4 7-6(5) 6-2,5,ATP
20230529,Clay,Sebastian Ofner,Sebastian Korda,118.0,30.0,6-3 7-6(1) 6-4,5,ATP
20230529,Clay,Diego Schwartzman,Nuno Borges,95.0,80.0,7-6(3) 6-4 6-3,5,ATP
20230529,Clay,Stefanos Tsitsipas,Roberto Carballes Baena,5.0,57.0,6-3 7-6(4) 6-2,5,ATP
20230529,Clay,Novak Djokovic,Marton Fucsovics,3.0,83.0,7-6(2) 6-0 6-3,5,ATP
20230529,Clay,Alejandro Davidovich Fokina,Luca Van Assche,34.0,82.0,6-4 6-3 7-6(6),5,ATP
20230529,Clay,Juan Pablo Varillas,Roberto Bautista Agut,94.0,24.0,1-6 4-6 6-3 6-1 6-1,5,ATP
20230529,Clay,Hubert Hurkacz,Tallon Griekspoor,14.0,39.0,6-3 5-7 6-7(13) 7-6(5) 6-4,5,ATP
20230529,Clay,Karen Khachanov,Radu Albot,11.0,113.0,6-3 6-4 6-2,5,ATP
20230529,Clay,Thanasi Kokkinakis,Stan Wawrinka,108.0,89.0,3-6 7-5 6-3 6-7(4) 6-3,5,ATP
20230529,Clay,Lorenzo Sonego,Ugo Humbert,48.0,40.0,6-4 6-3 7-6(3),5,ATP
20230529,Clay,Andrey Rublev,Corentin Moutet,7.0,61.0,6-4 6-2 3-6 6-3,5,ATP
20230529,Clay,Holger Rune,Gael Monfils,6.0,394.0,W/O,5,ATP
20230529,Clay,Genaro Alberto Olivieri,Andrea Vavassori,231.0,148.0,7-6(7) 3-6 6-4 7-6(3),5,ATP
20230529,Clay,Francisco Cerundolo,Yannick Hanfmann,23.0,65.0,6-3 6-3 6-4,5,ATP
20230529,Clay,Taylor Fritz,Arthur Rinderknech,8.0,78.0,2-6 6-4 6-3 6-4,5,ATP
20230529,Clay,Nicolas Jarry,Tommy Paul,35.0,17.0,3-6 6-1 6-4 7-5,5,ATP
20230529,Clay,Marcos Giron,Jiri Lehecka,75.0,41.0,6-2 6-3 6-2,5,ATP
20230529,Clay,Zhizhen Zhang,Thiago Agustin Tirante,71.0,153.0,7-6(3) 6-3 6-4,5,ATP
20230529,Clay,Casper Ruud,Giulio Zeppieri,4.0,129.0,6-3 6-2 4-6 7-5,5,ATP
20230529,Clay,Daniel Altmaier,Jannik Sinner,79.0,9.0,6-7(0) 7-6(7) 1-6 7-6(4) 7-5,5,ATP
20230529,Clay,Grigor Dimitrov,Emil Ruusuvuori,29.0,46.0,7-6(4) 6-3 6-4,5,ATP
20230529,Clay,Alexander Zverev,Alex Molcan,27.0,86.0,6-4 6-2 6-1,5,ATP
20230529,Clay,Frances Tiafoe,Aslan Karatsev,12.0,62.0,3-6 6-3 7-5 6-2,5,ATP
20230529,Clay,Borna Coric,Pedro Cachin,16.0,64.0,6-3 4-6 4-6 6-3 6-4,5,ATP
20230529,Clay,Tomas Martin Etcheverry,Alex De Minaur,49.0,19.0,6-3 7-6(2) 6-3,5,ATP
20230529,Clay,Yoshihito Nishioka,Max Purcell,33.0,68.0,4-6 6-2 7-5 6-4,5,ATP
20230529,Clay,Thiago Seyboth Wild,Guido Pella,172.0,423.0,6-3 3-6 6-4 6-3,5,ATP
20230529,Clay,Carlos Alcaraz,Denis Shapovalov,1.0,32.0,6-1 6-4 6-2,5,ATP
20230529,Clay,Lorenzo Musetti,Cameron Norrie,18.0,13.0,6-1 6-2 6-4,5,ATP
20230529,Clay,Sebastian Ofner,Fabio Fognini,118.0,130.0,5-7 6-3 7-5 1-6 6-4,5,ATP
20230529,Clay,Stefanos Tsitsipas,Diego Schwartzman,5.0,95.0,6-2 6-2 6-3,5,ATP
20230529,Clay,Novak Djokovic,Alejandro Davidovich Fokina,3.0,34.0,7-6(4) 7-6(5) 6-2,5,ATP
20230529,Clay,Juan Pablo Varillas,Hubert Hurkacz,94.0,14.0,3-6 6-3 7-6(3) 4-6 6-2,5,ATP
20230529,Clay,Karen Khachanov,Thanasi Kokkinakis,11.0,108.0,6-4 6-1 3-6 7-6(5),5,ATP
20230529,Clay,Lorenzo Sonego,Andrey Rublev,48.0,7.0,5-7 0-6 6-3 7-6(5) 6-3,5,ATP
20230529,Clay,Holger Rune,Genaro Alberto Olivieri,6.0,231.0,6-4 6-1 6-3,5,ATP
20230529,Clay,Francisco Cerundolo,Taylor Fritz,23.0,8.0,3-6 6-3 6-4 7-5,5,ATP
20230529,Clay,Nicolas Jarry,Marcos Giron,35.0,75.0,6-2 6-3 6-7(7) 6-3,5,ATP
20230529,Clay,Casper Ruud,Zhizhen Zhang,4.0,71.0,4-6 6-4 6-1 6-4,5,ATP
20230529,Clay,Grigor Dimitrov,Daniel Altmaier,29.0,79.0,6-4 6-3 6-1,5,ATP
20230529,Clay,Alexander Zverev,Frances Tiafoe,27.0,12.0,3-6 7-6(3) 6-1 7-6(5),5,ATP
20230529,Clay,Tomas Martin Etcheverry,Borna Coric,49.0,16.0,6-3 7-6(5) 6-2,5,ATP
20230529,Clay,Yoshihito Nishioka,Thiago Seyboth Wild,33.0,172.0,3-6 7-6(8) 2-6 6-4 6-0,5,ATP
20230529,Clay,Carlos Alcaraz,Lorenzo Musetti,1.0,18.0,6-3 6-2 6-2,5,ATP
20230529,Clay,Stefanos Tsitsipas,Sebastian Ofner,5.0,118.0,7-5 6-3 6-0,5,ATP
20230529,Clay,Novak Djokovic,Juan Pablo Varillas,3.0,94.0,6-3 6-2 6-2,5,ATP
20230529,Clay,Karen Khachanov,Lorenzo Sonego,11.0,48.0,1-6 6-4 7-6(7) 6-1,5,ATP
20230529,Clay,Holger Rune,Francisco Cerundolo,6.0,23.0,7-6(3) 3-6 6-4 1-6 7-6(7),5,ATP
20230529,Clay,Casper Ruud,Nicolas Jarry,4.0,35.0,7-6(3) 7-5 7-5,5,ATP
20230529,Clay,Alexander Zverev,Grigor Dimitrov,27.0,29.0,6-1 6-4 6-3,5,ATP
20230529,Clay,Tomas Martin Etcheverry,Yoshihito Nishioka,49.0,33.0,7-6(8) 6-0 6-1,5,ATP
20230529,Clay,Carlos Alcaraz,Stefanos Tsitsipas,1.0,5.0,6-2 6-1 7-6(5),5,ATP
20230529,Clay,Novak Djokovic,Karen Khachanov,3.0,11.0,4-6 7-6(0) 6-2 6-4,5,ATP
20230529,Clay,Casper Ruud,Holger Rune,4.0,6.0,6-1 6-2 3-6 6-3,5,ATP
20230529,Clay,Alexander Zverev,Tomas Martin Etcheverry,27.0,49.0,6-4 3-6 6-3 6-4,5,ATP
20230529,Clay,Novak Djokovic,Carlos Alcaraz,3.0,1.0,6-3 5-7 6-1 6-1,5,ATP
20230529,Clay,Casper Ruud,Alexander Zverev,4.0,27.0,6-3 6-4 6-0,5,ATP
20230529,Clay,Novak Djokovic,Casper Ruud,3.0,4.0,7-6(1) 6-3 7-5,5,ATP
20230612,Grass,Tallon Griekspoor,Jordan Thompson,38.0,103.0,6-7(4) 7-6(3) 6-3,3,ATP
20230612,Grass,Jordan Thompson,Rinky Hijikata,103.0,133.0,7-6(5) 6-3,3,ATP
20230612,Grass,Tallon Griekspoor,Emil Ruusuvuori,38.0,42.0,6-4 7-5,3,ATP
20230612,Grass,Jordan Thompson,Adrian Mannarino,103.0,52.0,5-7 7-6(2) 6-2,3,ATP
20230612,Grass,Rinky Hijikata,Mackenzie Mcdonald,133.0,68.0,5-7 6-3 6-1,3,ATP
20230612,Grass,Tallon Griekspoor,Alex De Minaur,38.0,18.0,4-6 6-3 6-4,3,ATP
20230612,Grass,Emil Ruusuvuori,Jannik Sinner,42.0,9.0,6-3 6-4,3,ATP
20230612,Grass,Adrian Mannarino,Daniil Medvedev,52.0,3.0,4-6 6-4 6-2,3,ATP
20230612,Grass,Jordan Thompson,Milos Raonic,103.0,,7-6(4) 6-1,3,ATP
20230612,Grass,Mackenzie Mcdonald,Borna Coric,68.0,15.0,6-4 6-4,3,ATP
20230612,Grass,Rinky Hijikata,Marc Andrea Huesler,133.0,82.0,2-6 7-5 6-3,3,ATP
20230612,Grass,Tallon Griekspoor,Alexei Popyrin,38.0,90.0,6-3 6-2,3,ATP
20230612,Grass,Alex De Minaur,Laslo Djere,18.0,60.0,6-1 6-7(5) 6-3,3,ATP
20230612,Grass,Emil Ruusuvuori,Ugo Humbert,42.0,36.0,6-2 6-7(6) 6-4,3,ATP
20230612,Grass,Jannik Sinner,Alexander Bublik,9.0,47.0,6-4 6-2,3,ATP
20230612,Grass,Adrian Mannarino,Arthur Fils,52.0,66.0,7-6(1) 6-4,3,ATP
20230612,Grass,Jordan Thompson,Giovanni Mpetshi Perricard,103.0,233.0,6-4 7-6(3),3,ATP
20230612,Grass,Milos Raonic,Miomir Kecmanovic,,39.0,6-3 6-4,3,ATP
20230612,Grass,Mackenzie Mcdonald,Ilya Ivashka,68.0,87.0,6-4 6-3,3,ATP
20230612,Grass,Rinky Hijikata,Gijs Brouwer,133.0,145.0,6-7(5) 6-3 6-2,3,ATP
