match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,odds_margin,is_fav_p1,implied_diff,p_model,ev_p1_model,ev_p2_model,value_bet_on_p1,value_bet_on_p2,bet_on_p1,bet_on_p2,profit_p1,profit_p2,total_profit
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.45,2.75,0.6896551724137931,0.3636363636363636,Unibet,Adrian Mannarino,True,False,0.0532915360501566,1,0.3260188087774295,0.5495729800163149,-0.2031191789763433,0.2386743049551338,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.41,2.63,0.7092198581560284,0.3802281368821293,LeoVegas,Adrian Mannarino,True,False,0.0894479950381577,1,0.3289917212738991,0.5552752916060772,-0.2170618388354311,0.1696259830760168,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.44,2.75,0.6944444444444444,0.3636363636363636,BetRivers,Adrian Mannarino,True,False,0.0580808080808079,1,0.3308080808080808,0.5527354563907609,-0.2040609427973042,0.2299774949254074,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.49,2.75,0.6711409395973155,0.3636363636363636,LowVig.ag,Adrian Mannarino,True,False,0.0347773032336791,1,0.3075045759609519,0.5373121118298028,-0.1994049533735938,0.2723916924680424,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.49,2.75,0.6711409395973155,0.3636363636363636,BetOnline.ag,Adrian Mannarino,True,False,0.0347773032336791,1,0.3075045759609519,0.5373121118298028,-0.1994049533735938,0.2723916924680424,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.5,2.55,0.6666666666666666,0.3921568627450981,Everygame,Adrian Mannarino,True,False,0.0588235294117647,1,0.2745098039215685,0.521850779706399,-0.2172238304404014,0.2192805117486823,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.5,2.6,0.6666666666666666,0.3846153846153846,William Hill (US),Adrian Mannarino,True,False,0.0512820512820511,1,0.282051282051282,0.5251569740247585,-0.2122645389628623,0.234591867535628,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.53,2.86,0.6535947712418301,0.3496503496503497,Matchbook,Adrian Mannarino,True,False,0.0032451208921797,1,0.3039444215914804,0.5317750432654147,-0.1863841838039155,0.3391233762609139,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.53,2.86,0.6535947712418301,0.3496503496503497,Betfair,Adrian Mannarino,True,False,0.0032451208921797,1,0.3039444215914804,0.5317750432654147,-0.1863841838039155,0.3391233762609139,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.53,2.86,0.6535947712418301,0.3496503496503497,Betfair,Adrian Mannarino,True,False,0.0032451208921797,1,0.3039444215914804,0.5317750432654147,-0.1863841838039155,0.3391233762609139,False,True,False,True,0.0,-1.0,-1.0
2023-08-28,Adrian Mannarino,Yosuke Watanuki,Adrian Mannarino,Yosuke Watanuki,1.53,2.86,0.6535947712418301,0.3496503496503497,Betfair,Adrian Mannarino,True,False,0.0032451208921797,1,0.3039444215914804,0.5317750432654147,-0.1863841838039155,0.3391233762609139,False,True,False,True,0.0,-1.0,-1.0
