snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-01-16,2023-01-16,Camila Giorgi,Anastasia Pavlyuchenkova,Anastasia Pavlyuchenkova,Camila Giorgi,2.0,1.86,0.5,0.5376344086021505,FanDuel,Camila Giorgi,False,True
2023-01-16,2023-01-16,Iga Swiatek,Jule Niemeier,Iga Swiatek,Jule Niemeier,1.06,9.1,0.9433962264150942,0.1098901098901098,1xBet,Iga Swiatek,True,False
2023-01-16,2023-01-16,Madison Keys,Anna Blinkova,Anna Blinkova,Madison Keys,4.3,1.22,0.2325581395348837,0.819672131147541,DraftKings,Madison Keys,False,True
2023-01-16,2023-01-16,Qinwen Zheng,Dalma Galfi,Dalma Galfi,Qinwen Zheng,6.75,1.12,0.1481481481481481,0.8928571428571428,Unibet,Qinwen Zheng,False,True
2023-01-16,2023-01-16,Barbora Krejcikova,Sara Bejlek,Barbora Krejcikova,Sara Bejlek,1.18,4.5,0.8474576271186441,0.2222222222222222,Paddy Power,Barbora Krejcikova,True,False
2023-01-16,2023-01-16,Jil Teichmann,Harriet Dart,Harriet Dart,Jil Teichmann,2.58,1.49,0.3875968992248061,0.6711409395973155,MyBookie.ag,Jil Teichmann,False,True
2023-01-16,2023-01-16,Elena Rybakina,Elisabetta Cocciaretto,Elena Rybakina,Elisabetta Cocciaretto,1.36,3.25,0.7352941176470588,0.3076923076923077,Bovada,Elena Rybakina,True,False
2023-01-16,2023-01-16,Lin Zhu,Rebecca Marino,Lin Zhu,Rebecca Marino,2.28,1.72,0.4385964912280702,0.5813953488372093,Matchbook,Lin Zhu,True,False
2023-01-16,2023-01-16,Victoria Azarenka,Sofia Kenin,Sofia Kenin,Victoria Azarenka,3.0,1.38,0.3333333333333333,0.7246376811594204,Unibet,Victoria Azarenka,False,True
2023-01-17,2023-01-16,Ons Jabeur,Tamara Zidansek,Ons Jabeur,Tamara Zidansek,1.12,6.5,0.8928571428571428,0.1538461538461538,LiveScore Bet,Ons Jabeur,True,False
2023-01-17,2023-01-16,Barbora Krejcikova,Clara Burel,Barbora Krejcikova,Clara Burel,1.14,5.4,0.8771929824561404,0.1851851851851851,SportsBet,Barbora Krejcikova,True,False
2023-01-17,2023-01-16,Jessica Pegula,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Jessica Pegula,5.1,1.18,0.196078431372549,0.8474576271186441,Unibet,Jessica Pegula,False,True
2023-01-17,2023-01-16,Anhelina Kalinina,Petra Kvitova,Anhelina Kalinina,Petra Kvitova,2.6,1.5,0.3846153846153846,0.6666666666666666,Unibet,Anhelina Kalinina,True,False
2023-01-17,2023-01-16,Claire Liu,Madison Brengle,Claire Liu,Madison Brengle,1.64,2.25,0.6097560975609756,0.4444444444444444,TwinSpires,Claire Liu,True,False
2023-01-17,2023-01-16,Belinda Bencic,Viktoriya Tomova,Belinda Bencic,Viktoriya Tomova,1.06,10.5,0.9433962264150942,0.0952380952380952,Barstool Sportsbook,Belinda Bencic,True,False
2023-01-17,2023-01-16,Anastasia Potapova,Sloane Stephens,Anastasia Potapova,Sloane Stephens,2.07,1.76,0.4830917874396135,0.5681818181818182,1xBet,Anastasia Potapova,True,False
2023-01-17,2023-01-16,Varvara Gracheva,Daria Kasatkina,Daria Kasatkina,Varvara Gracheva,1.13,6.4,0.8849557522123894,0.15625,BetRivers,Varvara Gracheva,False,True
2023-01-17,2023-01-16,Elena Rybakina,Kaja Juvan,Elena Rybakina,Kaja Juvan,1.18,4.9,0.8474576271186441,0.2040816326530612,WynnBET,Elena Rybakina,True,False
2023-01-17,2023-01-16,Lin Zhu,Jil Teichmann,Jil Teichmann,Lin Zhu,1.43,2.94,0.6993006993006994,0.3401360544217687,LowVig.ag,Lin Zhu,False,True
2023-01-17,2023-01-16,Marta Kostyuk,Olivia Gadecki,Marta Kostyuk,Olivia Gadecki,1.15,5.5,0.8695652173913044,0.1818181818181818,Bet Victor,Marta Kostyuk,True,False
2023-01-17,2023-01-16,Cristina Bucsa,Bianca Andreescu,Bianca Andreescu,Cristina Bucsa,1.2,4.0,0.8333333333333334,0.25,Paddy Power,Cristina Bucsa,False,True
2023-01-17,2023-01-16,Bernarda Pera,Qinwen Zheng,Bernarda Pera,Qinwen Zheng,3.48,1.34,0.2873563218390804,0.7462686567164178,LowVig.ag,Bernarda Pera,True,False
2023-01-17,2023-01-16,Maria Sakkari,Diana Shnaider,Diana Shnaider,Maria Sakkari,4.45,1.21,0.2247191011235955,0.8264462809917356,Marathon Bet,Maria Sakkari,False,True
2023-01-17,2023-01-16,Danielle Collins,Karolina Muchova,Danielle Collins,Karolina Muchova,1.56,2.5,0.641025641025641,0.4,DraftKings,Danielle Collins,True,False
2023-01-17,2023-01-16,Coco Gauff,Emma Raducanu,Coco Gauff,Emma Raducanu,1.35,3.2,0.7407407407407407,0.3125,Unibet,Coco Gauff,True,False
2023-01-17,2023-01-16,Lauren Davis,Danka Kovinic,Danka Kovinic,Lauren Davis,2.75,1.44,0.3636363636363636,0.6944444444444444,Barstool Sportsbook,Lauren Davis,False,True
2023-01-17,2023-01-16,Donna Vekic,Oksana Selekhmeteva,Donna Vekic,Oksana Selekhmeteva,1.36,3.75,0.7352941176470588,0.2666666666666666,Matchbook,Donna Vekic,True,False
2023-01-17,2023-01-16,Karolina Pliskova,Xiyu Wang,Karolina Pliskova,Xiyu Wang,1.28,3.6,0.78125,0.2777777777777778,Ladbrokes,Karolina Pliskova,True,False
2023-01-17,2023-01-16,Linda Fruhvirtova,Jaimee Fourlis,Jaimee Fourlis,Linda Fruhvirtova,11.0,1.05,0.0909090909090909,0.9523809523809524,Barstool Sportsbook,Linda Fruhvirtova,False,True
2023-01-17,2023-01-16,Kimberly Birrell,Kaia Kanepi,Kaia Kanepi,Kimberly Birrell,1.05,8.5,0.9523809523809524,0.1176470588235294,Bet Victor,Kimberly Birrell,False,True
2023-01-17,2023-01-16,Anett Kontaveit,Julia Grabher,Anett Kontaveit,Julia Grabher,1.09,8.0,0.9174311926605504,0.125,BetRivers,Anett Kontaveit,True,False
2023-01-17,2023-01-16,Katie Volynets,Evgeniya Rodina,Evgeniya Rodina,Katie Volynets,2.44,1.66,0.4098360655737705,0.6024096385542169,Matchbook,Katie Volynets,False,True
2023-01-17,2023-01-16,Caroline Garcia,Katherine Sebov,Caroline Garcia,Katherine Sebov,1.09,6.5,0.9174311926605504,0.1538461538461538,DraftKings,Caroline Garcia,True,False
2023-01-17,2023-01-16,Magda Linette,Mayar Sherif,Magda Linette,Mayar Sherif,1.28,4.5,0.78125,0.2222222222222222,Matchbook,Magda Linette,True,False
2023-01-17,2023-01-16,Shuai Zhang,Patricia Maria Tig,Patricia Maria Tig,Shuai Zhang,7.0,1.1,0.1428571428571428,0.9090909090909092,WynnBET,Shuai Zhang,False,True
2023-01-17,2023-01-16,Veronika Kudermetova,Maryna Zanevska,Maryna Zanevska,Veronika Kudermetova,4.85,1.18,0.2061855670103093,0.8474576271186441,Marathon Bet,Veronika Kudermetova,False,True
2023-01-17,2023-01-16,Laura Siegemund,Lucia Bronzetti,Laura Siegemund,Lucia Bronzetti,2.04,1.78,0.4901960784313725,0.5617977528089888,BetRivers,Laura Siegemund,True,False
2023-01-17,2023-01-16,Liudmila Samsonova,Jasmine Paolini,Jasmine Paolini,Liudmila Samsonova,4.96,1.18,0.2016129032258064,0.8474576271186441,1xBet,Liudmila Samsonova,False,True
2023-01-17,2023-01-16,Lucrezia Stefanini,Tatjana Maria,Lucrezia Stefanini,Tatjana Maria,2.3,1.6,0.4347826086956522,0.625,Neds,Lucrezia Stefanini,True,False
2023-01-17,2023-01-16,Yulia Putintseva,Sorana Cirstea,Sorana Cirstea,Yulia Putintseva,1.77,2.05,0.5649717514124294,0.4878048780487805,TAB,Yulia Putintseva,False,True
2023-01-17,2023-01-16,Petra Martic,Viktorija Golubic,Petra Martic,Viktorija Golubic,1.76,2.12,0.5681818181818182,0.4716981132075471,FanDuel,Petra Martic,True,False
2023-01-17,2023-01-16,Victoria Azarenka,Nadia Podoroska,Nadia Podoroska,Victoria Azarenka,8.77,1.07,0.1140250855188141,0.9345794392523364,LowVig.ag,Victoria Azarenka,False,True
