match,bet_side,stake,profit,bankroll,source_file
Botic Van de Zandschulp vs Ilya Ivashka,P2,14.638108497570057,26.641357465577503,372.07574078834983,value_bets_atp_aus_open_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,37.20757407883499,50.60230074721558,422.6780415355654,value_bets_atp_aus_open_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,42.26780415355654,38.463701779736446,461.1417433153018,value_bets_atp_aus_open_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,46.11417433153019,63.63756057751165,524.7793038928135,value_bets_atp_aus_open_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,52.47793038928135,60.349619947673546,585.128923840487,value_bets_atp_aus_open_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,58.512892384048705,56.75750561252724,641.8864294530142,value_bets_atp_aus_open_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,64.18864294530142,60.97921079803635,702.8656402510505,value_bets_atp_aus_open_2023.csv
Botic Van de Zandschulp vs Ilya Ivashka,P2,70.28656402510505,68.1779671043519,771.0436073554024,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,71.44275796573501,135.74124013489651,906.784847490299,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,84.02016405848288,159.63831171111747,1066.4231592014164,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,106.64231592014164,181.2919370642408,1247.7150962656572,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,124.77150962656572,230.8272928091466,1478.5423890748039,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,136.99762897594653,260.2954950542984,1738.8378841291023,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,173.88378841291023,187.79449148594307,1926.6323756150455,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,184.80510463743613,341.88944357925686,2268.521819194302,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,226.85218191943022,431.0191456469174,2699.5409648412196,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,269.954096484122,512.9127833198318,3212.4537481610514,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,321.24537481610514,610.3662121505997,3822.819960311651,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,382.28199603116514,802.7921916654468,4625.612151977098,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P2,462.56121519770977,-462.56121519770977,4163.0509367793875,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,302.9503568685101,636.1957494238712,4799.246686203259,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,479.9246686203259,767.8794697925215,5567.12615599578,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,556.712615599578,1029.9183388592194,6597.044494854999,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,659.7044494854999,1187.4680090738998,7784.5125039289,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,778.45125039289,1261.0910256364818,9045.603529565382,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,904.5603529565383,1582.980617673942,10628.584147239324,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,1062.8584147239324,1062.8584147239324,11691.442561963257,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,1169.1442561963256,1812.1735971043045,13503.616159067562,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,1350.3616159067562,2187.585817768945,15691.201976836506,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,1569.1201976836508,2510.5923162938416,18201.794293130348,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,1686.5276773208657,3204.4025869096445,21406.19688003999,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,2128.5262944989863,3831.347330098175,25237.544210138167,value_bets_atp_aus_open_2023.csv
Corentin Moutet vs Yibing Wu,P1,2338.4407126319,4443.03735400061,29680.581564138778,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,2968.058156413878,4452.087234620817,34132.668798759594,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,2137.299459787436,3419.6791356598974,37552.34793441949,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,2351.4309246425332,3762.2894794280533,41314.637413847544,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,3357.5690766265466,5372.110522602475,46686.74793645002,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,1754.2190886557362,3017.2568324878666,49704.004768937884,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,4970.400476893788,7207.080691495994,56911.08546043388,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,5691.108546043389,8252.107391762915,65163.19285219679,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,6516.31928521968,9448.662963568537,74611.85581576533,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,7461.185581576534,10445.659814207147,85057.51562997248,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,4057.341119845469,6897.479903737299,91954.99553370978,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,7473.023334384466,11956.837335015145,103911.83286872492,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,8820.919972270773,13672.425957019695,117584.25882574462,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,9981.551748884996,15471.405210771743,133055.66403651636,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,13305.566403651637,20623.627925660036,153679.2919621764,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,10765.280890195228,17547.407851018223,171226.6998131946,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,11994.482118279499,19551.00585279558,190777.7056659902,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,13364.035992480043,21783.37866774247,212561.08433373267,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,14889.968257664155,24270.648259992573,236831.73259372523,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,23683.173259372525,37419.41374980859,274251.1463435338,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,22287.915998599514,35660.66559775922,309911.81194129307,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,30991.18119412931,52065.18440613725,361976.99634743034,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,36197.69963474303,57554.34241924142,419531.3387666718,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,35613.38745507051,55200.75055535928,474732.08932203107,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,38580.655248730705,61729.048397969134,536461.1377200002,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,53646.113772000026,81005.63179572002,617466.7695157202,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,48121.8062718066,79400.98034848088,696867.7498642011,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,69686.7749864201,97561.48498098814,794429.2348451891,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,79442.92348451892,115192.23905255245,909621.4738977416,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,70313.66068123671,116720.67673085295,1026342.1506285946,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,71895.57812176303,117189.79233847372,1143531.9429670684,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,80104.75852518277,130570.7563960479,1274102.6993631164,value_bets_atp_aus_open_2023.csv
Brandon Nakashima vs Mackenzie McDonald,P2,89251.27950859978,145479.58559901762,1419582.284962134,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,103304.75566224949,-103304.75566224949,1316277.5292998846,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,86644.321353569,-86644.321353569,1229633.2079463156,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,66167.27245132744,-66167.27245132744,1163465.9354949882,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,74120.36726662215,-74120.36726662215,1089345.568228366,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,55562.55831552887,-55562.55831552887,1033783.0099128372,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,60138.51643915004,-60138.51643915004,973644.4934736871,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,64090.409886080604,-64090.409886080604,909554.0835876064,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,57944.5264941835,-57944.5264941835,851609.557093423,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,50986.54274255999,-50986.54274255999,800623.0143508629,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,47933.937802672364,-47933.937802672364,752689.0765481906,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,45332.313504866404,-45332.313504866404,707356.7630433241,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,45063.23860955536,-45063.23860955536,662293.5244337687,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,66229.35244337688,-66229.35244337688,596064.1719903918,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,59606.417199039184,-59606.417199039184,536457.7547913527,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,44657.20520382051,-44657.20520382051,491800.5495875322,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,30349.758620716984,-30349.758620716984,461450.7909668152,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,28476.82893589189,-28476.82893589189,432973.9620309233,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,23628.6602869701,-23628.6602869701,409345.3017439532,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,26077.965137174204,-26077.965137174204,383267.336606779,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,15473.264030386097,-15473.264030386097,367794.0725763929,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,20071.60235619003,-20071.60235619003,347722.4702202029,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,21458.48158777687,-21458.48158777687,326263.988632426,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,17198.681865743314,-17198.681865743314,309065.3067666827,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,21225.042941357384,-21225.042941357384,287840.26382532535,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,16922.303255157265,-16922.303255157265,270917.9605701681,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,17259.240794224024,-17259.240794224024,253658.71977594408,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,9159.469680380465,-9159.469680380465,244499.25009556362,value_bets_atp_aus_open_2023.csv
Pavel Kotov vs Tallon Griekspoor,P1,14223.315754117157,-14223.315754117157,230275.93434144647,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,23027.59343414465,20955.110025071626,251231.0443665181,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,25123.10443665181,32660.03576764735,283891.0801341655,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,28389.10801341655,34066.929616099864,317958.00975026534,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,31795.800975026534,34975.38107252919,352933.3908227945,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,35293.33908227945,33528.67212816548,386462.06295096,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,38646.206295096,53331.76468723248,439793.8276381925,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,43979.38276381925,57173.19759296502,496967.02523115755,value_bets_atp_aus_open_2023.csv
Mikael Ymer vs Yoshihito Nishioka,P2,49696.70252311576,64605.71328005048,561572.738511208,value_bets_atp_aus_open_2023.csv
