match,side,stake,odds,ev,win,profit,bankroll
Pedro Martinez vs Tallon Griekspoor,p2,30.73304196188946,2.05,0.0803992413410958,True,32.26969405998393,1568.9217921544569
Pedro Martinez vs Tallon Griekspoor,p2,31.37843584308914,2.05,0.0682888573761036,True,32.94735763524359,1601.8691497897005
Pedro Martinez vs Tallon Griekspoor,p2,32.03738299579401,2.06,0.0714756449825419,True,33.959625975541655,1635.8287757652422
Pedro Martinez vs Tallon Griekspoor,p2,32.71657551530485,2.05,0.074380180301324,True,34.35240429107008,1670.1811800563123
Pedro Martinez vs Tallon Griekspoor,p2,33.40362360112625,2.05,0.0922240495062217,True,35.07380478118255,1705.254984837495
Pedro Martinez vs Tallon Griekspoor,p2,34.105099696749896,2.09,0.0994580682791915,True,37.17455866945738,1742.4295435069523
Pedro Martinez vs Tallon Griekspoor,p2,34.84859087013905,2.05,0.0621244032691413,True,36.59102041364599,1779.0205639205983
Pedro Martinez vs Tallon Griekspoor,p2,35.580411278411965,2.12,0.1615773499221244,True,39.85006063182141,1818.8706245524197
Pedro Martinez vs Tallon Griekspoor,p2,36.377412491048396,2.09,0.0994580682791915,True,39.651379615242746,1858.5220041676625
Pedro Martinez vs Tallon Griekspoor,p2,37.17044008335325,2.12,0.1615773499221244,True,41.63089289335564,1900.1528970610182
Pedro Martinez vs Tallon Griekspoor,p2,38.00305794122036,1.95,0.0911617515520479,True,36.10290504415934,1936.2558021051775
Daniel Evans vs Thanasi Kokkinakis,p2,38.72511604210355,2.1,0.0779008057228201,True,42.59762764631391,1978.8534297514914
Daniel Evans vs Thanasi Kokkinakis,p2,39.57706859502983,2.1,0.0779008057228201,True,43.53477545453281,2022.3882052060242
Daniel Evans vs Thanasi Kokkinakis,p2,40.44776410412049,2.11,0.1298170275561117,True,44.89701815557374,2067.285223361598
Daniel Evans vs Thanasi Kokkinakis,p2,41.34570446723196,2.05,0.0682888573761036,True,43.412989690593555,2110.6982130521915
Daniel Evans vs Thanasi Kokkinakis,p2,42.21396426104383,2.08,0.0961809201771526,True,45.59108140192733,2156.2892944541186
Daniel Evans vs Thanasi Kokkinakis,p2,43.12578588908237,2.03,0.0679438668585729,True,44.41955946575484,2200.7088539198735
Daniel Evans vs Thanasi Kokkinakis,p2,44.01417707839747,2.05,0.0803992413410958,True,46.21488593231734,2246.923739852191
Daniel Evans vs Thanasi Kokkinakis,p2,44.93847479704382,2.1,0.0779008057228201,True,49.4323222767482,2296.356062128939
Daniel Evans vs Thanasi Kokkinakis,p2,45.92712124257878,2.05,0.0803992413410958,True,48.22347730470771,2344.5795394336465
Daniel Evans vs Thanasi Kokkinakis,p2,46.89159078867293,2.1,0.0779008057228201,True,51.58074986754023,2396.160289301187
Daniel Evans vs Thanasi Kokkinakis,p2,47.923205786023736,2.05,0.0682888573761036,True,50.319366075324915,2446.479655376512
Daniel Evans vs Thanasi Kokkinakis,p2,48.92959310753024,2.1,0.0779008057228201,True,53.822552418283266,2500.302207794795
Daniel Evans vs Thanasi Kokkinakis,p2,50.0060441558959,2.08,0.0961809201771526,True,54.006527688367576,2554.3087354831623
Daniel Evans vs Thanasi Kokkinakis,p2,51.08617470966325,2.1,0.0779008057228201,True,56.19479218062958,2610.503527663792
Daniel Evans vs Thanasi Kokkinakis,p2,52.21007055327584,2.1,0.0779008057228201,True,57.43107760860343,2667.9346052723954
Daniel Evans vs Thanasi Kokkinakis,p2,53.35869210544791,2.05,0.0803992413410958,True,56.02662671072029,2723.961231983116
Daniel Evans vs Thanasi Kokkinakis,p2,54.47922463966232,2.03,0.0679438668585729,True,56.11360137885218,2780.074833361968
Daniel Evans vs Thanasi Kokkinakis,p2,55.60149666723936,2.05,0.0803992413410958,True,58.38157150060132,2838.4564048625693
Daniel Evans vs Thanasi Kokkinakis,p2,56.76912809725139,2.04,0.0711622272984098,True,59.03989322114145,2897.496298083711
Daniel Evans vs Thanasi Kokkinakis,p2,57.94992596167422,2.05,0.0803992413410958,True,60.84742225975792,2958.3437203434687
Daniel Evans vs Thanasi Kokkinakis,p2,59.166874406869375,2.05,0.0621244032691413,True,62.12521812721283,3020.4689384706817
Daniel Evans vs Thanasi Kokkinakis,p2,60.409378769413635,2.05,0.0980315277492908,True,63.429847707884306,3083.898786178566
Daniel Evans vs Thanasi Kokkinakis,p2,61.677975723571315,2.05,0.0803992413410958,True,64.76187450974987,3148.6606606883156
Daniel Evans vs Thanasi Kokkinakis,p2,62.973213213766314,2.05,0.0922240495062217,True,66.12187387445462,3214.7825345627703
Daniel Evans vs Thanasi Kokkinakis,p2,64.2956506912554,2.05,0.0682888573761036,True,67.51043322581816,3282.2929677885886
Daniel Evans vs Thanasi Kokkinakis,p2,65.64585935577178,2.05,0.0803992413410958,True,68.92815232356035,3351.221120112149
