snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.45,0.3636363636363636,0.6896551724137931,Unibet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.44,0.3636363636363636,0.6944444444444444,Barstool Sportsbook,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.79,1.44,0.3584229390681003,0.6944444444444444,Marathon Bet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.88,1.48,0.3472222222222222,0.6756756756756757,Pinnacle,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.7,1.44,0.3703703703703703,0.6944444444444444,Neds,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.87,1.46,0.3484320557491289,0.684931506849315,BetOnline.ag,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.7,1.44,0.3703703703703703,0.6944444444444444,Betclic,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.72,1.44,0.3676470588235294,0.6944444444444444,MyBookie.ag,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.8,1.44,0.3571428571428571,0.6944444444444444,TAB,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.77,1.45,0.3610108303249097,0.6896551724137931,1xBet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.44,0.3636363636363636,0.6944444444444444,TwinSpires,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.6,1.5,0.3846153846153846,0.6666666666666666,Virgin Bet,Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,2.75,1.45,0.3636363636363636,0.6896551724137931,PointsBet (AU),Hubert Hurkacz,False,True
2023-05-28,2023-05-29,Hubert Hurkacz,David Goffin,David Goffin,Hubert Hurkacz,3.05,1.47,0.3278688524590164,0.6802721088435374,Matchbook,Hubert Hurkacz,False,True
