snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-08-28,2023-08-28,Petra Kvitova,Cristina Bucsa,Cristina Bucsa,Petra Kvitova,4.1,1.25,0.2439024390243902,0.8,Unibet,Petra Kvitova,False,True
2023-08-28,2023-08-28,Iga Swiatek,Rebecca Peterson,Iga Swiatek,Rebecca Peterson,1.02,17.0,0.9803921568627452,0.0588235294117647,Unibet,Iga Swiatek,True,False
2023-08-28,2023-08-28,Taylor Townsend,Varvara Gracheva,Taylor Townsend,Varvara Gracheva,1.6,2.15,0.625,0.4651162790697674,LeoVegas,Taylor Townsend,True,False
2023-08-28,2023-08-28,Bernarda Pera,Veronika Kudermetova,Bernarda Pera,Veronika Kudermetova,3.95,1.21,0.2531645569620253,0.8264462809917356,SuperBook,Bernarda Pera,True,False
2023-08-28,2023-08-28,Sara Sorribes Tormo,Anhelina Kalinina,Anhelina Kalinina,Sara Sorribes Tormo,2.25,1.65,0.4444444444444444,0.6060606060606061,BetRivers,Sara Sorribes Tormo,False,True
2023-08-28,2023-08-28,Beatriz Haddad Maia,Sloane Stephens,Beatriz Haddad Maia,Sloane Stephens,1.81,2.04,0.5524861878453039,0.4901960784313725,LowVig.ag,Beatriz Haddad Maia,True,False
2023-08-28,2023-08-28,Daria Saville,Clervie Ngounoue,Clervie Ngounoue,Daria Saville,3.1,1.46,0.3225806451612903,0.684931506849315,Betfair,Daria Saville,False,True
2023-08-28,2023-08-28,Anna Karolina Schmiedlova,Kateryna Baindl,Anna Karolina Schmiedlova,Kateryna Baindl,2.1,1.73,0.4761904761904761,0.5780346820809249,Unibet,Anna Karolina Schmiedlova,True,False
2023-08-28,2023-08-28,Belinda Bencic,Kamilla Rakhimova,Belinda Bencic,Kamilla Rakhimova,1.12,6.25,0.8928571428571428,0.16,Bovada,Belinda Bencic,True,False
2023-08-28,2023-08-28,Rebeka Masarova,Maria Sakkari,Maria Sakkari,Rebeka Masarova,1.23,4.0,0.8130081300813008,0.25,SportsBet,Rebeka Masarova,False,True
2023-08-28,2023-08-28,Karolina Muchova,Storm Hunter,Karolina Muchova,Storm Hunter,1.07,8.5,0.9345794392523364,0.1176470588235294,Nordic Bet,Karolina Muchova,True,False
2023-08-28,2023-08-28,Magdalena Frech,Emma Navarro,Emma Navarro,Magdalena Frech,1.63,2.25,0.6134969325153374,0.4444444444444444,PlayUp,Magdalena Frech,False,True
2023-08-28,2023-08-28,Victoria Azarenka,Fiona Ferro,Fiona Ferro,Victoria Azarenka,7.5,1.09,0.1333333333333333,0.9174311926605504,BetRivers,Victoria Azarenka,False,True
2023-08-28,2023-08-28,Jennifer Brady,Kimberly Birrell,Jennifer Brady,Kimberly Birrell,1.23,4.05,0.8130081300813008,0.2469135802469136,SportsBet,Jennifer Brady,True,False
2023-08-28,2023-08-28,Elise Mertens,Mirjam Bjorklund,Elise Mertens,Mirjam Bjorklund,1.51,2.9,0.6622516556291391,0.3448275862068966,Betfair,Elise Mertens,True,False
2023-08-28,2023-08-28,Mirra Andreeva,Olivia Gadecki,Mirra Andreeva,Olivia Gadecki,1.25,4.27,0.8,0.234192037470726,LowVig.ag,Mirra Andreeva,True,False
2023-08-28,2023-08-28,Anna Kalinskaya,Katerina Siniakova,Anna Kalinskaya,Katerina Siniakova,1.95,1.84,0.5128205128205129,0.5434782608695652,Betr,Anna Kalinskaya,True,False
2023-08-28,2023-08-28,Sorana Cirstea,Kayla Day,Kayla Day,Sorana Cirstea,3.85,1.25,0.2597402597402597,0.8,SportsBet,Sorana Cirstea,False,True
