market_id,player_1,player_2,odds_player_1_x,odds_player_2_x,actual_winner,winner_name,loser_name,match_date,player_1_clean,player_2_clean,selection_id_1,selection_id_2,odds_player_1_y,odds_player_2_y,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff,pred_prob_player_1,predicted_prob,odds,ev,confidence,kelly_stake,expected_value,odds_2,implied_prob,winner
1.211266814,Caroline Garcia,Leylah Fernandez,1.58,2.66,Caroline Garcia,Caroline Garcia,Leylah Fernandez,2023-03-06,caroline garcia,leylah fernandez,5248977,11987709,1.58,2.66,1.58,2.66,0.6329113924050632,0.3759398496240601,1.0088512420291234,0.2569715427810031,0.9118614421068576,0.9118614421068576,1.58,0.440741078528835,1.0,0.7598984112566121,0.440741078528835,2.66,0.6329113924050632,1
1.211050775,Jil Teichmann,Ashlyn Krueger,1.67,2.46,Jil Teichmann,Jil Teichmann,Ashlyn Krueger,2023-03-06,jil teichmann,ashlyn krueger,9247812,24143371,1.67,2.46,1.67,2.46,0.5988023952095809,0.4065040650406504,1.0053064602502313,0.1922983301689305,0.8553866367170653,0.8553866367170653,1.67,0.4284956833174989,1.0,0.6395457959962673,0.4284956833174989,2.46,0.5988023952095809,1
1.211095731,Karolina Pliskova,Anna Kalinskaya,1.75,2.32,Karolina Pliskova,Karolina Pliskova,Anna Kalinskaya,2023-03-06,karolina pliskova,anna kalinskaya,6199453,8907174,1.75,2.32,1.75,2.32,0.5714285714285714,0.4310344827586207,1.0024630541871922,0.1403940886699506,0.7870873960277356,0.7870873960277356,1.75,0.3774029430485373,1.0,0.5032039240647164,0.3774029430485373,2.32,0.5714285714285714,1
1.21107933,Ekaterina Alexandrova,Xinyu Wang,1.43,3.25,Xin Yu Wang,Xin Yu Wang,Ekaterina Alexandrova,2023-03-06,ekaterina alexandrova,xinyu wang,8681458,13578400,1.43,3.25,1.43,3.25,0.6993006993006994,0.3076923076923077,1.006993006993007,0.3916083916083916,0.95,0.95,1.43,0.3584999999999998,1.0,0.833720930232558,0.3584999999999998,3.25,0.6993006993006994,0
1.211000052,Shelby Rogers,Katie Volynets,1.41,3.4,Shelby Rogers,Shelby Rogers,Katie Volynets,2023-03-06,shelby rogers,katie volynets,4943786,13369546,1.41,3.4,1.41,3.4,0.7092198581560284,0.2941176470588235,1.003337505214852,0.4151022110972048,0.95,0.95,1.41,0.3394999999999999,1.0,0.8280487804878047,0.3394999999999999,3.4,0.7092198581560284,1
1.211084351,Anastasia Potapova,Xiyu Wang,1.39,3.3,Anastasia Potapova,Anastasia Potapova,Xiyu Wang,2023-03-06,anastasia potapova,xiyu wang,10554735,11352357,1.39,3.3,1.39,3.3,0.7194244604316548,0.303030303030303,1.0224547634619578,0.4163941574013517,0.95,0.95,1.39,0.3204999999999998,1.0,0.8217948717948715,0.3204999999999998,3.3,0.7194244604316548,1
1.21114222,Paula Badosa,Nuria Parrizas Diaz,1.32,4.1,Paula Badosa,Paula Badosa,Nuria Parrizas Diaz,2023-03-06,paula badosa,nuria parrizas diaz,7412588,9364864,1.32,4.1,1.32,4.1,0.7575757575757576,0.2439024390243902,1.0014781966001478,0.5136733185513673,0.95,0.95,1.32,0.254,1.0,0.7937499999999998,0.254,4.1,0.7575757575757576,1
1.211376963,Elena Rybakina,Varvara Gracheva,1.28,6.0,Elena Rybakina,Elena Rybakina,Varvara Gracheva,2023-03-06,elena rybakina,varvara gracheva,10349398,10942984,1.28,6.0,1.28,6.0,0.78125,0.1666666666666666,0.9479166666666666,0.6145833333333334,0.95,0.95,1.28,0.2159999999999999,1.0,0.7714285714285712,0.2159999999999999,6.0,0.78125,1
