snapshot_date,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.18,5.1,0.8474576271186441,0.19607843137254904,Unibet
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.18,4.9,0.8474576271186441,0.2040816326530612,Betr
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.18,5.1,0.8474576271186441,0.19607843137254904,Unibet
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.18,5.1,0.8474576271186441,0.19607843137254904,Unibet
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.2,4.6,0.8333333333333334,0.2173913043478261,Virgin Bet
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.15,5.1,0.8695652173913044,0.19607843137254904,TopSport
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.17,4.5,0.8547008547008548,0.2222222222222222,SuperBook
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.18,5.1,0.8474576271186441,0.19607843137254904,Casumo
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.14,5.5,0.8771929824561404,0.18181818181818182,BoyleSports
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.17,5.1,0.8547008547008548,0.19607843137254904,BlueBet
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.17,4.85,0.8547008547008548,0.2061855670103093,PlayUp
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.17,5.0,0.8547008547008548,0.2,Betfair Sportsbook
2023-08-28T02:00:00Z,Ben Shelton,Pedro Cachin,1.18,4.75,0.8474576271186441,0.21052631578947367,Betway
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.65,1.46,0.37735849056603776,0.684931506849315,SportsBet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.6,1.48,0.3846153846153846,0.6756756756756757,Ladbrokes
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.45,0.36363636363636365,0.6896551724137931,Bet Victor
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.45,0.36363636363636365,0.6896551724137931,Marathon Bet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.6,1.48,0.3846153846153846,0.6756756756756757,Neds
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.5,1.52,0.4,0.6578947368421053,Betsson
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.73,1.46,0.3663003663003663,0.684931506849315,1xBet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.6,1.5,0.3846153846153846,0.6666666666666666,LiveScore Bet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.6,1.48,0.3846153846153846,0.6756756756756757,Coral
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.6,1.48,0.3846153846153846,0.6756756756756757,Ladbrokes
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.55,1.5,0.3921568627450981,0.6666666666666666,TAB
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.47,0.36363636363636365,0.6802721088435374,Bovada
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.7,1.47,0.37037037037037035,0.6802721088435374,PointsBet (AU)
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.66,1.54,0.37593984962406013,0.6493506493506493,Pinnacle
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.65,1.43,0.37735849056603776,0.6993006993006994,Mr Green
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.45,0.36363636363636365,0.6896551724137931,Unibet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.63,1.41,0.3802281368821293,0.7092198581560284,LeoVegas
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.44,0.36363636363636365,0.6944444444444444,BetRivers
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.55,1.5,0.3921568627450981,0.6666666666666666,Everygame
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.67,1.52,0.37453183520599254,0.6578947368421053,LowVig.ag
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.67,1.52,0.37453183520599254,0.6578947368421053,BetOnline.ag
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.43,0.36363636363636365,0.6993006993006994,William Hill (US)
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.7,1.57,0.37037037037037035,0.6369426751592356,Matchbook
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.7,1.57,0.37037037037037035,0.6369426751592356,Betfair
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.7,1.57,0.37037037037037035,0.6369426751592356,Betfair
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.7,1.57,0.37037037037037035,0.6369426751592356,Betfair
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.65,1.5,0.37735849056603776,0.6666666666666666,DraftKings
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.6,1.47,0.3846153846153846,0.6802721088435374,888sport
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.68,1.46,0.3731343283582089,0.684931506849315,MyBookie.ag
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.68,1.49,0.3731343283582089,0.6711409395973155,FanDuel
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.65,1.47,0.37735849056603776,0.6802721088435374,Barstool Sportsbook
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.62,1.44,0.38167938931297707,0.6944444444444444,Paddy Power
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.5,1.52,0.4,0.6578947368421053,Nordic Bet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.6,1.48,0.3846153846153846,0.6756756756756757,BetMGM
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.44,0.36363636363636365,0.6944444444444444,Unibet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.56,1.51,0.390625,0.6622516556291391,Betr
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.44,0.36363636363636365,0.6944444444444444,Unibet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.44,0.36363636363636365,0.6944444444444444,Unibet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.6,1.5,0.3846153846153846,0.6666666666666666,Virgin Bet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.56,1.49,0.390625,0.6711409395973155,TopSport
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.68,1.45,0.3731343283582089,0.6896551724137931,SuperBook
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.44,0.36363636363636365,0.6944444444444444,Casumo
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.7,1.44,0.37037037037037035,0.6944444444444444,BoyleSports
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.67,1.48,0.37453183520599254,0.6756756756756757,BlueBet
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.55,1.5,0.3921568627450981,0.6666666666666666,PlayUp
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.63,1.5,0.3802281368821293,0.6666666666666666,Betfair Sportsbook
2023-08-28T02:00:00Z,Fabian Marozsan,Richard Gasquet,2.75,1.45,0.36363636363636365,0.6896551724137931,Betway
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.37,3.02,0.7299270072992701,0.33112582781456956,SportsBet
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.4,2.9,0.7142857142857143,0.3448275862068966,Ladbrokes
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.38,3.1,0.7246376811594204,0.3225806451612903,Betsson
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.4,2.9,0.7142857142857143,0.3448275862068966,Neds
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.42,2.9,0.7042253521126761,0.3448275862068966,LiveScore Bet
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.4,2.9,0.7142857142857143,0.3448275862068966,Coral
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.4,3.0,0.7142857142857143,0.3333333333333333,Bovada
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.4,2.9,0.7142857142857143,0.3448275862068966,Ladbrokes
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.4,3.2,0.7142857142857143,0.3125,Pinnacle
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.36,3.17,0.7352941176470588,0.31545741324921134,1xBet
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.4,3.0,0.7142857142857143,0.3333333333333333,Bet Victor
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.38,3.21,0.7246376811594204,0.3115264797507788,LowVig.ag
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.38,3.21,0.7246376811594204,0.3115264797507788,BetOnline.ag
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.36,3.1,0.7352941176470588,0.3225806451612903,Everygame
2023-08-28T02:00:00Z,Ilya Ivashka,Juan Manuel Cerundolo,1.36,3.1,0.7352941176470588,0.3225806451612903,William Hill (US)
