snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.6,2.3,0.625,0.4347826086956522,Betway,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.58,2.42,0.6329113924050632,0.4132231404958678,FanDuel,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.56,2.38,0.641025641025641,0.4201680672268907,SportsBet,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.62,2.25,0.6172839506172839,0.4444444444444444,Betfair Sportsbook,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.45,0.6369426751592356,0.4081632653061224,BetUS,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.6,2.35,0.625,0.425531914893617,Nordic Bet,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.45,0.6369426751592356,0.4081632653061224,Virgin Bet,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.61,2.34,0.6211180124223602,0.4273504273504274,Betr,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.38,0.6369426751592356,0.4201680672268907,Unibet,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.38,0.6369426751592356,0.4201680672268907,Unibet,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.38,0.6369426751592356,0.4201680672268907,Unibet,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.38,0.6369426751592356,0.4201680672268907,TwinSpires,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.45,0.6369426751592356,0.4081632653061224,LiveScore Bet,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.54,2.28,0.6493506493506493,0.4385964912280702,LeoVegas,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.4,0.6369426751592356,0.4166666666666667,Paddy Power,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.3,0.6369426751592356,0.4347826086956522,FOX Bet,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.38,0.6369426751592356,0.4201680672268907,William Hill,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.6,2.35,0.625,0.425531914893617,Betsson,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.58,2.31,0.6329113924050632,0.4329004329004329,TopSport,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.61,2.27,0.6211180124223602,0.4405286343612334,William Hill (US),Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.57,2.35,0.6369426751592356,0.425531914893617,888sport,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.6,2.56,0.625,0.390625,Betfair,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.6,2.56,0.625,0.390625,Betfair,Barbora Strycova,True,False
2023-07-03,2023-07-03,Barbora Strycova,Maryna Zanevska,Barbora Strycova,Maryna Zanevska,1.6,2.56,0.625,0.390625,Betfair,Barbora Strycova,True,False
2023-07-03,2023-07-03,Cristina Bucsa,Kamilla Rakhimova,Cristina Bucsa,Kamilla Rakhimova,1.58,2.37,0.6329113924050632,0.4219409282700421,SportsBet,Cristina Bucsa,True,False
