market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2
1.230495551,Jozef Kovalik,Camilo Ugo Carabelli,1.05,1.73,d6f809757e,,,,,7287668,9635538
1.230495847,Iryna Shymanovich,Amandine Monnot,21.0,1.06,ed676eb693,,,,,9288398,22119303
1.230498326,Caijsa Hennemann,Diane Parry,8.8,1.13,0f86d19296,,,,,11285624,12737413
1.230498862,Nuria Parrizas Diaz,Julia Riera,2.38,1.73,b032dd8192,,,,,9364864,13268651
1.230498864,Rebecca Sramkova,Ann Li,2.0,1.01,f7f4d063c5,,,,,9151665,11313157
1.230498865,Tamara Korpatsch,Ella Seidel,1.01,34.0,e3244a5a49,,,,,9166525,44932193
1.230499383,Louisa Chirico,Renata Zarazua,1.01,1.48,899cccf1c9,,,,,7168233,9042343
1.230499426,Rebeka Masarova,Maria Lourdes Carle,160.0,2.0,6abf930ce3,,,,,10372262,40136010
1.230499854,Mirjam Bjorklund,Darja Semenistaja,2.7,1.59,3e3bc1d000,,,,,9631526,24040843
1.230499891,Chloe Paquet,Miriam Bulgaru,1.57,2.76,17005a269b,,,,,7216239,9631832
1.230500227,Martina Trevisan,Astra Sharma,1.01,50.0,b1dcdfd072,,,,,9345630,9628460
1.23050399,Anshba/Detiuc,Carle/Riera,1.72,2.4,cd2f011af1,,,,,40159079,52137896
1.230504449,Tina Nadine Smith,Diana Martynov,1.55,2.82,959c037f04,,,,,15294584,19446968
1.230505049,Dalila Jakupovic,Lucija Ciric Bagaric,1.05,21.0,9a48f47372,,,,,5690805,60394758
1.230505177,Timo Stodder,Max Hans Rehberg,2.62,1.61,414cf0e7c9,,,,,10506880,21256253
1.230505181,Robert Strombachs,Radu Mihai Papoe,3.55,1.5,9b5a27de40,,,,,14833220,24623252
1.230507914,Krejcikova/Siegemund,Chan/Kudermetova,1.47,3.1,0d93e5b103,,,,,64689930,67739878
1.230508095,Michael Geerts,Liam Gavrielides,1.89,2.14,912b57fafd,,,,,8874195,28081298
1.230508197,Norbert Gombos,David Jorda Sanchis,1.98,1.95,8b647eb356,,,,,8173023,10902137
1.230508205,Mathias Bourgue,Alessandro Pecci,1.73,2.24,22eaae09ff,,,,,7066925,25787487
1.230508213,Andrea Guerrieri,Filippo Romano,1.24,5.1,a90d6bcb92,,,,,10460255,42554228
1.230508219,Dusan Obradovic,Matthew Dellavedova,1.71,1.98,e9f892ff07,,,,,15134248,30449630
1.230508293,Jannik Sinner,Daniil Medvedev,100.0,1.01,ccbb5270f4,Daniil Medvedev,Daniil Medvedev,Jannik Sinner,2024-07-01,10372253,19924831
1.230508636,Skupski/Venus,Eubanks/King,1.33,4.0,15eca64f23,,,,,8553758,15266347
1.230508642,Donna Vekic,Lulu Sun,1.37,350.0,153c4eec1c,,,,,6603944,17311444
1.230508736,Kostyuk/Ruse,Dabrowski/Routliffe,2.78,1.55,f7b0486377,,,,,44902320,59071231
1.23050913,Purcell/Thompson,Mies/Smith,1.5,3.0,477cfc961b,,,,,38366904,64408105
