match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,actual_winner,p1_is_winner,p2_is_winner,winner_clean,p1_clean,p2_clean,p1_won,p2_won,ev_p1,ev_p2,value_bet_on_p1,value_bet_on_p2,profit_p1,profit_p2,profit_total
2023-01-16,Francisco Cerundolo,Guido Pella,Francisco Cerundolo,Guido Pella,1.02,16.0,0.9803921568627452,0.0625,Francisco Cerundolo,True,False,francisco cerundolo,francisco cerundolo,guido pella,True,False,0.0196078431372548,-0.0625,True,False,-0.98,0.0,-0.98
2023-01-16,Francisco Cerundolo,Guido Pella,Francisco Cerundolo,Guido Pella,1.02,14.0,0.9803921568627452,0.0714285714285714,Francisco Cerundolo,True,False,francisco cerundolo,francisco cerundolo,guido pella,True,False,0.0196078431372548,-0.0714285714285714,True,False,-0.98,0.0,-0.98
2023-01-16,Francisco Cerundolo,Guido Pella,Francisco Cerundolo,Guido Pella,1.02,16.0,0.9803921568627452,0.0625,Francisco Cerundolo,True,False,francisco cerundolo,francisco cerundolo,guido pella,True,False,0.0196078431372548,-0.0625,True,False,-0.98,0.0,-0.98
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.8,1.4,0.3571428571428571,0.7142857142857143,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3571428571428571,0.2857142857142857,False,True,0.0,-0.6000000000000001,-0.6000000000000001
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.85,1.45,0.3508771929824561,0.6896551724137931,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3508771929824561,0.3103448275862068,False,True,0.0,-0.55,-0.55
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,3.1,1.34,0.3225806451612903,0.7462686567164178,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3225806451612903,0.2537313432835821,False,True,0.0,-0.6599999999999999,-0.6599999999999999
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.9,1.4,0.3448275862068966,0.7142857142857143,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3448275862068966,0.2857142857142857,False,True,0.0,-0.6000000000000001,-0.6000000000000001
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.75,1.44,0.3636363636363636,0.6944444444444444,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3636363636363636,0.3055555555555556,False,True,0.0,-0.56,-0.56
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,3.0,1.36,0.3333333333333333,0.7352941176470588,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3333333333333333,0.2647058823529412,False,True,0.0,-0.6399999999999999,-0.6399999999999999
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.95,1.38,0.3389830508474576,0.7246376811594204,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3389830508474576,0.2753623188405796,False,True,0.0,-0.6200000000000001,-0.6200000000000001
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.9,1.37,0.3448275862068966,0.7299270072992701,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3448275862068966,0.2700729927007299,False,True,0.0,-0.6299999999999999,-0.6299999999999999
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.9,1.37,0.3448275862068966,0.7299270072992701,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3448275862068966,0.2700729927007299,False,True,0.0,-0.6299999999999999,-0.6299999999999999
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,2.2,1.34,0.4545454545454545,0.7462686567164178,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.4545454545454545,0.2537313432835821,False,True,0.0,-0.6599999999999999,-0.6599999999999999
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,3.95,1.84,0.2531645569620253,0.5434782608695652,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.2531645569620253,0.4565217391304348,False,True,0.0,-0.15999999999999992,-0.15999999999999992
2023-01-16,Tomas Martin Etcheverry,Gregoire Barrere,Gregoire Barrere,Tomas Martin Etcheverry,3.25,1.41,0.3076923076923077,0.7092198581560284,Tomas Martin Etcheverry,False,True,tomas martin etcheverry,gregoire barrere,tomas martin etcheverry,False,True,-0.3076923076923077,0.2907801418439716,False,True,0.0,-0.5900000000000001,-0.5900000000000001
