market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date
1.217516343,Lauren Davis,Danka Kovinic,1.42,3.35,Lauren Davis,Lauren Davis,Danka Kovinic,2023-01-16
1.217685984,Victoria Azarenka,Lin Zhu,15.0,3.95,Victoria Azarenka,Victoria Azarenka,Lin Zhu,2023-01-16
