match,side,stake,odds,ev,win,profit,bankroll
Jack Draper vs Radu Albot,p2,2.042858392611334e+56,4.09,0.4002304870948914,False,-2.042858392611334e+56,1.8385725533502007e+57
Jack Draper vs Radu Albot,p2,1.8385725533502008e+56,4.0,0.3332875494244942,False,-1.8385725533502008e+56,1.6547152980151806e+57
Jack Draper vs Radu Albot,p2,1.6547152980151806e+56,4.25,0.3923148285805713,False,-1.6547152980151806e+56,1.4892437682136625e+57
Jack Draper vs Radu Albot,p2,1.4892437682136625e+56,4.25,0.3923148285805713,False,-1.4892437682136625e+56,1.3403193913922964e+57
Jack Draper vs Radu Albot,p2,1.3403193913922965e+56,3.9,0.3097373220795304,False,-1.3403193913922965e+56,1.2062874522530668e+57
Jack Draper vs Radu Albot,p2,1.2062874522530668e+56,3.9,0.3097373220795304,False,-1.2062874522530668e+56,1.0856587070277601e+57
Jack Draper vs Radu Albot,p2,1.0856587070277602e+56,3.9,0.3097373220795304,False,-1.0856587070277602e+56,9.77092836324984e+56
Jack Draper vs Radu Albot,p2,9.770928363249841e+55,4.0,0.3332875494244942,False,-9.770928363249841e+55,8.793835526924856e+56
Jack Draper vs Radu Albot,p2,8.793835526924857e+55,3.95,0.4088595183185493,False,-8.793835526924857e+55,7.914451974232371e+56
Jack Draper vs Radu Albot,p2,7.914451974232371e+55,3.95,0.4088595183185493,False,-7.914451974232371e+55,7.123006776809134e+56
Jack Draper vs Radu Albot,p2,7.123006776809134e+55,3.95,0.4088595183185493,False,-7.123006776809134e+55,6.41070609912822e+56
Jack Draper vs Radu Albot,p2,6.41070609912822e+55,4.1,0.3568735437057346,False,-6.41070609912822e+55,5.769635489215398e+56
Jack Draper vs Radu Albot,p2,5.769635489215398e+55,4.2,0.3645810806269381,False,-5.769635489215398e+55,5.192671940293858e+56
Jack Draper vs Radu Albot,p2,5.192671940293858e+55,3.8,0.28622524574564,False,-5.192671940293858e+55,4.673404746264472e+56
