market_id,player_1,player_2,odds_player_1,odds_player_2,actual_winner,winner_name,loser_name,match_date,selection_id_1,selection_id_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff
1.208566412,Shuai Zhang,Patricia Maria Tig,1.14,8.2,Shuai Zhang,Shuai Zhang,Patricia Maria Tig,2023-01-16,2386498,8679189,0.8771929824561404,0.12195121951219513,-0.0008557980316644676,0.7552417629439453
1.208566416,Maryna Zanevska,Veronika Kudermetova,6.6,1.18,Veronika Kudermetova,Veronika Kudermetova,Maryna Zanevska,2023-01-16,6390239,8279497,0.15151515151515152,0.8474576271186441,-0.0010272213662043672,-0.6959424756034926
1.20856642,Sorana Cirstea,Yulia Putintseva,30.0,1.01,Yulia Putintseva,Yulia Putintseva,Sorana Cirstea,2023-01-16,2387871,4259580,0.03333333333333333,0.9900990099009901,0.023432343234323527,-0.9567656765676568
1.208566424,Marketa Vondrousova,Alison Riske-Amritraj,1.01,50.0,Marketa Vondrousova,Marketa Vondrousova,Alison Riske Amritraj,2023-01-16,9433253,46252652,0.9900990099009901,0.02,0.010099009900990108,0.9700990099009901
1.208566428,Jasmine Paolini,Liudmila Samsonova,5.6,1.23,Liudmila Samsonova,Liudmila Samsonova,Jasmine Paolini,2023-01-16,8944356,21067365,0.17857142857142858,0.8130081300813008,-0.008420441347270602,-0.6344367015098722
1.208566432,Ons Jabeur,Tamara Zidansek,1.19,210.0,Ons Jabeur,Ons Jabeur,Tamara Zidansek,2023-01-16,6161111,9631543,0.8403361344537815,0.004761904761904762,-0.15490196078431373,0.8355742296918768
1.208566436,Kaia Kanepi,Kimberly Birrell,1.19,6.0,Kimberly Birrell,Kimberly Birrell,Kaia Kanepi,2023-01-16,2250864,8183109,0.8403361344537815,0.16666666666666666,0.007002801120448154,0.6736694677871149
1.20856644,Sloane Stephens,Anastasia Potapova,16.5,1.01,Anastasia Potapova,Anastasia Potapova,Sloane Stephens,2023-01-16,2923342,10554735,0.06060606060606061,0.9900990099009901,0.05070507050705064,-0.9294929492949295
1.208566444,Jaimee Fourlis,Linda Fruhvirtova,60.0,1.01,Linda Fruhvirtova,Linda Fruhvirtova,Jaimee Fourlis,2023-01-16,9635179,22108509,0.016666666666666666,0.9900990099009901,0.006765676567656698,-0.9734323432343234
1.208566448,Madison Brengle,Claire Liu,2.42,1.47,Claire Liu,Claire Liu,Madison Brengle,2023-01-16,2263603,9633041,0.4132231404958678,0.6802721088435374,0.09349524933940523,-0.2670489683476696
1.208566452,Anastasia Pavlyuchenkova,Camila Giorgi,2.1,2.0,Camila Giorgi,Camila Giorgi,Anastasia Pavlyuchenkova,2023-01-16,2263701,5619012,0.47619047619047616,0.5,-0.023809523809523836,-0.023809523809523836
1.208566456,Beatriz Haddad Maia,Nuria Parrizas Diaz,95.0,1.01,Nuria Parrizas Diaz,Nuria Parrizas Diaz,Beatriz Haddad Maia,2023-01-16,7083752,9364864,0.010526315789473684,0.9900990099009901,0.0006253256904638071,-0.9795726941115164
1.20856646,Viktoriya Tomova,Belinda Bencic,17.5,1.07,Belinda Bencic,Belinda Bencic,Viktoriya Tomova,2023-01-16,4597116,6390244,0.05714285714285714,0.9345794392523364,-0.008277703604806397,-0.8774365821094793
1.208587078,Barbora Krejcikova,Sara Bejlek,1.05,21.0,Barbora Krejcikova,Barbora Krejcikova,Sara Bejlek,2023-01-16,8784972,35737965,0.9523809523809523,0.047619047619047616,0.0,0.9047619047619047
1.208587082,Aliaksandra Sasnovich,Brenda Fruhvirtova,1.54,2.84,Aliaksandra Sasnovich,Aliaksandra Sasnovich,Brenda Fruhvirtova,2023-01-16,7283310,42133537,0.6493506493506493,0.35211267605633806,0.001463325406987348,0.2972379732943113
1.208587086,Cristina Bucsa,Eva Lys,1.01,38.0,Cristina Bucsa,Cristina Bucsa,Eva Lys,2023-01-16,9629258,10943021,0.9900990099009901,0.02631578947368421,0.016414799374674383,0.9637832204273059
1.20858709,Shelby Rogers,Arianne Hartono,1.18,6.4,Shelby Rogers,Shelby Rogers,Arianne Hartono,2023-01-16,4943786,10348656,0.8474576271186441,0.15625,0.00370762711864403,0.6912076271186441
1.208587094,Kaja Juvan,Selena Janicijevic,1.46,3.25,Kaja Juvan,Kaja Juvan,Selena Janicijevic,2023-01-16,9635566,21067307,0.684931506849315,0.3076923076923077,-0.00737618545837726,0.3772391991570073
1.208587098,Caroline Garcia,Katherine Sebov,1.12,8.8,Caroline Garcia,Caroline Garcia,Katherine Sebov,2023-01-16,5248977,8944358,0.8928571428571428,0.11363636363636363,0.006493506493506329,0.7792207792207791
1.208587102,Kristina Kucova,Diana Shnaider,34.0,1.01,Diana Shnaider,Diana Shnaider,Kristina Kucova,2023-01-16,3990441,41341015,0.029411764705882353,0.9900990099009901,0.01951077460687234,-0.9606872451951077
1.208587106,Martina Trevisan,Anna Karolina Schmiedlova,2.02,1.98,Anna Karolina Schmiedlova,Anna Karolina Schmiedlova,Martina Trevisan,2023-01-16,9345630,51650670,0.49504950495049505,0.5050505050505051,0.00010001000100023916,-0.010001000100010038
1.20858711,Olivia Gadecki,Polina Kudermetova,2.82,1.55,Olivia Gadecki,Olivia Gadecki,Polina Kudermetova,2023-01-16,11861440,20136621,0.3546099290780142,0.6451612903225806,-0.00022878059940523165,-0.29055136124456643
1.208587114,Tatjana Maria,Lucrezia Stefanini,100.0,1.01,Lucrezia Stefanini,Lucrezia Stefanini,Tatjana Maria,2023-01-16,7299657,9633869,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.208587118,Clara Burel,Talia Gibson,1.01,80.0,Clara Burel,Clara Burel,Talia Gibson,2023-01-16,10351066,24143426,0.9900990099009901,0.0125,0.002599009900990046,0.9775990099009901
1.208587122,Lesia Tsurenko,Karolina Muchova,2.74,1.61,Karolina Muchova,Karolina Muchova,Lesia Tsurenko,2023-01-16,5300861,9632758,0.36496350364963503,0.6211180124223602,-0.013918483928004766,-0.25615450877272516
1.208587162,Coco Vandeweghe,Anhelina Kalinina,3.4,1.42,Anhelina Kalinina,Anhelina Kalinina,Coco Vandeweghe,2023-01-16,2328051,8907168,0.29411764705882354,0.7042253521126761,-0.001657000828500399,-0.4101077050538526
1.208587166,Donna Vekic,Oksana Selekhmeteva,1.11,13.5,Donna Vekic,Donna Vekic,Oksana Selekhmeteva,2023-01-16,6603944,21651917,0.9009009009009008,0.07407407407407407,-0.025025025025025127,0.8268268268268267
1.20858717,Evgeniya Rodina,Katie Volynets,4.2,1.01,Katie Volynets,Katie Volynets,Evgeniya Rodina,2023-01-16,2415530,13369546,0.23809523809523808,0.9900990099009901,0.22819424799622823,-0.752003771805752
1.208660129,Nadia Podoroska,Leolia Jeanjean,1.8,2.08,Nadia Podoroska,Nadia Podoroska,Leolia Jeanjean,2023-01-16,9042349,9627959,0.5555555555555556,0.4807692307692307,0.036324786324786196,0.07478632478632485
1.208739103,Emma Raducanu,Coco Gauff,100.0,1.01,Coco Gauff,Coco Gauff,Emma Raducanu,2023-01-16,18849246,27552403,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.208739165,Marta Kostyuk,Olivia Gadecki,1.17,7.6,Marta Kostyuk,Marta Kostyuk,Olivia Gadecki,2023-01-16,11694656,11861440,0.8547008547008548,0.13157894736842105,-0.01372019793072421,0.7231219073324338
1.208739579,Cristina Bucsa,Bianca Andreescu,1.01,100.0,Cristina Bucsa,Cristina Bucsa,Bianca Andreescu,2023-01-16,9629258,10141729,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.208742306,Maria Sakkari,Diana Shnaider,1.23,5.4,Maria Sakkari,Maria Sakkari,Diana Shnaider,2023-01-16,9002331,41341015,0.8130081300813008,0.18518518518518517,-0.0018066847335140857,0.6278229448961157
1.208742887,Danielle Collins,Karolina Muchova,1.01,16.0,Danielle Collins,Danielle Collins,Karolina Muchova,2023-01-16,9626845,9632758,0.9900990099009901,0.0625,0.05259900990099009,0.9275990099009901
1.208743713,Bernarda Pera,Qinwen Zheng,16.0,1.07,Bernarda Pera,Bernarda Pera,Qinwen Zheng,2023-01-16,8784983,18848380,0.0625,0.9345794392523364,-0.0029205607476635587,-0.8720794392523364
1.208743922,Petra Kvitova,Anhelina Kalinina,100.0,1.01,Anhelina Kalinina,Anhelina Kalinina,Petra Kvitova,2023-01-16,2497008,8907168,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.208744148,Barbora Krejcikova,Clara Burel,1.22,5.5,Barbora Krejcikova,Barbora Krejcikova,Clara Burel,2023-01-16,8784972,10351066,0.819672131147541,0.18181818181818182,0.0014903129657228842,0.6378539493293591
1.208745233,Jelena Ostapenko,Anna Bondar,1.2,5.4,Jelena Ostapenko,Jelena Ostapenko,Anna Bondar,2023-01-16,8827537,9304685,0.8333333333333334,0.18518518518518517,0.0185185185185186,0.6481481481481481
1.208747188,Victoria Azarenka,Nadia Podoroska,1.11,10.0,Victoria Azarenka,Victoria Azarenka,Nadia Podoroska,2023-01-16,2263640,9042349,0.9009009009009008,0.1,0.0009009009009008917,0.8009009009009008
1.2087489,Lin Zhu,Jil Teichmann,1.01,26.0,Lin Zhu,Lin Zhu,Jil Teichmann,2023-01-16,8714569,9247812,0.9900990099009901,0.038461538461538464,0.028560548362528637,0.9516374714394517
1.208755401,Madison Keys,Xinyu Wang,1.22,5.6,Madison Keys,Madison Keys,Xin Yu Wang,2023-01-16,3800907,13578400,0.819672131147541,0.17857142857142858,-0.0017564402810303914,0.6411007025761124
1.208778364,Taylor Townsend,Ekaterina Alexandrova,100.0,1.01,Ekaterina Alexandrova,Ekaterina Alexandrova,Taylor Townsend,2023-01-16,7066166,8681458,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.20877843,Camila Giorgi,Anna Karolina Schmiedlova,1.4,3.5,Camila Giorgi,Camila Giorgi,Anna Karolina Schmiedlova,2023-01-16,5619012,7289609,0.7142857142857143,0.2857142857142857,0.0,0.4285714285714286
1.208778566,Shelby Rogers,Aryna Sabalenka,5.7,1.22,Aryna Sabalenka,Aryna Sabalenka,Shelby Rogers,2023-01-16,4943786,9628840,0.17543859649122806,0.819672131147541,-0.004889272361230934,-0.644233534656313
1.208782628,Kimberly Birrell,Linda Fruhvirtova,1000.0,1.51,Linda Fruhvirtova,Linda Fruhvirtova,Kimberly Birrell,2023-01-16,8183109,22108509,0.001,0.6622516556291391,-0.3367483443708609,-0.6612516556291391
1.208782884,Caroline Garcia,Leylah Fernandez,1.45,3.25,Caroline Garcia,Caroline Garcia,Leylah Fernandez,2023-01-16,5248977,11987709,0.6896551724137931,0.3076923076923077,-0.0026525198938991412,0.38196286472148544
1.208792045,Veronika Kudermetova,Katie Volynets,1.1,10.0,Katie Volynets,Katie Volynets,Veronika Kudermetova,2023-01-16,8279497,13369546,0.9090909090909091,0.1,0.009090909090909038,0.8090909090909091
1.208797173,Yulia Putintseva,Karolina Pliskova,100.0,1.01,Karolina Pliskova,Karolina Pliskova,Yulia Putintseva,2023-01-16,4259580,6199453,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.208831641,Lauren Davis,Elise Mertens,110.0,1.01,Elise Mertens,Elise Mertens,Lauren Davis,2023-01-16,4176991,9002334,0.00909090909090909,0.9900990099009901,-0.0008100810081008714,-0.981008100810081
1.208833488,Lin Zhu,Maria Sakkari,1.01,100.0,Lin Zhu,Lin Zhu,Maria Sakkari,2023-01-16,8714569,9002331,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.20883355,Barbora Krejcikova,Anhelina Kalinina,1.81,2.22,Barbora Krejcikova,Barbora Krejcikova,Anhelina Kalinina,2023-01-16,8784972,8907168,0.5524861878453039,0.4504504504504504,0.0029366382957543014,0.1020357373948535
1.208834395,Jelena Ostapenko,Kateryna Baindl,1.41,3.35,Jelena Ostapenko,Jelena Ostapenko,Kateryna Baindl,2023-01-16,8827537,42315957,0.7092198581560284,0.29850746268656714,0.007727320842595642,0.41071239546946126
1.208835024,Cristina Bucsa,Iga Swiatek,23.0,1.04,Iga Swiatek,Iga Swiatek,Cristina Bucsa,2023-01-16,9629258,12085633,0.043478260869565216,0.9615384615384615,0.0050167224080266415,-0.9180602006688963
1.208835131,Laura Siegemund,Irina Camelia Begu,1.01,100.0,Laura Siegemund,Laura Siegemund,Irina Camelia Begu,2023-01-16,4829328,5253284,0.9900990099009901,0.01,9.90099009900991e-05,0.9800990099009901
1.208836998,Ons Jabeur,Marketa Vondrousova,100.0,1.01,Marketa Vondrousova,Marketa Vondrousova,Ons Jabeur,2023-01-16,6161111,9433253,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.208837121,Lucrezia Stefanini,Varvara Gracheva,2.74,1.55,Varvara Gracheva,Varvara Gracheva,Lucrezia Stefanini,2023-01-16,9633869,10942984,0.36496350364963503,0.6451612903225806,0.010124793972215773,-0.2801977866729456
1.208837185,Anett Kontaveit,Magda Linette,1.61,2.52,Magda Linette,Magda Linette,Anett Kontaveit,2023-01-16,5300737,7083215,0.6211180124223602,0.3968253968253968,0.01794340924775706,0.2242926155969634
1.208837257,Belinda Bencic,Claire Liu,1.06,1000.0,Belinda Bencic,Belinda Bencic,Claire Liu,2023-01-16,6390244,9633041,0.9433962264150942,0.001,-0.05560377358490576,0.9423962264150942
1.208838496,Jessica Pegula,Marta Kostyuk,1.36,3.85,Jessica Pegula,Jessica Pegula,Marta Kostyuk,2023-01-16,6215852,11694656,0.7352941176470588,0.2597402597402597,-0.0049656226126815195,0.47555385790679905
1.20883965,Petra Martic,Shuai Zhang,100.0,1.01,Shuai Zhang,Shuai Zhang,Petra Martic,2023-01-16,2346703,2386498,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.208839737,Nuria Parrizas Diaz,Anastasia Potapova,1.01,1.5,Nuria Parrizas Diaz,Nuria Parrizas Diaz,Anastasia Potapova,2023-01-16,9364864,10554735,0.9900990099009901,0.6666666666666666,0.6567656765676566,0.32343234323432346
1.208840618,Bernarda Pera,Coco Gauff,6.4,1.18,Coco Gauff,Coco Gauff,Bernarda Pera,2023-01-16,8784983,27552403,0.15625,0.8474576271186441,0.00370762711864403,-0.6912076271186441
1.208841049,Victoria Azarenka,Madison Keys,1.99,2.0,Victoria Azarenka,Victoria Azarenka,Madison Keys,2023-01-16,2263640,3800907,0.5025125628140703,0.5,0.002512562814070307,0.002512562814070307
1.208841828,Danielle Collins,Elena Rybakina,2.26,1.77,Elena Rybakina,Elena Rybakina,Danielle Collins,2023-01-16,9626845,10349398,0.4424778761061947,0.5649717514124294,0.007449627518623991,-0.12249387530623468
1.208862969,Elise Mertens,Aryna Sabalenka,5.6,1.22,Aryna Sabalenka,Aryna Sabalenka,Elise Mertens,2023-01-16,9002334,9628840,0.17857142857142858,0.819672131147541,-0.0017564402810303914,-0.6411007025761124
1.208863068,Magda Linette,Ekaterina Alexandrova,2.3,1.78,Magda Linette,Magda Linette,Ekaterina Alexandrova,2023-01-16,7083215,8681458,0.4347826086956522,0.5617977528089888,-0.0034196384953589787,-0.1270151441133366
1.208871172,Karolina Pliskova,Varvara Gracheva,1.33,140.0,Karolina Pliskova,Karolina Pliskova,Varvara Gracheva,2023-01-16,6199453,10942984,0.7518796992481203,0.007142857142857143,-0.24097744360902262,0.7447368421052631
1.208871234,Shuai Zhang,Katie Volynets,1.39,3.6,Shuai Zhang,Shuai Zhang,Katie Volynets,2023-01-16,2386498,13369546,0.7194244604316548,0.2777777777777778,-0.0027977617905674546,0.44164668265387697
1.208871296,Laura Siegemund,Caroline Garcia,50.0,1.01,Caroline Garcia,Caroline Garcia,Laura Siegemund,2023-01-16,4829328,5248977,0.02,0.9900990099009901,0.010099009900990108,-0.9700990099009901
1.208871359,Donna Vekic,Nuria Parrizas Diaz,1.39,3.7,Donna Vekic,Donna Vekic,Nuria Parrizas Diaz,2023-01-16,6603944,9364864,0.7194244604316548,0.27027027027027023,-0.01030526929807496,0.4491541901613845
1.20887196,Camila Giorgi,Belinda Bencic,100.0,1.01,Belinda Bencic,Belinda Bencic,Camila Giorgi,2023-01-16,5619012,6390244,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.208879745,Marketa Vondrousova,Linda Fruhvirtova,100.0,1.01,Linda Fruhvirtova,Linda Fruhvirtova,Marketa Vondrousova,2023-01-16,9433253,22108509,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.208911526,Jessica Pegula,Barbora Krejcikova,1.54,2.92,Jessica Pegula,Jessica Pegula,Barbora Krejcikova,2023-01-16,6215852,8784972,0.6493506493506493,0.3424657534246575,-0.008183597224693084,0.30688489592599183
1.208913043,Elena Rybakina,Iga Swiatek,1.01,60.0,Elena Rybakina,Elena Rybakina,Iga Swiatek,2023-01-16,10349398,12085633,0.9900990099009901,0.016666666666666666,0.006765676567656698,0.9734323432343234
1.208918535,Jelena Ostapenko,Coco Gauff,1.01,1000.0,Jelena Ostapenko,Jelena Ostapenko,Coco Gauff,2023-01-16,8827537,27552403,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.208932888,Victoria Azarenka,Lin Zhu,1.01,1000.0,Victoria Azarenka,Victoria Azarenka,Lin Zhu,2023-01-16,2263640,8714569,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
1.208957553,Shuai Zhang,Karolina Pliskova,95.0,1.6,Karolina Pliskova,Karolina Pliskova,Shuai Zhang,2023-01-16,2386498,6199453,0.010526315789473684,0.625,-0.3644736842105263,-0.6144736842105263
1.208960515,Belinda Bencic,Aryna Sabalenka,100.0,1.72,Aryna Sabalenka,Aryna Sabalenka,Belinda Bencic,2023-01-16,6390244,9628840,0.01,0.5813953488372093,-0.40860465116279066,-0.5713953488372093
1.208960997,Donna Vekic,Linda Fruhvirtova,1.01,32.0,Donna Vekic,Donna Vekic,Linda Fruhvirtova,2023-01-16,6603944,22108509,0.9900990099009901,0.03125,0.02134900990099009,0.9588490099009901
1.208981477,Caroline Garcia,Magda Linette,1.48,3.1,Magda Linette,Magda Linette,Caroline Garcia,2023-01-16,5248977,7083215,0.6756756756756757,0.3225806451612903,-0.0017436791630340842,0.35309503051438534
1.20900686,Jelena Ostapenko,Elena Rybakina,100.0,1.01,Elena Rybakina,Elena Rybakina,Jelena Ostapenko,2023-01-16,8827537,10349398,0.01,0.9900990099009901,9.90099009900991e-05,-0.9800990099009901
1.20902996,Victoria Azarenka,Jessica Pegula,3.9,1000.0,Victoria Azarenka,Victoria Azarenka,Jessica Pegula,2023-01-16,2263640,6215852,0.25641025641025644,0.001,-0.7425897435897435,0.25541025641025644
1.209048407,Karolina Pliskova,Magda Linette,1.58,2.76,Magda Linette,Magda Linette,Karolina Pliskova,2023-01-16,6199453,7083215,0.6329113924050632,0.3623188405797102,-0.004769767015226578,0.270592551825353
1.209048469,Donna Vekic,Aryna Sabalenka,3.8,1.36,Aryna Sabalenka,Aryna Sabalenka,Donna Vekic,2023-01-16,6603944,9628840,0.2631578947368421,0.7352941176470588,-0.001547987616099089,-0.4721362229102167
1.209094042,Victoria Azarenka,Elena Rybakina,1000.0,1.53,Elena Rybakina,Elena Rybakina,Victoria Azarenka,2023-01-16,2263640,10349398,0.001,0.6535947712418301,-0.3454052287581699,-0.6525947712418301
1.209125934,Magda Linette,Aryna Sabalenka,430.0,1.21,Aryna Sabalenka,Aryna Sabalenka,Magda Linette,2023-01-16,7083215,9628840,0.002325581395348837,0.8264462809917356,-0.17122813761291555,-0.8241206995963867
1.209170446,Aryna Sabalenka,Elena Rybakina,1.01,1000.0,Aryna Sabalenka,Aryna Sabalenka,Elena Rybakina,2023-01-16,9628840,10349398,0.9900990099009901,0.001,-0.008900990099009909,0.9890990099009901
