match,side,stake,odds,ev,win,profit,bankroll
Daniel Evans vs Thanasi Kokkinakis,p2,5606.8536000063805,2.05,0.0682888573761036,True,5887.1962800066985,92097.39961644167
Daniel Evans vs Thanasi Kokkinakis,p2,7051.9629129996565,2.05,0.0803992413410958,True,7404.561058649638,99501.96067509131
Daniel Evans vs Thanasi Kokkinakis,p2,9950.196067509132,2.12,0.167053899262338,True,11144.21959561023,110646.18027070153
Daniel Evans vs Thanasi Kokkinakis,p2,8998.88868179182,2.0,0.0813303148809618,True,8998.88868179182,119645.06895249336
Daniel Evans vs Thanasi Kokkinakis,p2,11964.506895249337,2.1,0.1599242181960619,True,13160.95758477427,132806.02653726764
John Isner vs Nuno Borges,p2,13280.602653726764,1.4,0.0539047820381931,True,5312.241061490705,138118.26759875834
John Isner vs Nuno Borges,p2,13811.826759875834,1.44,0.0701221734525429,True,6077.203774345367,144195.4713731037
John Isner vs Nuno Borges,p2,14419.547137310372,1.44,0.0701221734525429,True,6344.600740416563,150540.07211352026
Daniel Elahi Galan vs Matteo Arnaldi,p2,15054.007211352027,1.52,0.0544265933583658,True,7828.083749903054,158368.1558634233
Daniel Elahi Galan vs Matteo Arnaldi,p2,15836.81558634233,1.56,0.0761186515479765,True,8868.616728351706,167236.77259177502
Daniel Elahi Galan vs Matteo Arnaldi,p2,16723.677259177504,1.56,0.069473543153016,True,9365.259265139402,176602.03185691443
Facundo Diaz Acosta vs Jason Kubler,p2,8170.907590298086,2.15,0.0532074497107486,True,9396.543728842798,185998.57558575724
Facundo Diaz Acosta vs Jason Kubler,p2,7886.028159141214,2.25,0.0529979069349462,True,9857.535198926518,195856.11078468375
Facundo Diaz Acosta vs Jason Kubler,p2,8303.971145605745,2.25,0.0529979069349462,True,10379.96393200718,206236.07471669093
Facundo Diaz Acosta vs Jason Kubler,p2,8744.064235571037,2.25,0.0529979069349462,True,10930.080294463796,217166.1550111547
Facundo Diaz Acosta vs Jason Kubler,p2,9207.481338161022,2.25,0.0529979069349462,True,11509.351672701277,228675.506683856
Facundo Diaz Acosta vs Jason Kubler,p2,17957.225827022357,2.32,0.1036557803474758,True,23703.53809166951,252379.0447755255
Facundo Diaz Acosta vs Jason Kubler,p2,10700.448901875136,2.25,0.0529979069349462,True,13375.561127343919,265754.6059028694
Facundo Diaz Acosta vs Jason Kubler,p2,12882.737273776602,2.25,0.0605950799517145,True,16103.421592220751,281858.02749509015
Facundo Diaz Acosta vs Jason Kubler,p2,17031.664607011746,2.25,0.075532994209773,True,21289.58075876468,303147.60825385485
Facundo Diaz Acosta vs Jason Kubler,p2,18318.11723115596,2.25,0.075532994209773,True,22897.64653894495,326045.2547927998
Facundo Diaz Acosta vs Jason Kubler,p2,12897.268451928017,2.3,0.0514236865620431,True,16766.44898750642,342811.70378030627
Facundo Diaz Acosta vs Jason Kubler,p2,21465.801213775783,2.2,0.0751402626353702,True,25758.961456530942,368570.66523683723
Facundo Diaz Acosta vs Jason Kubler,p2,15626.779052138487,2.25,0.0529979069349462,True,19533.473815173107,388104.1390520103
Facundo Diaz Acosta vs Jason Kubler,p2,19681.885032780046,2.2,0.0608554757932405,True,23618.26203933606,411722.4010913464
Facundo Diaz Acosta vs Jason Kubler,p2,19023.08228873628,2.27,0.0586786496014216,True,24159.31450669508,435881.7155980415
Facundo Diaz Acosta vs Jason Kubler,p2,26338.76088033023,2.25,0.075532994209773,True,32923.451100412785,468805.1666984543
Facundo Diaz Acosta vs Jason Kubler,p2,22725.829246295747,2.25,0.0605950799517145,True,28407.286557869684,497212.453256324
Facundo Diaz Acosta vs Jason Kubler,p2,21080.975459659956,2.25,0.0529979069349462,True,26351.219324574944,523563.6725808989
Facundo Diaz Acosta vs Jason Kubler,p2,35080.4853507823,2.32,0.0884443346398858,True,46306.24066303263,569869.9132439315
Facundo Diaz Acosta vs Jason Kubler,p2,51866.71698973429,2.4,0.1274210167936099,True,72613.403785628,642483.3170295595
Facundo Diaz Acosta vs Jason Kubler,p2,43048.49203932288,2.32,0.0884443346398858,True,56824.009491906196,699307.3265214657
Facundo Diaz Acosta vs Jason Kubler,p2,27662.277515061684,2.3,0.0514236865620431,True,35960.96076958018,735268.2872910459
Facundo Diaz Acosta vs Jason Kubler,p2,50231.03832777561,2.4,0.0956432568552345,True,70323.45365888585,805591.7409499318
Mackenzie Mcdonald vs Sebastian Korda,p2,77308.37784141688,1.55,0.0527805905291945,True,42519.607812779286,848111.348762711
Mackenzie Mcdonald vs Sebastian Korda,p2,84811.13487627111,1.56,0.0728267120002907,True,47494.23553071183,895605.5842934229
Mackenzie Mcdonald vs Sebastian Korda,p2,89560.55842934229,1.54,0.0603460075953004,True,48362.70155184484,943968.2858452677
Andrey Rublev vs Laslo Djere,p2,18720.094947293932,4.8,0.0753588461248129,False,-18720.094947293932,925248.1908979737
Andrey Rublev vs Laslo Djere,p2,14751.467155197957,4.7,0.0589900407384325,False,-14751.467155197957,910496.7237427757
Ben Shelton vs Lorenzo Sonego,p2,91049.67237427758,1.43,0.0587087127795984,True,39151.359120939356,949648.0828637151
Ben Shelton vs Lorenzo Sonego,p2,94964.80828637152,1.44,0.0751014667800067,True,41784.51564600346,991432.5985097185
Ben Shelton vs Lorenzo Sonego,p2,99143.25985097187,1.43,0.0648906297936716,True,42631.601735917895,1034064.2002456364
Alexander Shevchenko vs Oscar Otte,p2,32508.51992608932,2.96,0.0616177400203967,False,-32508.51992608932,1001555.6803195471
Alexander Shevchenko vs Oscar Otte,p2,44738.310392725994,3.1,0.093804521976002,False,-44738.310392725994,956817.3699268211
Alexander Shevchenko vs Oscar Otte,p2,38410.15884133385,3.05,0.0822945194136229,False,-38410.15884133385,918407.2110854873
Jurij Rodionov vs Lucas Pouille,p2,64299.30524703339,1.81,0.0567095256019817,True,52082.43725009705,970489.6483355843
Jurij Rodionov vs Lucas Pouille,p2,60020.732573453024,1.81,0.0500951179313206,True,48616.79338449695,1019106.4417200813
Lorenzo Musetti vs Mikael Ymer,p2,25766.49358633421,5.1,0.1036620115222343,False,-25766.49358633421,993339.9481337471
Adrian Mannarino vs Ugo Humbert,p2,99333.99481337471,1.29,0.0562195253105554,True,28806.85849587867,1022146.8066296257
Alejandro Davidovich Fokina vs Arthur Fils,p2,21815.023789341714,3.9,0.0618928402248724,False,-21815.023789341714,1000331.782840284
Alex Molcan vs Hugo Gaston,p2,49269.4814228093,2.74,0.0857004637324174,False,-49269.4814228093,951062.3014174748
Alexander Zverev vs Lloyd Harris,p2,28877.5744918933,10.0,0.2732714460868487,False,-28877.5744918933,922184.7269255815
Alexander Zverev vs Lloyd Harris,p2,16949.39899756113,10.0,0.1654165228767232,False,-16949.39899756113,905235.3279280204
Alexander Zverev vs Lloyd Harris,p2,27486.107456865873,10.0,0.2732714460868487,False,-27486.107456865873,877749.2204711545
Alexander Zverev vs Lloyd Harris,p2,23123.58044757536,10.0,0.2370975891228575,False,-23123.58044757536,854625.6400235792
Alexander Zverev vs Lloyd Harris,p2,10546.442539605016,9.0,0.0987233899447626,False,-10546.442539605016,844079.1974839743
Alexander Zverev vs Lloyd Harris,p2,25629.193656474712,10.0,0.2732714460868487,False,-25629.193656474712,818450.0038274996
Alexander Zverev vs Lloyd Harris,p2,24851.00178841419,10.0,0.2732714460868487,False,-24851.00178841419,793599.0020390854
Alexander Zverev vs Lloyd Harris,p2,24096.438544477875,10.0,0.2732714460868487,False,-24096.438544477875,769502.5634946075
Alexander Zverev vs Lloyd Harris,p2,13570.31713871946,9.5,0.1498990401737937,False,-13570.31713871946,755932.246355888
Alexander Zverev vs Lloyd Harris,p2,22952.744233928166,10.0,0.2732714460868487,False,-22952.744233928166,732979.5021219598
Alexander Zverev vs Lloyd Harris,p2,12051.961645179306,9.0,0.1315394126061003,False,-12051.961645179306,720927.5404767805
Alexander Zverev vs Lloyd Harris,p2,21889.87905665833,10.0,0.2732714460868487,False,-21889.87905665833,699037.6614201221
Alexander Zverev vs Lloyd Harris,p2,21225.225845049525,10.0,0.2732714460868487,False,-21225.225845049525,677812.4355750727
Alexander Zverev vs Lloyd Harris,p2,20580.7538272499,10.0,0.2732714460868487,False,-20580.7538272499,657231.6817478228
Alexander Zverev vs Lloyd Harris,p2,6911.598664314384,8.5,0.0788717151378097,False,-6911.598664314384,650320.0830835084
Alexander Zverev vs Lloyd Harris,p2,19745.989947061105,10.0,0.2732714460868487,False,-19745.989947061105,630574.0931364474
Alexander Zverev vs Lloyd Harris,p2,14092.62275067707,10.0,0.201139891626738,False,-14092.62275067707,616481.4703857703
Andrea Vavassori vs Miomir Kecmanovic,p2,61648.14703857704,1.5,0.0630419471709509,False,-61648.14703857704,554833.3233471933
Andrea Vavassori vs Miomir Kecmanovic,p2,55483.332334719336,1.51,0.0590699780703376,False,-55483.332334719336,499349.99101247394
Bernabe Zapata Miralles vs Diego Schwartzman,p2,20964.418212858465,2.28,0.0537387719944677,True,26834.45531245883,526184.4463249327
Bernabe Zapata Miralles vs Diego Schwartzman,p2,31795.429390027002,2.25,0.075532994209773,True,39744.28673753375,565928.7330624665
Bernabe Zapata Miralles vs Diego Schwartzman,p2,23759.621211845206,2.28,0.0537387719944677,True,30412.31515116186,596341.0482136284
Bernabe Zapata Miralles vs Diego Schwartzman,p2,25036.434078823473,2.28,0.0537387719944677,True,32046.63562089404,628387.6838345224
Bernabe Zapata Miralles vs Diego Schwartzman,p2,37971.202627652514,2.25,0.075532994209773,True,47464.00328456564,675851.687119088
Bernabe Zapata Miralles vs Diego Schwartzman,p2,28374.562278257028,2.28,0.0537387719944677,True,36319.43971616899,712171.126835257
Bernabe Zapata Miralles vs Diego Schwartzman,p2,43033.934079691986,2.25,0.075532994209773,True,53792.417599614986,765963.544434872
Bernabe Zapata Miralles vs Diego Schwartzman,p2,34973.49531047502,2.3,0.0593573208985579,True,45465.543903617516,811429.0883384895
Bernabe Zapata Miralles vs Diego Schwartzman,p2,34066.56466242256,2.28,0.0537387719944677,True,43605.202767900875,855034.2911063904
Bernabe Zapata Miralles vs Diego Schwartzman,p2,35897.26001345128,2.28,0.0537387719944677,True,45948.49281721764,900982.783923608
Bernabe Zapata Miralles vs Diego Schwartzman,p2,39495.05209419884,2.29,0.0565478254530514,True,50948.61720151651,951931.4011251245
Bernabe Zapata Miralles vs Diego Schwartzman,p2,39965.33165581035,2.28,0.0537387719944677,True,51155.62451943724,1003087.0256445617
Bernabe Zapata Miralles vs Diego Schwartzman,p2,66378.72374564465,2.35,0.0893354960892232,True,89611.27705662028,1092698.302701182
Bernabe Zapata Miralles vs Diego Schwartzman,p2,72308.69996123131,2.35,0.0893354960892232,True,97616.74494766227,1190315.0476488443
Bernabe Zapata Miralles vs Diego Schwartzman,p2,55551.00580088549,2.34,0.0625366770925227,True,74438.34777318654,1264753.395422031
Borna Coric vs Federico Coria,p2,18728.59540934281,7.05,0.0895890081312766,False,-18728.59540934281,1246024.8000126882
Borna Coric vs Federico Coria,p2,18451.260485968432,7.05,0.0895890081312766,False,-18451.260485968432,1227573.5395267198
Borna Coric vs Federico Coria,p2,29369.019654423453,6.8,0.138761800015117,False,-29369.019654423453,1198204.5198722964
Borna Coric vs Federico Coria,p2,12122.300734718676,6.8,0.0586789175764934,False,-12122.300734718676,1186082.2191375778
Brandon Nakashima vs Denis Shapovalov,p2,95694.90076688232,2.02,0.0822951370548267,True,97608.79878221996,1283691.0179197977
Brandon Nakashima vs Denis Shapovalov,p2,104402.99469727953,2.0,0.0813303148809618,True,104402.99469727953,1388094.0126170772
Brandon Nakashima vs Denis Shapovalov,p2,111993.51667971247,2.02,0.0822951370548267,True,114233.38701330672,1502327.399630384
Brandon Nakashima vs Denis Shapovalov,p2,122184.76046623568,2.0,0.0813303148809618,True,122184.76046623568,1624512.1600966197
Brandon Nakashima vs Denis Shapovalov,p2,117097.67343571346,2.08,0.0778482860374827,True,126465.48731057053,1750977.6474071902
Brandon Nakashima vs Denis Shapovalov,p2,141271.51516991446,2.02,0.0822951370548267,True,144096.94547331275,1895074.5928805028
Brandon Nakashima vs Denis Shapovalov,p2,145093.47389521933,2.1,0.0842198095443546,True,159602.82128474128,2054677.414165244
Brandon Nakashima vs Denis Shapovalov,p2,157313.21863280347,2.1,0.0842198095443546,True,173044.54049608382,2227721.954661328
Brandon Nakashima vs Denis Shapovalov,p2,181181.3280398375,2.0,0.0813303148809618,True,181181.3280398375,2408903.2827011654
Brandon Nakashima vs Denis Shapovalov,p2,166857.14614421173,2.02,0.070652188607694,True,170194.28906709596,2579097.5717682615
Brandon Nakashima vs Denis Shapovalov,p2,209758.8176206367,2.0,0.0813303148809618,True,209758.8176206367,2788856.3893888984
Brandon Nakashima vs Denis Shapovalov,p2,225009.1360695966,2.02,0.0822951370548267,True,229509.31879098853,3018365.708179887
Brandon Nakashima vs Denis Shapovalov,p2,243526.2937610322,2.02,0.0822951370548267,True,248396.81963625285,3266762.5278161396
Brandon Nakashima vs Denis Shapovalov,p2,231348.57547453977,2.1,0.0779008057228201,True,254483.43302199378,3521245.9608381335
Brandon Nakashima vs Denis Shapovalov,p2,284099.4303440482,2.02,0.0822951370548267,True,289781.41895092913,3811027.379789063
Brandon Nakashima vs Denis Shapovalov,p2,291813.05720493797,2.05,0.0803992413410958,True,306403.7100651848,4117431.0898542474
Brandon Nakashima vs Denis Shapovalov,p2,334871.9670385077,2.0,0.0813303148809618,True,334871.9670385077,4452303.056892755
Brandon Nakashima vs Denis Shapovalov,p2,274195.4513070562,2.06,0.0652801875055471,True,290647.17838547955,4742950.235278235
Brandon Nakashima vs Denis Shapovalov,p2,382668.3722122009,2.02,0.0822951370548267,True,390321.73965644493,5133271.974934679
Brandon Nakashima vs Denis Shapovalov,p2,370015.20834528573,2.08,0.0778482860374827,True,399616.42501290864,5532888.399947588
Brandon Nakashima vs Denis Shapovalov,p2,359842.50173516094,2.05,0.0682888573761036,True,377834.62682191894,5910723.026769508
Brandon Nakashima vs Denis Shapovalov,p2,519262.1364995442,2.1,0.0966359525835675,True,571188.3501494987,6481911.376919006
Brandon Nakashima vs Denis Shapovalov,p2,569441.5277007561,2.1,0.0966359525835675,True,626385.6804708318,7108297.057389838
Brandon Nakashima vs Denis Shapovalov,p2,522506.8608084902,1.97,0.071301417328547,True,506831.6549842355,7615128.712374073
Brandon Nakashima vs Denis Shapovalov,p2,703965.2516640261,2.0,0.0924429879327095,True,703965.2516640261,8319093.964038099
Brandon Nakashima vs Denis Shapovalov,p2,831909.39640381,2.12,0.133211097394659,True,931738.5239722673,9250832.488010366
Carlos Alcaraz vs Flavio Cobolli,p2,71005.41424970244,9.7,0.0667774608148022,False,-71005.41424970244,9179827.073760662
Casper Ruud vs Elias Ymer,p2,113282.95597854535,9.0,0.0987233899447626,False,-113282.95597854535,9066544.117782118
Casper Ruud vs Elias Ymer,p2,133338.3283393031,8.5,0.1102997404031168,False,-133338.3283393031,8933205.789442815
Casper Ruud vs Elias Ymer,p2,183742.95433911507,9.0,0.1645482785642403,False,-183742.95433911507,8749462.8351037
Casper Ruud vs Elias Ymer,p2,154298.36247274405,9.5,0.1498990401737937,False,-154298.36247274405,8595164.472630955
Casper Ruud vs Elias Ymer,p2,168091.32324952123,9.29,0.1621233746225209,False,-168091.32324952123,8427073.149381435
Casper Ruud vs Elias Ymer,p2,216998.37150489414,9.5,0.218876248621028,False,-216998.37150489414,8210074.77787654
Casper Ruud vs Elias Ymer,p2,211410.63156232197,9.5,0.218876248621028,False,-211410.63156232197,7998664.146314218
Casper Ruud vs Elias Ymer,p2,117633.41052135681,8.5,0.1102997404031168,False,-117633.41052135681,7881030.735792861
Casper Ruud vs Elias Ymer,p2,207619.26525106968,10.0,0.2370975891228575,False,-207619.26525106968,7673411.470541792
Casper Ruud vs Elias Ymer,p2,189661.4199130133,9.0,0.197733611071032,False,-189661.4199130133,7483750.0506287785
Casper Ruud vs Elias Ymer,p2,192707.66314106534,9.5,0.218876248621028,False,-192707.66314106534,7291042.387487713
Casper Ruud vs Elias Ymer,p2,162946.608407248,10.0,0.201139891626738,False,-162946.608407248,7128095.779080465
Casper Ruud vs Elias Ymer,p2,220866.59153166114,9.2,0.2540799263493141,False,-220866.59153166114,6907229.187548804
Daniil Medvedev vs Thiago Seyboth Wild,p2,237642.14435609692,10.0,0.3096435981971331,True,2138779.2992048725,9046008.486753676
Daniil Medvedev vs Thiago Seyboth Wild,p2,311226.5130178013,10.0,0.3096435981971331,True,2801038.6171602113,11847047.103913888
Daniil Medvedev vs Thiago Seyboth Wild,p2,359717.74377172906,10.0,0.2732714460868487,True,3237459.6939455615,15084506.797859449
Daniil Medvedev vs Thiago Seyboth Wild,p2,356138.10710567195,9.7,0.2054029059974981,True,3098401.531819346,18182908.329678796
Daniil Medvedev vs Thiago Seyboth Wild,p2,625580.1289878185,10.0,0.3096435981971331,True,5630221.160890367,23813129.490569163
Daniil Medvedev vs Thiago Seyboth Wild,p2,191001.62979399317,8.0,0.0561459764911393,True,1337011.4085579521,25150140.899127115
Daniil Medvedev vs Thiago Seyboth Wild,p2,662559.7525870238,10.0,0.2370975891228575,True,5963037.773283214,31113178.672410328
Daniil Medvedev vs Thiago Seyboth Wild,p2,819651.072575244,10.0,0.2370975891228575,True,7376859.653177196,38490038.325587526
Daniil Medvedev vs Thiago Seyboth Wild,p2,632869.6290667589,9.0,0.1315394126061003,True,5062957.032534071,43552995.3581216
Daniil Medvedev vs Thiago Seyboth Wild,p2,1322421.113658633,10.0,0.2732714460868487,True,11901790.022927698,55454785.38104929
Daniil Medvedev vs Thiago Seyboth Wild,p2,1084501.4408858083,9.29,0.1621233746225209,True,8990516.94494335,64445302.325992644
Daniil Medvedev vs Thiago Seyboth Wild,p2,1956784.5511253518,10.0,0.2732714460868487,True,17611060.960128166,82056363.2861208
Daniil Medvedev vs Thiago Seyboth Wild,p2,2823136.3980983975,10.0,0.3096435981971331,True,25408227.58288558,107464590.86900638
Daniil Medvedev vs Thiago Seyboth Wild,p2,4163047.0358237135,9.57,0.3319913360159531,True,35677313.09700923,143141903.9660156
Daniil Medvedev vs Thiago Seyboth Wild,p2,4924774.910758395,10.0,0.3096435981971331,True,44322974.19682555,187464878.16284114
Daniil Medvedev vs Thiago Seyboth Wild,p2,3855877.8741188194,9.0,0.1645482785642403,True,30847022.992950555,218311901.1557917
Daniil Medvedev vs Thiago Seyboth Wild,p2,6628712.102979153,10.0,0.2732714460868487,True,59658408.92681238,277970310.08260405
Daniil Medvedev vs Thiago Seyboth Wild,p2,9563525.222883373,10.0,0.3096435981971331,True,86071727.00595036,364042037.0885544
Daniil Medvedev vs Thiago Seyboth Wild,p2,11053588.212399052,10.0,0.2732714460868487,True,99482293.91159147,463524331.00014585
Daniil Medvedev vs Thiago Seyboth Wild,p2,11935819.61339807,9.5,0.218876248621028,True,101454466.7138836,564978797.7140294
Daniil Medvedev vs Thiago Seyboth Wild,p2,10813586.582442977,9.25,0.1579034287058508,True,89212089.30515456,654190887.019184
Daniil Medvedev vs Thiago Seyboth Wild,p2,22507335.573821593,10.0,0.3096435981971331,True,202566020.16439435,856756907.1835784
Daniil Medvedev vs Thiago Seyboth Wild,p2,9009851.563431207,8.5,0.0788717151378097,True,67573886.72573406,924330793.9093125
Daniil Medvedev vs Thiago Seyboth Wild,p2,27583609.463066466,9.5,0.2536545163062784,True,234460680.43606496,1158791474.3453774
Daniil Medvedev vs Thiago Seyboth Wild,p2,34580316.57940187,9.5,0.2536545163062784,True,293932690.9249159,1452724165.2702932
Daniil Medvedev vs Thiago Seyboth Wild,p2,32466753.462890025,10.0,0.201139891626738,True,292200781.1660102,1744924946.4363034
Dominic Stricker vs Tommy Paul,p2,174492494.64363036,1.42,0.0556078622000381,True,73286847.75032474,1818211794.186628
Dominic Thiem vs Pedro Cachin,p2,133102962.1579614,2.06,0.0775977475993411,True,141089139.8874391,1959300934.074067
Dominic Thiem vs Pedro Cachin,p2,115924191.7657358,2.05,0.0621244032691413,True,121720401.35402258,2081021335.4280896
