market_id,player_1,player_2,odds_player_1,odds_player_2,match_id,actual_winner,winner_name,loser_name,match_date
1.226182412,Zdenek Kolar,Franco Agamenone,1.74,2.24,0d30484ab4,,,,
1.226188159,Rasheeda Mcadoo,Maria Sara Popa,2.54,1.64,95f49582e5,,,,
1.226188258,Maria Sakkari,Coco Gauff,1.04,26.0,1ee643e1c4,Maria Sakkari,Maria Sakkari,Coco Gauff,2024-03-06
1.226189569,Maxime Janvier,Alexis Gautier,1.5,2.5,6fcd4f31c0,,,,
1.226191859,Thanasi Kokkinakis,Nuno Borges,190.0,2.1,8e8ec138bb,,,,
1.226191863,Facundo Bagnis,Hugo Dellien,1.49,3.05,c37f2bfbe4,,,,
1.226205461,Tommy Paul,Daniil Medvedev,1000.0,1.01,39fb318db2,,,,
1.22620555,Jannik Sinner,Carlos Alcaraz,210.0,2.38,3c932af3f4,,,,
1.226208867,Robin Anderson,Katrina Scott,2.0,2.0,c8badcc8d4,,,,
1.226208902,Linda Klimovicova,Viktoria Hruncakova,26.0,1.01,b70feca03f,,,,
1.226209545,Henri Squire,Alexander Blockx,1.01,100.0,fbf0c4896c,,,,
1.226209549,Yuta Shimizu,Clement Chidekh,3.0,1.5,0555af7102,,,,
1.226209753,Franco Agamenone,Titouan Droguet,3.45,1.4,e621833346,,,,
1.226209761,Elisabetta Cocciaretto,Diana Shnaider,1.96,100.0,c288e5dc23,,,,
1.226209913,Alexis Gautier,Nikolay Vylegzhanin,1.54,1.35,b651d27093,,,,
1.226209914,Alexey Vatutin,Fajing Sun,1.02,3.3,f3b1e6248a,,,,
1.226214982,Luke Saville,James McCabe,1.01,12.0,62a79a767b,,,,
1.226238638,Maria Sakkari,I Swiatek,6.0,1.19,ed50d31e6b,Iga Swiatek,Iga Swiatek,Maria Sakkari,2024-03-06
1.226238834,Nuno Borges,Luca Van Assche,1.75,2.28,cc30fa5d82,,,,
1.22623884,Matteo Berrettini,Terence Atmane,1.01,10.0,07d75e1209,,,,
1.226238846,Facundo Bagnis,Gustavo Heide,1.44,3.15,81cbdef81a,,,,
1.226265841,Facundo Bagnis,Juan Pablo Varillas,100.0,1.89,cfb85da853,,,,
1.226266727,Stefan Popovic,Petr Brunclik,1.57,2.7,e02b0a1a23,,,,
1.226266753,Johan Nikles,Matthew Dellavedova,1.61,2.6,ebff8b4e3c,,,,
1.226266757,Mirza Basic,Sergi Perez Contri,1.65,2.58,51ee315a7e,,,,
1.226266776,Camila Osorio,Mccartney Kessler,1.05,23.0,8f3711671f,,,,
1.226266846,Harriet Dart,Ena Koike,1.04,6.8,559096a449,,,,
1.226266853,Su-Wei Hsieh,Greet Minnen,4.5,1.29,58dab6f74f,,,,
1.226266867,Bernarda Pera,Sayaka Ishii,1.15,7.8,24823a70cf,,,,
1.226266977,Victoria Jimenez Kasint,Maria Lourdes Carle,50.0,1.02,c3ae6d8118,,,,
1.226267001,Kayla Day,Emiliana Arango,21.0,1.05,f83a870185,,,,
1.226267109,Anna Bondar,Anna Karolina Schmiedlova,1.98,1.41,e1e2aab8f5,,,,
1.226267138,Tamara Zidansek,Clara Tauson,5.5,1.68,57553e71ad,,,,
1.226267241,Claire Liu,Kamilla Rakhimova,1.01,13.5,3019ffca41,,,,
1.226267252,Heather    Watson,Oceane Dodin,36.0,1.03,1924deae7b,,,,
1.226267271,Aleksandra Krunic,Aliaksandra Sasnovich,4.6,1.28,5ffb371885,,,,
1.226267384,Nao Hibino,Jule Niemeier,9.2,1.1,d575cbc095,,,,
1.226267404,Rebecca Sramkova,Rebeka Masarova,2.78,1.57,9ffdf2ad2b,,,,
1.22626763,Tamara Korpatsch,Mai Hontama,1.04,26.0,4d4b336099,,,,
1.226267639,Yanina Wickmayer,Alycia Parks,1.04,21.0,b2cb87a52f,,,,
1.226267721,Taylor Townsend,Laura Pigossi,1.01,7.2,24bab985a6,,,,
1.226272177,Matteo Berrettini,Aleksandar Vukic,2.5,110.0,9f6f5910ae,,,,
1.22627569,Kaichi Uchida,Martin A V Del Puerto,1.09,8.6,ce42219a00,,,,
1.226279223,Daniil Medvedev,Carlos Alcaraz,770.0,1.37,bb0da2b5b3,,,,
1.226286976,Gerardo Delgado,R Jauregui Sainz De Rozas,13.5,1.08,71a4c9d575,,,,
