match,side,odds,ev,stake,win,profit,player_staked,player_payout,bankroll
Elise Mertens vs Viktoria Hruncakova,p2,7.5,0.3375341166427177,20.0,False,-20.0,Viktoria Hruncakova,0.0,980.0
Aryna Sabalenka vs Marta Kostyuk,p2,5.7,0.1283231402238813,19.6,False,-19.6,Marta Kostyuk,0.0,960.4
Jessika Ponchet vs Nadia Podoroska,p1,2.14,0.0594251494277608,19.208,False,-19.208,Jessika Ponchet,0.0,941.192
Danielle Collins vs Jessica Pegula,p1,4.2,0.3017644309087151,18.82384,False,-18.82384,Danielle Collins,0.0,922.36816
Madison Brengle vs Mayar Sherif,p1,4.1,0.2794410496886224,18.4473632,False,-18.4473632,Madison Brengle,0.0,903.9207968
Katie Volynets vs Liudmila Samsonova,p1,3.55,0.2091330385074474,18.078415936,False,-18.078415936,Katie Volynets,0.0,885.842380864
Jelena Ostapenko vs Tereza Martincova,p2,6.0,0.1730341925590668,17.71684761728,False,-17.71684761728,Tereza Martincova,0.0,868.12553324672
Alycia Parks vs Marketa Vondrousova,p1,8.5,0.9208229577807292,17.3625106649344,False,-17.3625106649344,Alycia Parks,0.0,850.7630225817857
Dalma Galfi vs Varvara Gracheva,p1,3.25,0.1695900359162112,17.015260451635715,False,-17.015260451635715,Dalma Galfi,0.0,833.7477621301499
Belinda Bencic vs Elina Avanesyan,p2,7.0,0.2656943207823938,16.674955242602998,True,100.04973145561797,Elina Avanesyan,116.72468669822098,933.7974935857678
Ana Bogdan vs Camila Osorio,p1,2.57,0.1240312811076609,18.675949871715357,False,-18.675949871715357,Ana Bogdan,0.0,915.1215437140525
Kaia Kanepi vs Madison Keys,p1,4.0,0.2669848231914609,18.30243087428105,False,-18.30243087428105,Kaia Kanepi,0.0,896.8191128397714
Dayana Yastremska vs Donna Vekic,p1,2.66,0.1293850203452873,17.93638225679543,False,-17.93638225679543,Dayana Yastremska,0.0,878.8827305829759
Anna Karolina Schmiedlova vs Veronika Kudermetova,p1,7.0,0.6919554698201238,17.57765461165952,True,105.46592766995713,Anna Karolina Schmiedlova,123.04358228161664,984.3486582529331
Maryna Zanevska vs Yulia Putintseva,p1,2.63,0.0800629036916156,19.686973165058664,False,-19.686973165058664,Maryna Zanevska,0.0,964.6616850878744
Katerina Siniakova vs Peyton Stearns,p1,2.75,0.0992173683150969,19.293233701757487,False,-19.293233701757487,Katerina Siniakova,0.0,945.3684513861169
Camila Giorgi vs Jessica Pegula,p1,3.1,0.1047705486913737,18.90736902772234,False,-18.90736902772234,Camila Giorgi,0.0,926.4610823583946
Camila Osorio vs Elise Mertens,p1,2.14,0.0658064272589766,18.529221647167894,False,-18.529221647167894,Camila Osorio,0.0,907.9318607112267
Bernarda Pera vs Donna Vekic,p1,2.25,0.0522413122920544,18.158637214224534,True,22.69829651778067,Bernarda Pera,40.8569337320052,930.6301572290074
Anna Blinkova vs Caroline Garcia,p1,3.0,0.1496598475437656,18.61260314458015,True,37.2252062891603,Anna Blinkova,55.837809433740446,967.8553635181677
Kayla Day vs Madison Keys,p1,4.8,0.4129398183001458,19.357107270363354,True,73.55700762738074,Kayla Day,92.9141148977441,1041.4123711455484
Daria Kasatkina vs Marketa Vondrousova,p1,2.99,0.1342809819496444,20.82824742291097,True,41.44821237159283,Daria Kasatkina,62.2764597945038,1082.860583517141
Kamilla Rakhimova vs Magdalena Frech,p1,2.21,0.0665418102025916,21.65721167034282,True,26.205226121114816,Kamilla Rakhimova,47.86243779145764,1109.0658096382558
Danka Kovinic vs Linda Noskova,p1,2.11,0.0568216369029088,22.181316192765117,False,-22.181316192765117,Danka Kovinic,0.0,1086.8844934454908
Kateryna Baindl vs Olga Danilovic,p1,4.3,0.2920125734387757,21.737689868909815,False,-21.737689868909815,Kateryna Baindl,0.0,1065.1468035765809
Lucia Bronzetti vs Ons Jabeur,p1,4.85,0.3626179480246985,21.30293607153162,False,-21.30293607153162,Lucia Bronzetti,0.0,1043.8438675050493
Fiona Ferro vs Rebecca Peterson,p1,2.3,0.0740172852165135,20.876877350100987,False,-20.876877350100987,Fiona Ferro,0.0,1022.9669901549482
Petra Martic vs Shelby Rogers,p1,1.75,0.05120058793851,20.459339803098967,True,15.344504852324224,Petra Martic,35.80384465542319,1038.3114950072725
Anastasia Pavlyuchenkova vs Liudmila Samsonova,p1,3.1,0.1407652704633142,20.76622990014545,True,43.60908279030545,Anastasia Pavlyuchenkova,64.3753126904509,1081.9205777975778
Aliona Bolsova vs Anna Karolina Schmiedlova,p1,2.1,0.050713761448579,21.638411555951556,False,-21.638411555951556,Aliona Bolsova,0.0,1060.2821662416263
Bianca Andreescu vs Victoria Azarenka,p1,2.55,0.090216874136666,21.205643324832526,True,32.86874715349042,Bianca Andreescu,54.07439047832294,1093.1509133951167
Jasmine Paolini vs Sorana Cirstea,p1,3.08,0.1564027318794576,21.863018267902333,True,45.47507799723685,Jasmine Paolini,67.33809626513919,1138.6259913923536
Clara Burel vs Sara Sorribes Tormo,p1,2.79,0.1431075735608427,22.772519827847074,False,-22.772519827847074,Clara Burel,0.0,1115.8534715645067
