player_1,player_2,odds_player_1,odds_player_2,p_model,ev_p1_model,ev_p2_model,winner_name
Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7944246532168293,0.1280830075678976,-0.4079430012644685,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7944246532168293,0.1280830075678976,-0.4079430012644685,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7944246532168293,0.1280830075678976,-0.4079430012644685,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,2.75,0.7937219792201632,0.1112107709082284,-0.43273544285544874,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,2.9,0.7991707712648296,0.11883907977076147,-0.4175952366680059,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.38,3.19,0.8119757048435567,0.12052647268410821,-0.400202498450946,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,3.0,0.8024471702008642,0.1234260382812098,-0.4073415106025926,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.35,3.1,0.8155836100695598,0.10103787359390592,-0.4283091912156354,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.38,3.19,0.8119757048435567,0.12052647268410821,-0.400202498450946,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,2.85,0.7974300806500192,0.11640211291002678,-0.42267572985255464,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,3.0,0.8024471702008642,0.1234260382812098,-0.4073415106025926,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.38,3.0,0.8064990966801837,0.11296875341865342,-0.41949729004055114,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.41,2.98,0.7998017808049189,0.12772051093493553,-0.4034093067986584,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,2.88,0.798483090317341,0.11787632644427726,-0.4196313001139421,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.38,3.1,0.8094801222478417,0.11708256870202138,-0.40938837896830926,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,3.05,0.8039906100215984,0.12558685403023784,-0.4021713605658753,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,3.0,0.8024471702008642,0.1234260382812098,-0.4073415106025926,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.38,3.05,0.8080184533800288,0.11506546566443965,-0.41445628280908775,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,2.98,0.8018126545807697,0.12253771641307742,-0.40940171065069364,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7944246532168293,0.1280830075678976,-0.4079430012644685,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7944246532168293,0.1280830075678976,-0.4079430012644685,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7944246532168293,0.1280830075678976,-0.4079430012644685,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.42,2.88,0.7944246532168293,0.1280830075678976,-0.4079430012644685,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,3.0,0.8024471702008642,0.1234260382812098,-0.4073415106025926,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.38,2.75,0.7979077947001678,0.10111275668623154,-0.4442464354254615,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,2.88,0.798483090317341,0.11787632644427726,-0.4196313001139421,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.38,3.1,0.8094801222478417,0.11708256870202138,-0.40938837896830926,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.36,3.05,0.812098526479286,0.10445399601182914,-0.4269005057618225,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,2.9,0.7991707712648296,0.11883907977076147,-0.4175952366680059,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.43,2.75,0.7875497215259665,0.12619610178213203,-0.41576173419640783,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.4,2.89,0.7988283403903609,0.11835967654650514,-0.4186139037281429,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.44,3.2,0.8005147555694856,0.15274124802005917,-0.3616472178223539,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.44,3.2,0.8005147555694856,0.15274124802005917,-0.3616472178223539,Stan Wawrinka
Emil Ruusuvuori,Stan Wawrinka,1.44,3.2,0.8005147555694856,0.15274124802005917,-0.3616472178223539,Stan Wawrinka
Benjamin Bonzi,Harold Mayot,2.17,1.7,0.5782100556742333,0.2547158208130862,-0.28295709464619667,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.17,1.7,0.5782100556742333,0.2547158208130862,-0.28295709464619667,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.15,1.67,0.5762050637740828,0.23884088711427798,-0.2922624565027182,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.17,1.7,0.5782100556742333,0.2547158208130862,-0.28295709464619667,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.15,1.67,0.5762050637740828,0.23884088711427798,-0.2922624565027182,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.14,1.69,0.5806119282441932,0.2425095264425734,-0.29123415873268643,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.17,1.7,0.5782100556742333,0.2547158208130862,-0.28295709464619667,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.3,1.69,0.5607958922314874,0.2898305521324209,-0.2577450578712137,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.15,1.67,0.5762050637740828,0.23884088711427798,-0.2922624565027182,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.15,1.71,0.5823054212626623,0.2519566557147239,-0.28574227035915245,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.2,1.69,0.5728704229662128,0.26031493052566823,-0.2781510148128997,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.15,1.67,0.5762050637740828,0.23884088711427798,-0.2922624565027182,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.12,1.67,0.5801995573682582,0.23002306162070751,-0.2989332608049913,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.31,1.69,0.5596419404222417,0.29277288237537835,-0.25579487931358846,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.31,1.66,0.5549272847255166,0.2818820277159433,-0.2611792926443576,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.3,1.65,0.5544726564514934,0.27528710983843463,-0.264879883144964,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.31,1.66,0.5549272847255166,0.2818820277159433,-0.2611792926443576,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.15,1.67,0.5762050637740828,0.23884088711427798,-0.2922624565027182,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.2,1.67,0.5697689836300457,0.2534917639861005,-0.2815142026621763,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.14,1.69,0.5806119282441932,0.2425095264425734,-0.29123415873268643,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.25,1.65,0.5604040701045758,0.26090915773529555,-0.2746667156725502,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.18,1.71,0.5784263310893486,0.2609694017747801,-0.2791090261627861,Harold Mayot
Benjamin Bonzi,Harold Mayot,2.15,1.72,0.5837824601945988,0.2551322894183874,-0.2841058315347099,Harold Mayot
