market_id,player_1,player_2,odds_player_1_x,odds_player_2_x,actual_winner,winner_name,loser_name,match_date,player_1_clean,player_2_clean,selection_id_1,selection_id_2,odds_player_1_y,odds_player_2_y,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,odds_margin,implied_diff,player_1_won,pred_prob_player_1,ev,kelly_stake,expected_value,predicted_prob,odds,odds_2,implied_prob,winner,source_file,confidence,stake,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,market_time_x,market_name_x,runner_1_x,runner_2_x,timestamp_x,market_time_y,market_name_y,runner_name_x,runner_1_y,runner_2_y,timestamp_y,market_time,market_name,runner_name_y,runner_1,runner_2,implied_prob_diff,log_odds_diff,is_fav_player_1,label,player,match_id,pred_prob,won,strategy,payout,final_bankroll,max_drawdown
1.217695339,Laslo Djere,Hugo Gaston,,,Laslo Djere,Laslo Djere,Hugo Gaston,2023-08-28,,,7692106.0,10303696.0,,,1.68,120.0,0.5952380952380952,0.0083333333333333,-0.3964285714285714,0.5869047619047619,,0.9065587518184708,,769.1451515515158,0.5230187030550307,0.9065587518184708,1.68,120.0,0.5952380952380952,1,crossslam_atp_usopen_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.44999999999999996,1101.7099999999998,3.5299999999997453
1.217734054,Daniel  Evans,Botic Van de Zandschulp,,,Daniel Evans,Daniel Evans,Botic Van De Zandschulp,2023-08-28,,,3103121.0,11204614.0,,,1.62,110.0,0.6172839506172839,0.009090909090909,-0.373625140291807,0.6081930415263749,,0.9136866735630638,,774.471630922844,0.4801724111721633,0.9136866735630638,1.62,110.0,0.6172839506172839,0,crossslam_atp_usopen_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.8700000000000001,1101.7099999999998,3.5299999999997453
1.217737785,Jack Draper,Hubert Hurkacz,,,Jack Draper,Jack Draper,Hubert Hurkacz,2023-08-28,,,15313804.0,19924838.0,,,2.72,170.0,0.3676470588235294,0.0058823529411764,-0.6264705882352941,0.3617647058823529,,0.7941122142291821,,674.4100131996369,1.1599852227033756,0.7941122142291821,2.72,170.0,0.3676470588235294,1,crossslam_atp_usopen_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.28,1101.7099999999998,3.5299999999997453
1.217868587,Andrey Rublev,Jack Draper,,,Andrey Rublev,Andrey Rublev,Jack Draper,2023-08-28,,,7797771.0,15313804.0,,,1.41,95.0,0.7092198581560284,0.0105263157894736,-0.2802538260544979,0.6986935423665547,,0.9387889015618286,,789.4935395175081,0.3236923512021782,0.9387889015618286,1.41,95.0,0.7092198581560284,1,crossslam_atp_usopen_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.32000000000000006,1101.7099999999998,3.5299999999997453
1.211718,Richard Gasquet,Christopher O'Connell,,,Richard Gasquet,Richard Gasquet,Christopher Oconnell,2023-03-20,,,2249399.0,8942164.0,,,2.12,290.0,0.4716981132075471,0.0034482758620689,-0.5248536109303839,0.4682498373454781,,0.8564918040377325,,728.3594862142795,0.815762624559993,0.8564918040377325,2.12,290.0,0.4716981132075471,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.4099999999999999,1101.7099999999998,3.5299999999997453
1.211746574,Alejandro Davidovich Fokina,Brandon Nakashima,,,Alejandro Davidovich Fokina,Alejandro Davidovich Fokina,Brandon Nakashima,2023-03-20,,,9953368.0,17806048.0,,,1.65,6.2,0.6060606060606061,0.1612903225806451,-0.2326490713587488,0.4447702834799609,,0.8426598336441279,,600.5980392504783,0.3903887255128109,0.8426598336441279,1.65,6.2,0.6060606060606061,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.32000000000000006,1101.7099999999998,3.5299999999997453
1.211753283,Dusan Lajovic,Maxime Cressy,,,Dusan Lajovic,Dusan Lajovic,Maxime Cressy,2023-03-20,,,4688724.0,11510005.0,,,2.48,100.0,0.4032258064516129,0.01,-0.586774193548387,0.3932258064516129,,0.8143466576718845,,688.9052101528877,1.0195797110262736,0.8143466576718845,2.48,100.0,0.4032258064516129,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,-1.0,1101.7099999999998,3.5299999999997453
1.211784195,Adrian Mannarino,Ben Shelton,,,Adrian Mannarino,Adrian Mannarino,Ben Shelton,2023-03-20,,,3066621.0,39460566.0,,,2.46,490.0,0.4065040650406504,0.0020408163265306,-0.591455118632819,0.4044632487141197,,0.8212977698992764,,698.8989821590549,1.02039251395222,0.8212977698992764,2.46,490.0,0.4065040650406504,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,-1.0,1101.7099999999998,3.5299999999997453
1.211786754,Christopher Eubanks,Borna Coric,,,Christopher Eubanks,Christopher Eubanks,Borna Coric,2023-03-20,,,7445660.0,7446579.0,,,3.4,490.0,0.2941176470588235,0.0020408163265306,-0.7038415366146458,0.2920768307322929,,0.7435702937308085,,636.7245827853121,1.528138998684749,0.7435702937308085,3.4,490.0,0.2941176470588235,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.42999999999999994,1101.7099999999998,3.5299999999997453
1.211836245,Taylor Fritz,Denis Shapovalov,,,Taylor Fritz,Taylor Fritz,Denis Shapovalov,2023-03-20,,,10279360.0,19924829.0,,,1.4,120.0,0.7142857142857143,0.0083333333333333,-0.2773809523809524,0.705952380952381,,0.9404855120609118,,791.6992922131913,0.3166797168852764,0.9404855120609118,1.4,120.0,0.7142857142857143,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.28,1101.7099999999998,3.5299999999997453
1.211903772,Karen Khachanov,Jiri Lehecka,,,Karen Khachanov,Karen Khachanov,Jiri Lehecka,2023-03-20,,,7659623.0,13203243.0,,,2.0,210.0,0.5,0.0047619047619047,-0.4952380952380952,0.4952380952380952,,0.8695458357205943,,739.0916714411886,0.7390916714411886,0.8695458357205943,2.0,210.0,0.5,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.55,1101.7099999999998,3.5299999999997453
1.211910613,Adrian Mannarino,Hubert Hurkacz,,,Adrian Mannarino,Adrian Mannarino,Hubert Hurkacz,2023-03-20,,,3066621.0,19924838.0,,,3.75,1000.0,0.2666666666666666,0.001,-0.7323333333333333,0.2656666666666666,,0.722412547828502,,621.4716561297754,1.7090470543568823,0.722412547828502,3.75,1000.0,0.2666666666666666,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.55,1101.7099999999998,3.5299999999997453
1.212116601,Jannik Sinner,Carlos Alcaraz,,,Jannik Sinner,Jannik Sinner,Carlos Alcaraz,2023-03-20,,,10372253.0,25215583.0,,,3.2,180.0,0.3125,0.0055555555555555,-0.6819444444444445,0.3069444444444444,,0.7549643361673418,,643.5844889706791,1.4158858757354942,0.7549643361673418,3.2,180.0,0.3125,1,crossslam_miami_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.3999999999999999,1101.7099999999998,3.5299999999997453
1.211000396,Nuria Parrizas Diaz,Elisabetta Cocciaretto,,,Nuria Parrizas Diaz,Nuria Parrizas Diaz,Elisabetta Cocciaretto,2023-03-06,,,9364864.0,18848114.0,,,3.0,50.0,0.3333333333333333,0.02,-0.6466666666666667,0.3133333333333333,,0.7089282431987787,,563.392364798168,1.126784729596336,0.7089282431987787,3.0,50.0,0.3333333333333333,1,crossslam_wta_iw_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,-1.0,1101.7099999999998,3.5299999999997453
1.217607427,Kaja Juvan,Elisabetta Cocciaretto,,,Kaja Juvan,Kaja Juvan,Elisabetta Cocciaretto,2023-08-28,,,9635566.0,18848114.0,,,2.3,12.0,0.4347826086956522,0.0833333333333333,-0.4818840579710144,0.3514492753623189,,0.7555107716460321,,567.442134450672,0.7376747747858736,0.7555107716460321,2.3,12.0,0.4347826086956522,1,crossslam_wta_usopen_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.51,1101.7099999999998,3.5299999999997453
1.217608355,Karolina Pliskova,Elena-Gabriela Ruse,,,Karolina Pliskova,Karolina Pliskova,Elena Gabriela Ruse,2023-08-28,,,6199453.0,11439772.0,,,1.45,120.0,0.6896551724137931,0.0083333333333333,-0.3020114942528735,0.6813218390804598,,0.916543020686858,,731.0830666576533,0.3289873799959439,0.916543020686858,1.45,120.0,0.6896551724137931,1,crossslam_wta_usopen_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.3999999999999999,1101.7099999999998,3.5299999999997453
1.217777051,Caroline Wozniacki,Jennifer Brady,,,Caroline Wozniacki,Caroline Wozniacki,Jennifer Brady,2023-08-28,,,2309522.0,8784966.0,,,1.84,1000.0,0.5434782608695652,0.001,-0.4555217391304348,0.5424782608695652,,0.8644825219714353,,703.1521909850487,0.590647840427441,0.8644825219714353,1.84,1000.0,0.5434782608695652,1,crossslam_wta_usopen_eval_value_bets.csv,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,-1.0,1101.7099999999998,3.5299999999997453
1.214813505,Yulia Putintseva,Qinwen Zheng,3.25,50.0,Yulia Putintseva,Yulia Putintseva,Qinwen Zheng,2023-05-29,yulia putintseva,qinwen zheng,4259580.0,18848380.0,3.25,50.0,3.25,50.0,0.3076923076923077,0.02,0.3276923076923077,0.2076923076923077,,0.91,1.9575,0.87,1.9575,0.91,3.25,50.0,0.3076923076923077,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2876923076923077,-2.7333680090865,1.0,1.0,,,,,flat,-1.0,1101.7099999999998,3.5299999999997453
1.214891528,Sara Sorribes Tormo,Elena Rybakina,4.4,1.28,Sara Sorribes Tormo,Sara Sorribes Tormo,Elena Rybakina,2023-05-29,sara sorribes tormo,elena rybakina,6356637.0,10349398.0,4.4,1.28,4.4,1.28,0.2272727272727272,0.78125,1.0085227272727273,-0.5539772727272727,,0.67,1.9480000000000004,0.5729411764705883,1.9480000000000004,0.67,4.4,1.28,0.2272727272727272,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5539772727272727,1.2347444629926896,0.0,1.0,,,,,flat,2.4,1101.7099999999998,3.5299999999997453
1.214809175,Daria Kasatkina,Marketa Vondrousova,3.3,1.43,Daria Kasatkina,Daria Kasatkina,Marketa Vondrousova,2023-05-29,daria kasatkina,marketa vondrousova,7795290.0,9433253.0,3.3,1.43,3.3,1.43,0.303030303030303,0.6993006993006994,1.0023310023310024,-0.3962703962703963,,0.65,1.145,0.4978260869565218,1.145,0.65,3.3,1.43,0.303030303030303,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3962703962703963,0.8362480242006185,0.0,1.0,,,,,flat,-1.0,1101.7099999999998,3.5299999999997453
1.214901651,Lesia Tsurenko,Bianca Andreescu,2.32,250.0,Lesia Tsurenko,Lesia Tsurenko,Bianca Andreescu,2023-05-29,lesia tsurenko,bianca andreescu,5300861.0,10141729.0,2.32,250.0,2.32,250.0,0.4310344827586207,0.004,0.4350344827586207,0.3310344827586207,,0.83,0.9255999999999998,0.7012121212121212,0.9255999999999998,0.83,2.32,250.0,0.4310344827586207,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4270344827586207,-4.679893732184028,1.0,1.0,,,,,flat,0.6799999999999999,1101.7099999999998,3.5299999999997453
1.214632089,Petra Martic,Shelby Rogers,1.85,2.12,Petra Martic,Petra Martic,Shelby Rogers,2023-05-29,petra martic,shelby rogers,2346703.0,4943786.0,1.85,2.12,1.85,2.12,0.5405405405405405,0.4716981132075471,1.0122386537480876,0.0688424273329933,,0.85,0.5725,0.6735294117647058,0.5725,0.85,1.85,2.12,0.5405405405405405,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0688424273329933,-0.1362304495936876,1.0,1.0,,,,,flat,4.2,1101.7099999999998,3.5299999999997453
1.214874393,Karolina Muchova,Irinia-Camelia Begu,1.7,2.42,Karolina Muchova,Karolina Muchova,Irina Camelia Begu,2023-05-29,karolina muchova,irinia camelia begu,9632758.0,18309994.0,1.7,2.42,1.7,2.42,0.5882352941176471,0.4132231404958678,1.001458434613515,0.1750121536217793,,0.88,0.496,0.7085714285714286,0.496,0.88,1.7,2.42,0.5882352941176471,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1750121536217793,-0.3531392891064246,1.0,1.0,,,,,flat,0.5900000000000001,1101.7099999999998,3.5299999999997453
1.214701583,Iryna Shymanovich,Panna Udvardy,1.58,2.78,Iryna Shymanovich,Iryna Shymanovich,Panna Udvardy,2023-05-29,iryna shymanovich,panna udvardy,9288398.0,11174011.0,1.58,2.78,1.58,2.78,0.6329113924050632,0.3597122302158274,0.9926236226208908,0.2731991621892358,,0.92,0.4536000000000002,0.7820689655172415,0.4536000000000002,0.92,1.58,2.78,0.6329113924050632,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2731991621892358,-0.5650260806636702,1.0,1.0,,,,,flat,0.8700000000000001,1101.7099999999998,3.5299999999997453
1.214896828,Bernarda Pera,Elisabetta Cocciaretto,2.1,1.89,Bernarda Pera,Bernarda Pera,Elisabetta Cocciaretto,2023-05-29,bernarda pera,elisabetta cocciaretto,8784983.0,18848114.0,2.1,1.89,2.1,1.89,0.4761904761904761,0.5291005291005292,1.0052910052910051,-0.052910052910053,,0.68,0.4280000000000001,0.3890909090909092,0.4280000000000001,0.68,2.1,1.89,0.4761904761904761,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.052910052910053,0.1053605156578263,0.0,1.0,,,,,flat,-1.0,1101.7099999999998,3.5299999999997453
1.21487355,Sloane Stephens,Yulia Putintseva,1.58,2.74,Sloane Stephens,Sloane Stephens,Yulia Putintseva,2023-05-29,sloane stephens,yulia putintseva,2923342.0,4259580.0,1.58,2.74,1.58,2.74,0.6329113924050632,0.364963503649635,0.9978748960546984,0.2679478887554282,,0.9,0.4220000000000001,0.7275862068965518,0.4220000000000001,0.9,1.58,2.74,0.6329113924050632,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2679478887554282,-0.5505330733611035,1.0,1.0,,,,,flat,0.24,1101.7099999999998,3.5299999999997453
1.214637549,Elina Svitolina,Martina Trevisan,1.7,100.0,Elina Svitolina,Elina Svitolina,Martina Trevisan,2023-05-29,elina svitolina,martina trevisan,6324464.0,9345630.0,1.7,100.0,1.7,100.0,0.5882352941176471,0.01,0.5982352941176471,0.4882352941176471,,0.82,0.3939999999999999,0.5628571428571427,0.3939999999999999,0.82,1.7,100.0,0.5882352941176471,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5782352941176471,-4.074541934925921,1.0,1.0,,,,,flat,0.49,1101.7099999999998,3.5299999999997453
1.214870862,Daria Kasatkina,Peyton Stearns,1.47,3.1,Daria Kasatkina,Daria Kasatkina,Peyton Stearns,2023-05-29,daria kasatkina,peyton stearns,7795290.0,13835088.0,1.47,3.1,1.47,3.1,0.6802721088435374,0.3225806451612903,1.0028527540048278,0.3576914636822471,,0.94,0.3817999999999999,0.8123404255319148,0.3817999999999999,0.94,1.47,3.1,0.6802721088435374,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3576914636822471,-0.7461397107004557,1.0,1.0,,,,,flat,1.7200000000000002,1101.7099999999998,3.5299999999997453
1.214813091,Sloane Stephens,Varvara Gracheva,1.45,3.25,Sloane Stephens,Sloane Stephens,Varvara Gracheva,2023-05-29,sloane stephens,varvara gracheva,2923342.0,10942984.0,1.45,3.25,1.45,3.25,0.6896551724137931,0.3076923076923077,0.9973474801061007,0.3819628647214854,,0.95,0.3774999999999999,0.8388888888888887,0.3774999999999999,0.95,1.45,3.25,0.6896551724137931,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3819628647214854,-0.8070914399091631,1.0,1.0,,,,,flat,0.33000000000000007,1101.7099999999998,3.5299999999997453
1.214632965,Nadia Podoroska,Jessika Ponchet,1.82,2.2,Nadia Podoroska,Nadia Podoroska,Jessika Ponchet,2023-05-29,nadia podoroska,jessika ponchet,9042349.0,9628769.0,1.82,2.2,1.82,2.2,0.5494505494505494,0.4545454545454545,1.003996003996004,0.0949050949050948,,0.75,0.365,0.4451219512195121,0.365,0.75,1.82,2.2,0.5494505494505494,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0949050949050948,-0.1896208592755661,1.0,1.0,,,,,flat,0.3799999999999999,1101.7099999999998,3.5299999999997453
1.214701942,Kamilla Rakhimova,Sara Bejlek,1.45,3.1,Kamilla Rakhimova,Kamilla Rakhimova,Sara Bejlek,2023-05-29,kamilla rakhimova,sara bejlek,11144238.0,35737965.0,1.45,3.1,1.45,3.1,0.6896551724137931,0.3225806451612903,1.0122358175750834,0.3670745272525028,,0.93,0.3485,0.7744444444444446,0.3485,0.93,1.45,3.1,0.6896551724137931,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3670745272525028,-0.7598385550586176,1.0,1.0,,,,,flat,0.27,1101.7099999999998,3.5299999999997453
1.214644344,Oceane Dodin,Selena Janicijevic,1.64,2.56,Oceane Dodin,Oceane Dodin,Selena Janicijevic,2023-05-29,oceane dodin,selena janicijevic,7289631.0,21067307.0,1.64,2.56,1.64,2.56,0.6097560975609756,0.390625,1.0003810975609757,0.2191310975609756,,0.81,0.3284,0.5131250000000002,0.3284,0.81,1.64,2.56,0.6097560975609756,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2191310975609756,-0.445311016655364,1.0,1.0,,,,,flat,0.4099999999999999,1101.7099999999998,3.5299999999997453
1.214701062,Rebecca Peterson,Fiona Ferro,1.87,2.16,Rebecca Peterson,Rebecca Peterson,Fiona Ferro,2023-05-29,rebecca peterson,fiona ferro,7430598.0,8535268.0,1.87,2.16,1.87,2.16,0.53475935828877,0.4629629629629629,0.9977223212517328,0.071796395325807,,0.68,0.2716,0.3121839080459772,0.2716,0.68,1.87,2.16,0.53475935828877,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.071796395325807,-0.1441697908295784,1.0,1.0,,,,,flat,0.20999999999999996,1101.7099999999998,3.5299999999997453
1.214637561,Ons Jabeur,Lucia Bronzetti,1.28,4.6,Ons Jabeur,Ons Jabeur,Lucia Bronzetti,2023-05-29,ons jabeur,lucia bronzetti,6161111.0,9631351.0,1.28,4.6,1.28,4.6,0.78125,0.2173913043478261,0.9986413043478262,0.5638586956521738,,0.98,0.2543999999999999,0.9085714285714286,0.2543999999999999,0.98,1.28,4.6,0.78125,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5638586956521738,-1.2791962255635234,1.0,1.0,,,,,flat,1.2999999999999998,1101.7099999999998,3.5299999999997453
1.214637395,Beatriz Haddad Maia,Tatjana Maria,1.24,5.2,Beatriz Haddad Maia,Beatriz Haddad Maia,Tatjana Maria,2023-05-29,beatriz haddad maia,tatjana maria,7083752.0,7299657.0,1.24,5.2,1.24,5.2,0.8064516129032259,0.1923076923076923,0.9987593052109182,0.6141439205955336,,0.99,0.2276,0.9483333333333333,0.2276,0.99,1.24,5.2,0.8064516129032259,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6141439205955336,-1.433547245970436,1.0,1.0,,,,,flat,2.15,1101.7099999999998,3.5299999999997453
1.214644045,Daria Kasatkina,Jule Niemeier,1.32,170.0,Daria Kasatkina,Daria Kasatkina,Jule Niemeier,2023-05-29,daria kasatkina,jule niemeier,7795290.0,11173943.0,1.32,170.0,1.32,170.0,0.7575757575757576,0.0058823529411764,0.763458110516934,0.6575757575757576,,0.92,0.2144000000000001,0.6700000000000002,0.2144000000000001,0.92,1.32,170.0,0.7575757575757576,1,frenchopen_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7516934046345811,-4.858166700451982,1.0,1.0,,,,,flat,1.44,1101.7099999999998,3.5299999999997453
1.211266814,Caroline Garcia,Leylah Fernandez,1.58,2.66,Caroline Garcia,Caroline Garcia,Leylah Fernandez,2023-03-06,caroline garcia,leylah fernandez,5248977.0,11987709.0,1.58,2.66,1.58,2.66,0.6329113924050632,0.3759398496240601,1.0088512420291234,0.2569715427810031,,0.9118614421068576,0.440741078528835,0.7598984112566121,0.440741078528835,0.9118614421068576,1.58,2.66,0.6329113924050632,1,indianwells_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,1.38,1101.7099999999998,3.5299999999997453
1.211050775,Jil Teichmann,Ashlyn Krueger,1.67,2.46,Jil Teichmann,Jil Teichmann,Ashlyn Krueger,2023-03-06,jil teichmann,ashlyn krueger,9247812.0,24143371.0,1.67,2.46,1.67,2.46,0.5988023952095809,0.4065040650406504,1.0053064602502313,0.1922983301689305,,0.8553866367170653,0.4284956833174989,0.6395457959962673,0.4284956833174989,0.8553866367170653,1.67,2.46,0.5988023952095809,1,indianwells_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.8,1101.7099999999998,3.5299999999997453
1.211095731,Karolina Pliskova,Anna Kalinskaya,1.75,2.32,Karolina Pliskova,Karolina Pliskova,Anna Kalinskaya,2023-03-06,karolina pliskova,anna kalinskaya,6199453.0,8907174.0,1.75,2.32,1.75,2.32,0.5714285714285714,0.4310344827586207,1.0024630541871922,0.1403940886699506,,0.7870873960277356,0.3774029430485373,0.5032039240647164,0.3774029430485373,0.7870873960277356,1.75,2.32,0.5714285714285714,1,indianwells_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.8600000000000001,1101.7099999999998,3.5299999999997453
1.21107933,Ekaterina Alexandrova,Xinyu Wang,1.43,3.25,Xin Yu Wang,Xin Yu Wang,Ekaterina Alexandrova,2023-03-06,ekaterina alexandrova,xinyu wang,8681458.0,13578400.0,1.43,3.25,1.43,3.25,0.6993006993006994,0.3076923076923077,1.006993006993007,0.3916083916083916,,0.95,0.3584999999999998,0.833720930232558,0.3584999999999998,0.95,1.43,3.25,0.6993006993006994,0,indianwells_2023_wta_value_bets.csv,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flat,0.41999999999999993,1101.7099999999998,3.5299999999997453
