market_id,selection_id,ltp,timestamp,market_time,market_name,runner_name,runner_1,runner_2
1.217647919,59869853,,2023-08-31 18:42:02.719,2023-08-31 22:38:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 19:57:00.882,2023-08-31 22:01:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 19:57:00.882,2023-08-31 22:01:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 20:02:03.875,2023-08-31 21:58:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 20:02:03.875,2023-08-31 21:58:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 21:22:02.701,2023-08-31 21:37:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 21:22:02.701,2023-08-31 21:37:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 21:37:00.067,2023-08-31 21:52:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869853,,2023-08-31 21:37:00.067,2023-08-31 21:52:00+00:00,Match Odds,Brady/Stefani,Kalinskaya/Pavlyuchenko,Brady/Stefani
1.217647919,59869852,,2023-08-31 21:52:00.591,2023-08-31 22:07:00+00:00,Match Odds,Kalinskaya/Pavlyuchenko,Kalinskaya/Pavlyuchenko,Brady/Stefani
