market_id,market_time,market_name,runner_1,runner_2
1.209369467,2023-01-30 17:00:00+00:00,Match Odds,B Baker,D Van Orderlain
1.209369467,2023-01-30 17:00:00+00:00,Match Odds,B Baker,D Van Orderlain
1.209369465,2023-01-30 20:00:00+00:00,Match Odds,C Oliveira,L Telles
1.209369465,2023-01-30 20:00:00+00:00,Match Odds,C Oliveira,L Telles
1.209369464,2023-01-30 19:00:00+00:00,Match Odds,M Mroz,S Sotelo
1.209369464,2023-01-30 19:00:00+00:00,Match Odds,M Mroz,S Sotelo
1.209266250,2023-01-28 23:00:00+00:00,Match Odds,Max Purcell,Alex Bolt
1.209266250,2023-01-28 23:00:00+00:00,Match Odds,Max Purcell,Alex Bolt
1.209266344,2023-01-28 23:00:00+00:00,Match Odds,Adam Walton,Yuki Mochizuki
1.209266344,2023-01-28 23:00:00+00:00,Match Odds,Adam Walton,Yuki Mochizuki
1.209266465,2023-01-28 23:00:00+00:00,Match Odds,Maxime Chazal,Yuta Shimizu
1.209266465,2023-01-28 23:00:00+00:00,Match Odds,Maxime Chazal,Yuta Shimizu
1.209266464,2023-01-28 23:00:00+00:00,Match Odds,Shuichi Sekiguchi,Dane Sweeny
1.209266464,2023-01-28 23:00:00+00:00,Match Odds,Shuichi Sekiguchi,Dane Sweeny
1.209266552,2023-01-28 23:00:00+00:00,Match Odds,Yasutaka Uchiyama,Thomas Fancutt
1.209266552,2023-01-28 23:00:00+00:00,Match Odds,Yasutaka Uchiyama,Thomas Fancutt
1.209266245,2023-01-28 23:00:00+00:00,Match Odds,Tristan Schoolkate,Rio Noguchi
1.209266245,2023-01-28 23:00:00+00:00,Match Odds,Tristan Schoolkate,Rio Noguchi
1.209271965,2023-01-30 00:00:00+00:00,Match Odds,Katie Boulter,Su Jeong Jang
1.209271965,2023-01-30 00:00:00+00:00,Match Odds,Katie Boulter,Su Jeong Jang
1.209271973,2023-01-30 00:00:00+00:00,Match Odds,Ysaline Bonaventure,Lesia Tsurenko
1.209271973,2023-01-30 00:00:00+00:00,Match Odds,Ysaline Bonaventure,Lesia Tsurenko
1.209272251,2023-01-30 00:00:00+00:00,Match Odds,Lin Zhu,Xiyu Wang
1.209272251,2023-01-30 00:00:00+00:00,Match Odds,Lin Zhu,Xiyu Wang
1.209274704,2023-01-30 00:00:00+00:00,Match Odds,Lanlana Tararudee,Mirjam Bjorklund
1.209274704,2023-01-30 00:00:00+00:00,Match Odds,Lanlana Tararudee,Mirjam Bjorklund
1.209276798,2023-01-30 00:00:00+00:00,Match Odds,Kristina Mladenovic,Petra Martic
1.209276798,2023-01-30 00:00:00+00:00,Match Odds,Kristina Mladenovic,Petra Martic
1.209277066,2023-01-30 00:00:00+00:00,Match Odds,Alize Cornet,Camila Osorio
1.209277066,2023-01-30 00:00:00+00:00,Match Odds,Alize Cornet,Camila Osorio
1.209277550,2023-01-30 00:00:00+00:00,Match Odds,Dalma Galfi,Maryna Zanevska
1.209277550,2023-01-30 00:00:00+00:00,Match Odds,Dalma Galfi,Maryna Zanevska
1.209295810,2023-01-29 09:00:00+00:00,Match Odds,Zdenek Kolar,Antoine Bellier
1.209295810,2023-01-29 09:00:00+00:00,Match Odds,Zdenek Kolar,Antoine Bellier
1.209296065,2023-01-29 09:00:00+00:00,Match Odds,Liam Broady,Robin Haase
1.209296065,2023-01-29 09:00:00+00:00,Match Odds,Liam Broady,Robin Haase
1.209296192,2023-01-29 09:00:00+00:00,Match Odds,Gijs Brouwer,Raphael Collignon
1.209296192,2023-01-29 09:00:00+00:00,Match Odds,Gijs Brouwer,Raphael Collignon
1.209296453,2023-01-29 09:00:00+00:00,Match Odds,Max Hans Rehberg,Alexandre Muller
1.209296453,2023-01-29 09:00:00+00:00,Match Odds,Max Hans Rehberg,Alexandre Muller
1.209296454,2023-01-29 09:00:00+00:00,Match Odds,Lucas Gerch,Hugo Grenier
1.209296454,2023-01-29 09:00:00+00:00,Match Odds,Lucas Gerch,Hugo Grenier
1.209296883,2023-01-29 09:00:00+00:00,Match Odds,Zhizhen Zhang,Henri Squire
1.209296883,2023-01-29 09:00:00+00:00,Match Odds,Zhizhen Zhang,Henri Squire
1.209298843,2023-01-29 09:00:00+00:00,Match Odds,Santiago Rodriguez Tave,Benoit Paire
1.209298843,2023-01-29 09:00:00+00:00,Match Odds,Santiago Rodriguez Tave,Benoit Paire
1.209298951,2023-01-29 09:00:00+00:00,Match Odds,Nicolas Alvarez Varona,Salvatore Caruso
1.209298951,2023-01-29 09:00:00+00:00,Match Odds,Nicolas Alvarez Varona,Salvatore Caruso
1.209314816,2023-01-30 09:00:00+00:00,Match Odds,Cedrik-Marcel Stebe,Filip Misolic
1.209314816,2023-01-30 09:00:00+00:00,Match Odds,Cedrik-Marcel Stebe,Filip Misolic
1.209299831,2023-01-29 09:00:00+00:00,Match Odds,Francesco Passaro,Yaroslav Demin
1.209299831,2023-01-29 09:00:00+00:00,Match Odds,Francesco Passaro,Yaroslav Demin
1.209299566,2023-01-29 09:00:00+00:00,Match Odds,Ivan Gakhov,Lloyd Harris
1.209299566,2023-01-29 09:00:00+00:00,Match Odds,Ivan Gakhov,Lloyd Harris
1.209303070,2023-01-30 00:00:00+00:00,Match Odds,Nuria Brancaccio,Julia Riera
1.209303070,2023-01-30 00:00:00+00:00,Match Odds,Nuria Brancaccio,Julia Riera
1.209303512,2023-01-30 00:00:00+00:00,Match Odds,Weronika Falkowska,Paula Ormaechea
1.209303512,2023-01-30 00:00:00+00:00,Match Odds,Weronika Falkowska,Paula Ormaechea
1.209304505,2023-01-30 00:00:00+00:00,Match Odds,Gabriela Ce,Laura Pigossi
1.209304505,2023-01-30 00:00:00+00:00,Match Odds,Gabriela Ce,Laura Pigossi
1.209309262,2023-01-29 15:00:00+00:00,Match Odds,Jacob Brumm,Liam Draxl
1.209309262,2023-01-29 15:00:00+00:00,Match Odds,Jacob Brumm,Liam Draxl
1.209309265,2023-01-29 15:00:00+00:00,Match Odds,Alfredo Perez,Joshua Sheehy
1.209309265,2023-01-29 15:00:00+00:00,Match Odds,Alfredo Perez,Joshua Sheehy
1.209309401,2023-01-29 15:00:00+00:00,Match Odds,Taha Baadi,Gabi Adrian Boitan
1.209309401,2023-01-29 15:00:00+00:00,Match Odds,Taha Baadi,Gabi Adrian Boitan
1.209314991,2023-01-30 15:00:00+00:00,Match Odds,Keegan Smith,Kyle Seelig
1.209314991,2023-01-30 15:00:00+00:00,Match Odds,Keegan Smith,Kyle Seelig
1.209314860,2023-01-30 15:00:00+00:00,Match Odds,Emilio Gomez,Ezekiel Clark
1.209314860,2023-01-30 15:00:00+00:00,Match Odds,Emilio Gomez,Ezekiel Clark
1.209315075,2023-01-30 15:00:00+00:00,Match Odds,Jack Pinnington Jones,Ernesto Escobedo
1.209315075,2023-01-30 15:00:00+00:00,Match Odds,Jack Pinnington Jones,Ernesto Escobedo
1.209322030,2023-01-29 23:00:00+00:00,Match Odds,Tomislav Papac,Charlie Camus
1.209322030,2023-01-29 23:00:00+00:00,Match Odds,Tomislav Papac,Charlie Camus
1.209322386,2023-01-29 23:00:00+00:00,Match Odds,Yusuke Takahashi,Issei Okamura
1.209322386,2023-01-29 23:00:00+00:00,Match Odds,Yusuke Takahashi,Issei Okamura
1.209322670,2023-01-29 23:00:00+00:00,Match Odds,Edward Winter,Brandon Walkin
1.209322670,2023-01-29 23:00:00+00:00,Match Odds,Edward Winter,Brandon Walkin
1.209325362,2023-01-30 01:00:00+00:00,Match Odds,Daisuke Sumizawa,Derek Pham
1.209325362,2023-01-30 01:00:00+00:00,Match Odds,Daisuke Sumizawa,Derek Pham
1.209327295,2023-01-30 01:00:00+00:00,Match Odds,Calum Puttergill,Matthew Christopher Romios
1.209327295,2023-01-30 01:00:00+00:00,Match Odds,Calum Puttergill,Matthew Christopher Romios
1.209328409,2023-01-30 00:00:00+00:00,Match Odds,Chan/Guarachi,Hibino/Khromacheva
1.209328409,2023-01-30 00:00:00+00:00,Match Odds,Chan/Guarachi,Hibino/Khromacheva
1.209328871,2023-01-30 01:00:00+00:00,Match Odds,Corey Gaal,Jake Delaney
1.209328871,2023-01-30 01:00:00+00:00,Match Odds,Corey Gaal,Jake Delaney
1.209328916,2023-01-30 00:00:00+00:00,Match Odds,Fruhvirtova/Kalinskaya,Kato/Sutjiadi
1.209328916,2023-01-30 00:00:00+00:00,Match Odds,Fruhvirtova/Kalinskaya,Kato/Sutjiadi
1.209328920,2023-01-30 00:00:00+00:00,Match Odds,Kumkhum/Plipuech,Dart/Watson
1.209328920,2023-01-30 00:00:00+00:00,Match Odds,Kumkhum/Plipuech,Dart/Watson
1.209335838,2023-01-30 08:00:00+00:00,Match Odds,Xinyu Wang,Joanne Zuger
1.209335838,2023-01-30 08:00:00+00:00,Match Odds,Xinyu Wang,Joanne Zuger
1.209335851,2023-01-30 09:30:00+00:00,Match Odds,Astra Sharma,Tamara Zidansek
1.209335851,2023-01-30 09:30:00+00:00,Match Odds,Astra Sharma,Tamara Zidansek
1.209337349,2023-01-30 00:00:00+00:00,Match Odds,Brengle/Hesse,Bogdan/Kovinic
1.209337349,2023-01-30 00:00:00+00:00,Match Odds,Brengle/Hesse,Bogdan/Kovinic
1.209337347,2023-01-30 00:00:00+00:00,Match Odds,Detiuc/Maleckova,Barnett/Dzalamidze
1.209337347,2023-01-30 00:00:00+00:00,Match Odds,Detiuc/Maleckova,Barnett/Dzalamidze
1.209338073,2023-01-30 00:00:00+00:00,Match Odds,Parks/Zhang,Gamiz/Garcia Perez
1.209338073,2023-01-30 00:00:00+00:00,Match Odds,Parks/Zhang,Gamiz/Garcia Perez
1.209339269,2023-01-30 09:00:00+00:00,Match Odds,Lorenzo Giustino,Gian Marco Moroni
1.209339269,2023-01-30 09:00:00+00:00,Match Odds,Lorenzo Giustino,Gian Marco Moroni
1.209340500,2023-01-30 10:00:00+00:00,Match Odds,Matteo Gigante,Stefano Travaglia
1.209340500,2023-01-30 10:00:00+00:00,Match Odds,Matteo Gigante,Stefano Travaglia
1.209340546,2023-01-30 10:00:00+00:00,Match Odds,Alvaro Lopez San Martin,Alejandro Moro Canas
1.209340546,2023-01-30 10:00:00+00:00,Match Odds,Alvaro Lopez San Martin,Alejandro Moro Canas
1.209340593,2023-01-29 23:00:00+00:00,Match Odds,Jacob Brumm,Jody Maginley
1.209340593,2023-01-29 23:00:00+00:00,Match Odds,Jacob Brumm,Jody Maginley
1.209341955,2023-01-30 09:00:00+00:00,Match Odds,Mats Rosenkranz,Giovanni Oradini
1.209341955,2023-01-30 09:00:00+00:00,Match Odds,Mats Rosenkranz,Giovanni Oradini
1.209342017,2023-01-30 10:00:00+00:00,Match Odds,Jeremy Jahn,Johannes Haerteis
1.209342017,2023-01-30 10:00:00+00:00,Match Odds,Jeremy Jahn,Johannes Haerteis
1.209369463,2023-01-30 18:00:00+00:00,Match Odds,F Tenti,G Hidalgo
1.209369463,2023-01-30 18:00:00+00:00,Match Odds,F Tenti,G Hidalgo
1.209369458,2023-01-30 16:00:00+00:00,Match Odds,S Hess,L Gagliardo
1.209369458,2023-01-30 16:00:00+00:00,Match Odds,S Hess,L Gagliardo
1.209369460,2023-01-30 13:00:00+00:00,Match Odds,G Justo,F Zeballos
1.209369460,2023-01-30 13:00:00+00:00,Match Odds,G Justo,F Zeballos
1.209369456,2023-01-30 13:00:00+00:00,Match Odds,M Kestelboim,F Juarez
1.209369456,2023-01-30 13:00:00+00:00,Match Odds,M Kestelboim,F Juarez
1.209369461,2023-01-30 15:00:00+00:00,Match Odds,H Casanova,J Aguilar
1.209369461,2023-01-30 15:00:00+00:00,Match Odds,H Casanova,J Aguilar
1.209369457,2023-01-30 15:00:00+00:00,Match Odds,S De La Fuente,M Vankan
1.209369457,2023-01-30 15:00:00+00:00,Match Odds,S De La Fuente,M Vankan
1.209369459,2023-01-30 18:00:00+00:00,Match Odds,J Paz,T Farjat
1.209369459,2023-01-30 18:00:00+00:00,Match Odds,J Paz,T Farjat
1.209342646,2023-01-30 12:00:00+00:00,Match Odds,Miguel Damas,Shintaro Mochizuki
1.209342646,2023-01-30 12:00:00+00:00,Match Odds,Miguel Damas,Shintaro Mochizuki
1.209342925,2023-01-30 15:00:00+00:00,Match Odds,Jaimee Floyd Angele,Roy Smith
1.209342925,2023-01-30 15:00:00+00:00,Match Odds,Jaimee Floyd Angele,Roy Smith
1.209344504,2023-01-30 12:00:00+00:00,Match Odds,Christian Harrison,Daniel Cox
1.209344504,2023-01-30 12:00:00+00:00,Match Odds,Christian Harrison,Daniel Cox
1.209344726,2023-01-30 00:00:00+00:00,Match Odds,Baptiste/Osuigwe,Okamura/You
1.209344726,2023-01-30 00:00:00+00:00,Match Odds,Baptiste/Osuigwe,Okamura/You
1.209344897,2023-01-30 00:00:00+00:00,Match Odds,Anastasia Potapova,Marina Bassols Ribera
1.209344897,2023-01-30 00:00:00+00:00,Match Odds,Anastasia Potapova,Marina Bassols Ribera
1.209344901,2023-01-30 00:00:00+00:00,Match Odds,Olga Danilovic,Jule Niemeier
1.209344901,2023-01-30 00:00:00+00:00,Match Odds,Olga Danilovic,Jule Niemeier
1.209344905,2023-01-30 00:00:00+00:00,Match Odds,Ana Konjuh,Mayar Sherif
1.209344905,2023-01-30 00:00:00+00:00,Match Odds,Ana Konjuh,Mayar Sherif
1.209345179,2023-01-30 00:00:00+00:00,Match Odds,Linda Noskova,Garbine Muguruza
1.209345179,2023-01-30 00:00:00+00:00,Match Odds,Linda Noskova,Garbine Muguruza
1.209345687,2023-01-30 12:00:00+00:00,Match Odds,Bu Yunchaokete,Valentin Royer
1.209345687,2023-01-30 12:00:00+00:00,Match Odds,Bu Yunchaokete,Valentin Royer
1.209345762,2023-01-30 00:00:00+00:00,Match Odds,Anshba/Kalieva,Aney/Strakhova
1.209345762,2023-01-30 00:00:00+00:00,Match Odds,Anshba/Kalieva,Aney/Strakhova
1.209345783,2023-01-30 00:00:00+00:00,Match Odds,Lizarazo/Perez-Garcia,Hsu/Pereira
1.209345783,2023-01-30 00:00:00+00:00,Match Odds,Lizarazo/Perez-Garcia,Hsu/Pereira
1.209346240,2023-01-30 12:00:00+00:00,Match Odds,Denis Yevseyev,Egor Gerasimov
1.209346240,2023-01-30 12:00:00+00:00,Match Odds,Denis Yevseyev,Egor Gerasimov
1.209348900,2023-01-30 14:00:00+00:00,Match Odds,Florian Broska,Antoine Hoang
1.209348900,2023-01-30 14:00:00+00:00,Match Odds,Florian Broska,Antoine Hoang
1.209369462,2023-01-30 16:00:00+00:00,Match Odds,L Falabella,R Arcuschin
1.209369462,2023-01-30 16:00:00+00:00,Match Odds,L Falabella,R Arcuschin
1.209349426,2023-01-30 15:00:00+00:00,Match Odds,Toby Alex Kodat,William Blumberg
1.209349426,2023-01-30 15:00:00+00:00,Match Odds,Toby Alex Kodat,William Blumberg
1.209350716,2023-01-30 05:00:00+00:00,Match Odds,V Vanta,M Haliak
1.209350716,2023-01-30 05:00:00+00:00,Match Odds,V Vanta,M Haliak
1.209350717,2023-01-30 05:00:00+00:00,Match Odds,B Durguti,M Marinescu
1.209350717,2023-01-30 05:00:00+00:00,Match Odds,B Durguti,M Marinescu
1.209350718,2023-01-30 05:00:00+00:00,Match Odds,I Sijsling,H Rieder
1.209350718,2023-01-30 05:00:00+00:00,Match Odds,I Sijsling,H Rieder
1.209350719,2023-01-30 09:00:00+00:00,Match Odds,D Pichler,S Emmanuel
1.209350719,2023-01-30 09:00:00+00:00,Match Odds,D Pichler,S Emmanuel
1.209350720,2023-01-30 08:30:00+00:00,Match Odds,H Korsgaard,I Eqbal
1.209350720,2023-01-30 08:30:00+00:00,Match Odds,H Korsgaard,I Eqbal
1.209350721,2023-01-30 06:30:00+00:00,Match Odds,B Henning,G Srbljak
1.209350721,2023-01-30 06:30:00+00:00,Match Odds,B Henning,G Srbljak
1.209350722,2023-01-30 08:00:00+00:00,Match Odds,K Lemstra,L Bathrinath
1.209350722,2023-01-30 08:00:00+00:00,Match Odds,K Lemstra,L Bathrinath
1.209350723,2023-01-30 06:30:00+00:00,Match Odds,O Torski,S Roberts
1.209350723,2023-01-30 06:30:00+00:00,Match Odds,O Torski,S Roberts
1.209349651,2023-01-30 15:00:00+00:00,Match Odds,Bradley Klahn,Ryan Harrison
1.209349651,2023-01-30 15:00:00+00:00,Match Odds,Bradley Klahn,Ryan Harrison
1.209349768,2023-01-30 14:00:00+00:00,Match Odds,Alexey Vatutin,Kenny De Schepper
1.209349768,2023-01-30 14:00:00+00:00,Match Odds,Alexey Vatutin,Kenny De Schepper
1.209349814,2023-01-30 00:00:00+00:00,Match Odds,Raluka Serban,Quinn Gleason
1.209349814,2023-01-30 00:00:00+00:00,Match Odds,Raluka Serban,Quinn Gleason
1.209349817,2023-01-30 00:00:00+00:00,Match Odds,Marine Partaud,Fernanda Contreras Gome
1.209349817,2023-01-30 00:00:00+00:00,Match Odds,Marine Partaud,Fernanda Contreras Gome
1.209350673,2023-01-30 12:00:00+00:00,Match Odds,Alibek Kachmazov,Vitaliy Sachko
1.209350673,2023-01-30 12:00:00+00:00,Match Odds,Alibek Kachmazov,Vitaliy Sachko
1.209351231,2023-01-30 17:00:00+00:00,Match Odds,Thai-Son Kwiatkowski,Matija Pecotic
1.209351231,2023-01-30 17:00:00+00:00,Match Odds,Thai-Son Kwiatkowski,Matija Pecotic
1.209363557,2023-01-30 19:00:00+00:00,Match Odds,Aidan Mayo,Jody Maginley
1.209363557,2023-01-30 19:00:00+00:00,Match Odds,Aidan Mayo,Jody Maginley
1.209364808,2023-01-30 19:00:00+00:00,Match Odds,Alfredo Perez,Taha Baadi
1.209364808,2023-01-30 19:00:00+00:00,Match Odds,Alfredo Perez,Taha Baadi
1.209374308,2023-01-30 15:00:00+00:00,Match Odds,G Knutson,A Zamarripa
1.209374308,2023-01-30 15:00:00+00:00,Match Odds,G Knutson,A Zamarripa
1.209374309,2023-01-30 15:00:00+00:00,Match Odds,S Daavettila,N Arakawa
1.209374309,2023-01-30 15:00:00+00:00,Match Odds,S Daavettila,N Arakawa
1.209374310,2023-01-30 15:00:00+00:00,Match Odds,M Sieg,K Hui
1.209374310,2023-01-30 15:00:00+00:00,Match Odds,M Sieg,K Hui
1.209374311,2023-01-30 15:00:00+00:00,Match Odds,J Han,L Karatancheva
1.209374311,2023-01-30 15:00:00+00:00,Match Odds,J Han,L Karatancheva
1.209374929,2023-01-30 16:30:00+00:00,Match Odds,J Svendsen,A Crump
1.209374929,2023-01-30 16:30:00+00:00,Match Odds,J Svendsen,A Crump
1.209374930,2023-01-30 16:30:00+00:00,Match Odds,G Price,O Lincer
1.209374930,2023-01-30 16:30:00+00:00,Match Odds,G Price,O Lincer
1.209374931,2023-01-30 16:30:00+00:00,Match Odds,K Jokic,B Gumulya
1.209374931,2023-01-30 16:30:00+00:00,Match Odds,K Jokic,B Gumulya
1.209374932,2023-01-30 16:30:00+00:00,Match Odds,B Kaur,V Wolff
1.209374932,2023-01-30 16:30:00+00:00,Match Odds,B Kaur,V Wolff
1.209380720,2023-01-30 18:00:00+00:00,Match Odds,K Shaffer,M Ayukawa
1.209380720,2023-01-30 18:00:00+00:00,Match Odds,K Shaffer,M Ayukawa
1.209380721,2023-01-30 18:00:00+00:00,Match Odds,K Pierre-Louis,M Kozyreva
1.209380721,2023-01-30 18:00:00+00:00,Match Odds,K Pierre-Louis,M Kozyreva
1.209380722,2023-01-30 18:00:00+00:00,Match Odds,F Stollar,K Cross
1.209380722,2023-01-30 18:00:00+00:00,Match Odds,F Stollar,K Cross
1.209382173,2023-01-30 19:30:00+00:00,Match Odds,M Kessler,E Yu
1.209382173,2023-01-30 19:30:00+00:00,Match Odds,M Kessler,E Yu
1.209382192,2023-01-30 19:30:00+00:00,Match Odds,H Arakawa,Y Starodubtseva
1.209382192,2023-01-30 19:30:00+00:00,Match Odds,H Arakawa,Y Starodubtseva
1.209382197,2023-01-30 19:30:00+00:00,Match Odds,M Kononova,K Kozarov
1.209382197,2023-01-30 19:30:00+00:00,Match Odds,M Kononova,K Kozarov
1.209194998,2023-01-28 00:00:00+00:00,Match Odds,Krejcikova/Siniakova,Aoyama/Shibahara
1.209194998,2023-01-28 00:00:00+00:00,Match Odds,Krejcikova/Siniakova,Aoyama/Shibahara
1.209205488,2023-01-29 08:30:00+00:00,Match Odds,Stefanos Tsitsipas,Novak Djokovic
1.209205488,2023-01-29 08:30:00+00:00,Match Odds,Stefanos Tsitsipas,Novak Djokovic
1.209235774,2023-01-28 00:00:00+00:00,Match Odds,Valeriya Strakhova,Yuliana Monroy
1.209235774,2023-01-28 00:00:00+00:00,Match Odds,Valeriya Strakhova,Yuliana Monroy
1.209264927,2023-01-29 00:00:00+00:00,Match Odds,Astra Sharma,Ellen Perez
1.209264927,2023-01-29 00:00:00+00:00,Match Odds,Astra Sharma,Ellen Perez
1.209267287,2023-01-29 05:00:00+00:00,Match Odds,Blake Mott,Corey Gaal
1.209267287,2023-01-29 05:00:00+00:00,Match Odds,Blake Mott,Corey Gaal
1.209267373,2023-01-29 03:00:00+00:00,Match Odds,Calum Puttergill,Jesse Delaney
1.209267373,2023-01-29 03:00:00+00:00,Match Odds,Calum Puttergill,Jesse Delaney
1.209267290,2023-01-29 03:00:00+00:00,Match Odds,Arjun Mehrotra,Jake Delaney
1.209267290,2023-01-29 03:00:00+00:00,Match Odds,Arjun Mehrotra,Jake Delaney
1.209267289,2023-01-28 23:00:00+00:00,Match Odds,Blake Bayldon,Charlie Camus
1.209267289,2023-01-28 23:00:00+00:00,Match Odds,Blake Bayldon,Charlie Camus
1.209267540,2023-01-29 01:00:00+00:00,Match Odds,Jason Taylor,Brandon Walkin
1.209267540,2023-01-29 01:00:00+00:00,Match Odds,Jason Taylor,Brandon Walkin
1.209267385,2023-01-29 03:00:00+00:00,Match Odds,Daisuke Sumizawa,Zaharije-Zak Talic
1.209267385,2023-01-29 03:00:00+00:00,Match Odds,Daisuke Sumizawa,Zaharije-Zak Talic
1.209267386,2023-01-29 01:00:00+00:00,Match Odds,Adam Taylor,Issei Okamura
1.209267386,2023-01-29 01:00:00+00:00,Match Odds,Adam Taylor,Issei Okamura
1.209267547,2023-01-29 01:00:00+00:00,Match Odds,Thomas Braithwaite,Matthew Christopher Romios
1.209267547,2023-01-29 01:00:00+00:00,Match Odds,Thomas Braithwaite,Matthew Christopher Romios
1.209267683,2023-01-29 03:00:00+00:00,Match Odds,Rhys Searant,Derek Pham
1.209267683,2023-01-29 03:00:00+00:00,Match Odds,Rhys Searant,Derek Pham
1.209267548,2023-01-29 01:00:00+00:00,Match Odds,Edward Winter,Sam Ryan-Ziegann
1.209267548,2023-01-29 01:00:00+00:00,Match Odds,Edward Winter,Sam Ryan-Ziegann
1.209267686,2023-01-28 23:00:00+00:00,Match Odds,Mitchell Harper,Tomislav Papac
1.209267686,2023-01-28 23:00:00+00:00,Match Odds,Mitchell Harper,Tomislav Papac
1.209267685,2023-01-28 23:00:00+00:00,Match Odds,Yusuke Takahashi,Matthew Woerndle
1.209267685,2023-01-28 23:00:00+00:00,Match Odds,Yusuke Takahashi,Matthew Woerndle
1.209267815,2023-01-29 00:00:00+00:00,Match Odds,Joanne Zuger,Peangtarn Plipuech
1.209267815,2023-01-29 00:00:00+00:00,Match Odds,Joanne Zuger,Peangtarn Plipuech
1.209291167,2023-01-29 08:00:00+00:00,Match Odds,K Çekirge,R Villacorta-Alonso
1.209291167,2023-01-29 08:00:00+00:00,Match Odds,K Çekirge,R Villacorta-Alonso
1.209269793,2023-01-29 00:00:00+00:00,Match Odds,Ipek Oz,En-Shuo Liang
1.209269793,2023-01-29 00:00:00+00:00,Match Odds,Ipek Oz,En-Shuo Liang
1.209274832,2023-01-29 06:30:00+00:00,Match Odds,Alexandra Eala,Kristina Dmitruk
1.209274832,2023-01-29 06:30:00+00:00,Match Odds,Alexandra Eala,Kristina Dmitruk
1.209279244,2023-01-29 00:00:00+00:00,Match Odds,Rebeka Masarova,Kaja Juvan
1.209279244,2023-01-29 00:00:00+00:00,Match Odds,Rebeka Masarova,Kaja Juvan
1.209297229,2023-01-29 07:00:00+00:00,Match Odds,M Liu,N Skoric
1.209297229,2023-01-29 07:00:00+00:00,Match Odds,M Liu,N Skoric
1.209295239,2023-01-29 07:00:00+00:00,Match Odds,S Tsitskishvili,K Gressmann
1.209295239,2023-01-29 07:00:00+00:00,Match Odds,S Tsitskishvili,K Gressmann
1.209297230,2023-01-29 08:15:00+00:00,Match Odds,C Vernet,H Stevic
1.209297230,2023-01-29 08:15:00+00:00,Match Odds,C Vernet,H Stevic
1.209285086,2023-01-29 07:30:00+00:00,Match Odds,Miyu Kato,Ekaterina Makarova
1.209285086,2023-01-29 07:30:00+00:00,Match Odds,Miyu Kato,Ekaterina Makarova
1.209285084,2023-01-29 07:30:00+00:00,Match Odds,Natalija Stevanovic,Valeria Savinykh
1.209285084,2023-01-29 07:30:00+00:00,Match Odds,Natalija Stevanovic,Valeria Savinykh
1.209286440,2023-01-29 00:00:00+00:00,Match Odds,Ana Konjuh,Simona Waltert
1.209286440,2023-01-29 00:00:00+00:00,Match Odds,Ana Konjuh,Simona Waltert
1.209291601,2023-01-29 08:45:00+00:00,Match Odds,B Atlangeriev,A Elamin
1.209291601,2023-01-29 08:45:00+00:00,Match Odds,B Atlangeriev,A Elamin
1.209291384,2023-01-29 08:00:00+00:00,Match Odds,J Mas De Ugarte,N Goldberg Alviani
1.209291384,2023-01-29 08:00:00+00:00,Match Odds,J Mas De Ugarte,N Goldberg Alviani
1.209288317,2023-01-29 09:00:00+00:00,Match Odds,Arneodo/Weissborn,Jebavy/Pavlasek
1.209288317,2023-01-29 09:00:00+00:00,Match Odds,Arneodo/Weissborn,Jebavy/Pavlasek
1.209288980,2023-01-29 09:00:00+00:00,Match Odds,Liutarevich/Lomakin,Bortolotti/Martos Gorne
1.209288980,2023-01-29 09:00:00+00:00,Match Odds,Liutarevich/Lomakin,Bortolotti/Martos Gorne
1.209295762,2023-01-29 08:15:00+00:00,Match Odds,D Ciobanu,V Podrez
1.209295762,2023-01-29 08:15:00+00:00,Match Odds,D Ciobanu,V Podrez
1.209295825,2023-01-29 09:30:00+00:00,Match Odds,I Nicault,P Payet
1.209295825,2023-01-29 09:30:00+00:00,Match Odds,I Nicault,P Payet
1.209289692,2023-01-29 11:30:00+00:00,Match Odds,Linda Noskova,Viktoria Kuzmova
1.209289692,2023-01-29 11:30:00+00:00,Match Odds,Linda Noskova,Viktoria Kuzmova
1.209291124,2023-01-29 09:00:00+00:00,Match Odds,Arthur Fils,Gregoire Barrere
1.209291124,2023-01-29 09:00:00+00:00,Match Odds,Arthur Fils,Gregoire Barrere
1.209293619,2023-01-29 13:00:00+00:00,Match Odds,Federico Coria,Timofey Skatov
1.209293619,2023-01-29 13:00:00+00:00,Match Odds,Federico Coria,Timofey Skatov
1.209295814,2023-01-29 09:00:00+00:00,Match Odds,Beibit Zhukayev,Florian Broska
1.209295814,2023-01-29 09:00:00+00:00,Match Odds,Beibit Zhukayev,Florian Broska
1.209295920,2023-01-29 09:00:00+00:00,Match Odds,Aldin Setkic,Antoine Hoang
1.209295920,2023-01-29 09:00:00+00:00,Match Odds,Aldin Setkic,Antoine Hoang
1.209296067,2023-01-29 09:00:00+00:00,Match Odds,Alibek Kachmazov,Tristan Lamasine
1.209296067,2023-01-29 09:00:00+00:00,Match Odds,Alibek Kachmazov,Tristan Lamasine
1.209296323,2023-01-29 09:00:00+00:00,Match Odds,Philip Florig,Vitaliy Sachko
1.209296323,2023-01-29 09:00:00+00:00,Match Odds,Philip Florig,Vitaliy Sachko
1.209296066,2023-01-29 09:00:00+00:00,Match Odds,Matteo Martineau,Kenny De Schepper
