market_id,selection_id,ltp,timestamp,market_time,market_name,runner_name,runner_1,runner_2,runner_clean
1.218054046,11546652,,2023-09-08 08:08:50.253,2023-09-09 00:00:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-08 08:23:39.086,2023-09-09 02:00:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-08 09:14:15.532,2023-09-09 02:00:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 01:58:35.491,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 02:06:32.918,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,1.6,2023-09-09 02:06:32.918,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 04:18:47.113,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,1.02,2023-09-09 04:18:47.113,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 04:21:48.059,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 04:21:50.586,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-08 08:08:50.253,2023-09-09 00:00:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-08 08:23:39.086,2023-09-09 02:00:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-08 09:14:15.532,2023-09-09 02:00:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 01:58:35.491,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 02:06:32.918,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,1.6,2023-09-09 02:06:32.918,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 04:18:47.113,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,1.02,2023-09-09 04:18:47.113,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 04:21:48.059,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.218054046,11546652,,2023-09-09 04:21:50.586,2023-09-09 02:10:00+00:00,Match Odds,Elizabeth Mandlik,Elizabeth Mandlik,Ya Yi Yang,elizabeth mandlik
1.21808265,2263692,,2023-09-08 20:23:52.102,2023-09-09 17:00:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 17:00:49.228,2023-09-09 17:10:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,2.34,2023-09-09 17:00:49.228,2023-09-09 17:10:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 17:13:48.457,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,2.32,2023-09-09 17:13:48.457,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 17:17:48.275,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 19:30:43.137,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,34.0,2023-09-09 19:30:43.137,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 19:51:49.149,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-08 20:23:52.102,2023-09-09 17:00:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 17:00:49.228,2023-09-09 17:10:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,2.34,2023-09-09 17:00:49.228,2023-09-09 17:10:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 17:13:48.457,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,2.32,2023-09-09 17:13:48.457,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 17:17:48.275,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 19:30:43.137,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,34.0,2023-09-09 19:30:43.137,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.21808265,2263692,,2023-09-09 19:51:49.149,2023-09-09 17:15:00+00:00,Match Odds,Alize Cornet,Alize Cornet,Tamara Zidansek,alize cornet
1.218091519,18848417,,2023-09-09 04:08:30.099,2023-09-09 20:00:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 05:19:12.936,2023-09-09 20:00:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 18:26:58.465,2023-09-09 21:30:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 20:08:44.336,2023-09-09 22:00:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 21:58:44.162,2023-09-09 22:15:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 22:13:44.105,2023-09-09 22:11:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 22:14:45.781,2023-09-09 22:11:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 22:55:59.254,2023-09-09 22:11:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 22:56:30.369,2023-09-09 22:11:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 04:08:30.099,2023-09-09 20:00:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 05:19:12.936,2023-09-09 20:00:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 18:26:58.465,2023-09-09 21:30:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 20:08:44.336,2023-09-09 22:00:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 21:58:44.162,2023-09-09 22:15:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 22:13:44.105,2023-09-09 22:11:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 22:14:45.781,2023-09-09 22:11:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 22:55:59.254,2023-09-09 22:11:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218091519,18848417,,2023-09-09 22:56:30.369,2023-09-09 22:11:00+00:00,Match Odds,A Sinha,A Sinha,P Jordan,a sinha
1.218087216,2263603,,2023-09-09 00:23:54.897,2023-09-09 18:30:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 01:13:13.953,2023-09-09 18:30:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 19:00:47.028,2023-09-09 19:10:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 19:03:47.357,2023-09-09 19:20:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 19:23:48.419,2023-09-09 19:40:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 19:58:42.437,2023-09-09 20:05:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,1.62,2023-09-09 19:58:42.437,2023-09-09 20:05:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 20:13:51.625,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,1.55,2023-09-09 20:13:51.625,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 20:17:52.760,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,1.78,2023-09-09 20:17:52.760,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 22:25:46.789,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 22:33:51.027,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 22:34:55.185,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 00:23:54.897,2023-09-09 18:30:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 01:13:13.953,2023-09-09 18:30:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 19:00:47.028,2023-09-09 19:10:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 19:03:47.357,2023-09-09 19:20:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 19:23:48.419,2023-09-09 19:40:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 19:58:42.437,2023-09-09 20:05:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,1.62,2023-09-09 19:58:42.437,2023-09-09 20:05:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 20:13:51.625,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,1.55,2023-09-09 20:13:51.625,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 20:17:52.760,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,1.78,2023-09-09 20:17:52.760,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 22:25:46.789,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 22:33:51.027,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
1.218087216,2263603,,2023-09-09 22:34:55.185,2023-09-09 20:15:00+00:00,Match Odds,Madison Brengle,Varvara Lepchenko,Madison Brengle,madison brengle
